,z_0,z_1,z_2,connected
0,-0.0,-3612.8493937278145,1931.0373625223674,1.0
1,-0.0,-3612.7551796191065,1921.7248055775535,1.0
2,-0.0,-3612.690171073612,1919.1313371279466,1.0
3,-0.0,-3612.3187018496437,1912.8817594865736,1.0
4,-0.0,-3612.0860764675617,1910.486544946979,1.0
5,-0.0,-3611.661093641009,1907.1542385403595,1.0
6,-0.0,-3610.888208004635,1902.991335634013,1.0
7,-0.0,-3610.8493937278145,1902.8155642508664,0.0
8,-0.0,-3610.8493937278145,1715.0373625223674,1.0
9,-0.0,-3610.7551796191065,1705.7248055775535,1.0
10,-0.0,-3610.690171073612,1703.1313371279466,1.0
11,-0.0,-3610.3187018496437,1696.8817594865736,1.0
12,-0.0,-3610.0860764675617,1694.486544946979,1.0
13,-0.0,-3609.661093641009,1691.1542385403595,1.0
14,-0.0,-3608.888208004635,1686.991335634013,1.0
15,-0.0,-3608.007811290576,1683.0044380070676,1.0
16,-0.0,-3607.468023279348,1680.736788567236,1.0
17,-0.0,-3606.410196088441,1676.9249060140578,1.0
18,-0.0,-3605.5850639908904,1674.2941276086822,1.0
19,-0.0,-3604.407719897614,1671.2105168608696,1.0
20,-0.0,-3602.5919394577495,1666.8680928774993,1.0
21,-0.0,-3601.175265736585,1663.589094876152,1.0
22,-0.0,-3600.7347813768183,1662.6526862712549,0.0
23,-0.0,-3600.7347813768183,1644.6198268525832,1.0
24,-0.0,-3600.70464837647,1641.827288681498,0.0
25,-0.0,-3600.7043632204795,1641.8008622062102,1.0
26,-0.0,-3600.6381268099267,1635.8328521728536,1.0
27,-0.0,-3600.528214460458,1633.1852457888967,0.0
28,-0.0,-3600.527091520492,1633.15873289318,1.0
29,-0.0,-3600.340885150491,1629.512630984123,1.0
30,-0.0,-3600.0105349559963,1626.6601124254485,1.0
31,-0.0,-3599.594950128283,1623.5470703049255,0.0
32,-0.0,-3599.5913978435538,1623.5204610274536,1.0
33,-0.0,-3598.8431548022063,1619.1112245677796,1.0
34,-0.0,-3597.888208004635,1613.991335634013,1.0
35,-0.0,-3596.6718670966366,1608.5311271844876,1.0
36,-0.0,-3595.9843885406262,1605.6585192398447,1.0
37,-0.0,-3594.767073462175,1601.8222313878891,1.0
38,-0.0,-3594.4990108376087,1601.1024278271693,0.0
39,-0.0,-3594.4990108376087,1600.8845294983448,1.0
40,-0.0,-3594.319799196989,1597.9000341257447,0.0
41,-0.0,-3594.3178732612287,1597.873168377911,1.0
42,-0.0,-3594.083882370769,1595.4656434221483,1.0
43,-0.0,-3593.7353826601957,1592.6415864441547,1.0
44,-0.0,-3593.443292195225,1591.00726846102,0.0
45,-0.0,-3593.443292195225,1457.7643477101196,1.0
46,-0.0,-3593.4025192844083,1453.7841054187716,1.0
47,-0.0,-3593.2506404298792,1449.6235193622329,1.0
48,-0.0,-3593.139040487795,1447.7649932666318,1.0
49,-0.0,-3592.8538207831625,1444.1143400321125,1.0
50,-0.0,-3592.659382613332,1442.2942229874393,1.0
51,-0.0,-3591.888208004635,1437.991335634013,1.0
52,-0.0,-3590.701631629202,1432.6615513577294,1.0
53,-0.0,-3590.381373437118,1431.453940061519,0.0
54,-0.0,-3590.381373437118,1405.5115504232313,1.0
55,-0.0,-3590.369897307023,1401.9651606323387,0.0
56,-0.0,-3590.3698040289055,1401.93633553577,1.0
57,-0.0,-3590.0926336816065,1395.3299462246396,0.0
58,-0.0,-3590.0905469633217,1395.3010547759272,1.0
59,-0.0,-3589.790782918656,1391.8595378015161,1.0
60,-0.0,-3589.4813842600706,1388.9064388497532,1.0
61,-0.0,-3588.9336702488,1385.6851815633827,0.0
62,-0.0,-3588.928555872735,1385.6561936670237,1.0
63,-0.0,-3587.888208004635,1379.991335634013,1.0
64,-0.0,-3586.842460717645,1375.2786454574752,0.0
65,-0.0,-3586.8358215447042,1375.2495534957552,1.0
66,-0.0,-3585.9843885406262,1371.6585192398447,1.0
67,-0.0,-3584.4959077677986,1367.2110917099558,1.0
68,-0.0,-3583.6336573596836,1364.9843452880455,1.0
69,-0.0,-3582.7347813768183,1362.7811649635182,0.0
70,-0.0,-3582.7347813768183,1329.6198268525832,1.0
71,-0.0,-3582.714061488371,1327.6996370694715,0.0
72,-0.0,-3582.713742436302,1327.6700693176672,1.0
73,-0.0,-3582.6381268099267,1320.8328521728536,1.0
74,-0.0,-3582.5085381050176,1317.7206820763508,0.0
75,-0.0,-3582.507281551667,1317.6910145349966,1.0
76,-0.0,-3582.340885150491,1314.512630984123,1.0
77,-0.0,-3582.0105349559963,1311.6601124254485,1.0
78,-0.0,-3581.5235582150954,1308.013504130885,1.0
79,-0.0,-3580.8431548022063,1304.1112245677796,1.0
80,-0.0,-3579.888208004635,1298.991335634013,1.0
81,-0.0,-3578.6718670966366,1293.5311271844876,1.0
82,-0.0,-3577.9843885406262,1290.6585192398447,1.0
83,-0.0,-3576.767073462175,1286.8222313878891,1.0
84,-0.0,-3575.431335551193,1283.2354989738924,1.0
85,-0.0,-3572.430531615224,1276.131195638844,1.0
86,-0.0,-3571.381373437118,1273.7264427351274,0.0
87,-0.0,-3571.381373437118,1268.5115504232313,1.0
88,-0.0,-3571.3668067901344,1264.6953178718336,0.0
89,-0.0,-3571.3664211548185,1264.6651200768374,1.0
90,-0.0,-3571.163381429081,1259.7710560457094,0.0
91,-0.0,-3571.1620597900655,1259.7408090080953,1.0
92,-0.0,-3571.021590445519,1257.3463242251046,1.0
93,-0.0,-3570.790782918656,1254.8595378015161,1.0
94,-0.0,-3570.427401496736,1251.5628623406478,0.0
95,-0.0,-3570.4224110428486,1251.5325332210964,1.0
96,-0.0,-3569.416102780324,1245.8204779508696,0.0
97,-0.0,-3569.4104379744913,1245.7900914074744,1.0
98,-0.0,-3568.888208004635,1242.991335634013,1.0
99,-0.0,-3567.6309270145493,1237.3526709504604,0.0
