,connected,z_0,z_1,z_2
0,0.0,13914.0,9726.0,6209.0
1,0.0,13891.0,8532.0,6629.0
2,0.0,13776.0,8641.0,7044.0
3,0.0,13765.0,8977.0,7157.0
4,0.0,13748.0,9432.0,6475.0
5,0.0,13711.0,9936.0,5313.0
6,0.0,13656.0,9775.0,5935.0
7,0.0,13620.0,9192.0,6619.0
8,0.0,13618.0,9464.0,7212.0
9,0.0,13607.0,9800.0,7325.0
10,0.0,13602.0,9959.0,5438.0
11,0.0,13602.0,8982.0,7457.0
12,0.0,13557.0,8196.0,7757.0
13,0.0,13462.0,10015.0,6787.0
14,0.0,13436.0,8688.0,7723.0
15,0.0,13407.0,9854.0,7409.0
16,0.0,13399.0,9019.0,7925.0
17,0.0,13392.0,10052.0,5502.0
18,0.0,13365.0,9084.0,7410.0
19,0.0,13267.0,10064.0,6299.0
20,0.0,13262.0,10120.0,5940.0
21,0.0,13253.0,9187.0,7462.0
22,0.0,13230.0,10383.0,5273.0
23,0.0,13216.0,8335.0,8358.0
24,0.0,13215.0,10124.0,5961.0
25,0.0,13215.0,9067.0,7570.0
26,0.0,13211.0,10320.0,7369.0
27,0.0,13206.0,9502.0,7501.0
28,0.0,13189.0,8440.0,7940.0
29,0.0,13188.0,9126.0,7789.0
30,0.0,13179.0,10583.0,6702.0
31,0.0,13150.0,9052.0,7914.0
32,0.0,13121.0,10607.0,7295.0
33,0.0,13116.0,9789.0,7427.0
34,0.0,13098.0,9413.0,7715.0
35,0.0,13060.0,9339.0,7840.0
36,0.0,13057.0,9890.0,7738.0
37,0.0,13046.0,9340.0,7786.0
38,0.0,13034.0,10798.0,6164.0
39,0.0,13029.0,9544.0,7880.0
40,0.0,13023.0,10818.0,6736.0
41,0.0,13013.0,10199.0,7414.0
42,0.0,13011.0,10374.0,7453.0
43,0.0,13003.0,9539.0,7969.0
44,0.0,12992.0,9875.0,8082.0
45,0.0,12987.0,9057.0,8214.0
46,0.0,12979.0,10637.0,6786.0
47,0.0,12976.0,10822.0,6757.0
48,0.0,12932.0,10074.0,8042.0
49,0.0,12923.0,10486.0,7340.0
50,0.0,12921.0,10661.0,7379.0
51,0.0,12902.0,10162.0,8008.0
52,0.0,12897.0,9344.0,8140.0
53,0.0,12875.0,9114.0,8249.0
54,0.0,12868.0,10227.0,7493.0
55,0.0,12862.0,9625.0,8401.0
56,0.0,12827.0,8895.0,8499.0
57,0.0,12792.0,9929.0,8166.0
58,0.0,12772.0,9912.0,8327.0
59,0.0,12758.0,8551.0,8631.0
60,0.0,12757.0,10377.0,7470.0
61,0.0,12757.0,10192.0,7606.0
62,0.0,12756.0,10330.0,7545.0
63,0.0,12731.0,9050.0,8406.0
64,0.0,12719.0,9478.0,8441.0
65,0.0,12718.0,10210.0,7653.0
66,0.0,12708.0,8958.0,8454.0
67,0.0,12702.0,10216.0,8092.0
68,0.0,12647.0,8672.0,8503.0
69,0.0,12590.0,8997.0,8452.0
70,0.0,12585.0,10982.0,6791.0
71,0.0,12579.0,9333.0,8565.0
72,0.0,12574.0,8515.0,8697.0
73,0.0,12564.0,10658.0,7459.0
74,0.0,12560.0,11033.0,7821.0
75,0.0,12543.0,10351.0,7850.0
76,0.0,12527.0,10438.0,7842.0
77,0.0,12519.0,9532.0,8525.0
78,0.0,12511.0,8697.0,9041.0
79,0.0,12506.0,10682.0,8052.0
80,0.0,12495.0,11269.0,6717.0
81,0.0,12489.0,9620.0,8491.0
82,0.0,12484.0,8802.0,8623.0
83,0.0,12431.0,9415.0,8543.0
84,0.0,12415.0,11248.0,7283.0
85,0.0,12395.0,10053.0,8238.0
86,0.0,12378.0,10257.0,8332.0
87,0.0,12376.0,10432.0,8371.0
88,0.0,12372.0,8859.0,8658.0
89,0.0,12365.0,8865.0,8578.0
90,0.0,12362.0,9071.0,8675.0
91,0.0,12360.0,11087.0,7905.0
92,0.0,12352.0,10252.0,8421.0
93,0.0,12351.0,9407.0,8788.0
94,0.0,12341.0,9702.0,8469.0
95,0.0,12330.0,11348.0,6507.0
96,0.0,12324.0,9906.0,8563.0
97,0.0,12308.0,10561.0,8097.0
98,0.0,12306.0,10736.0,8136.0
99,0.0,12292.0,11479.0,5821.0
100,0.0,12266.0,9321.0,9025.0
101,0.0,12261.0,9694.0,8714.0
102,0.0,12238.0,10112.0,8456.0
103,0.0,12215.0,9963.0,8491.0
104,0.0,12212.0,10148.0,8462.0
105,0.0,12211.0,10101.0,8537.0
106,0.0,12178.0,10311.0,8416.0
107,0.0,12176.0,9608.0,8951.0
108,0.0,12169.0,9768.0,8588.0
109,0.0,12157.0,9987.0,9084.0
110,0.0,12148.0,10399.0,8382.0
111,0.0,12093.0,10140.0,8535.0
112,0.0,12083.0,10285.0,8455.0
113,0.0,12029.0,10462.0,8337.0
114,0.0,12011.0,10155.0,8621.0
115,0.0,12006.0,8204.0,9209.0
116,0.0,12003.0,9320.0,9137.0
117,0.0,11981.0,10243.0,8587.0
118,0.0,11949.0,8529.0,9158.0
119,0.0,11919.0,10565.0,8527.0
120,0.0,11880.0,11344.0,7474.0
121,0.0,11865.0,10214.0,8758.0
122,0.0,11843.0,11124.0,7857.0
123,0.0,11842.0,9020.0,9178.0
124,0.0,11838.0,11282.0,7608.0
125,0.0,11837.0,8632.0,9210.0
126,0.0,11827.0,11398.0,6635.0
127,0.0,11822.0,10800.0,8525.0
128,0.0,11811.0,11387.0,7190.0
129,0.0,11808.0,8354.0,9321.0
130,0.0,11783.0,11121.0,8230.0
131,0.0,11780.0,10128.0,8995.0
132,0.0,11769.0,11422.0,7228.0
133,0.0,11757.0,8934.0,9415.0
134,0.0,11752.0,10919.0,8426.0
135,0.0,11737.0,11685.0,6561.0
136,0.0,11727.0,11517.0,6570.0
137,0.0,11720.0,11182.0,7759.0
138,0.0,11719.0,10619.0,8611.0
