,connected,z_0,z_1,z_2
0,0.0,10562.0,9068.0,9198.0
1,0.0,10540.0,9228.0,8593.0
2,0.0,10499.0,9344.0,8495.0
3,0.0,10464.0,9161.0,9301.0
4,0.0,10429.0,9257.0,8567.0
5,0.0,10401.0,9222.0,8953.0
6,0.0,10379.0,9382.0,8348.0
7,0.0,10331.0,9350.0,8670.0
8,0.0,10319.0,9661.0,9058.0
9,0.0,10307.0,9723.0,8144.0
10,0.0,10248.0,9824.0,9357.0
11,0.0,10231.0,9187.0,9378.0
12,0.0,10226.0,9984.0,8752.0
13,0.0,10215.0,9966.0,9113.0
14,0.0,10160.0,9350.0,9677.0
15,0.0,10150.0,9917.0,9460.0
16,0.0,10041.0,9049.0,9937.0
17,0.0,10035.0,9261.0,9889.0
18,0.0,10032.0,8430.0,9950.0
19,0.0,10016.0,10247.0,8368.0
20,0.0,9998.0,9923.0,9423.0
21,0.0,9996.0,9503.0,9530.0
22,0.0,9988.0,9486.0,9793.0
23,0.0,9980.0,9946.0,9296.0
24,0.0,9958.0,10106.0,8691.0
25,0.0,9939.0,10062.0,9198.0
26,0.0,9937.0,9354.0,9992.0
27,0.0,9917.0,10222.0,8593.0
28,0.0,9911.0,10155.0,9489.0
29,0.0,9898.0,9596.0,9633.0
30,0.0,9874.0,10419.0,9057.0
31,0.0,9835.0,10088.0,10197.0
32,0.0,9813.0,10248.0,9592.0
33,0.0,9752.0,10467.0,8766.0
34,0.0,9654.0,10295.0,9067.0
35,0.0,9643.0,10277.0,9428.0
36,0.0,9633.0,9543.0,10368.0
37,0.0,9623.0,10110.0,10151.0
38,0.0,9602.0,10393.0,9330.0
39,0.0,9578.0,10228.0,9775.0
40,0.0,9567.0,10210.0,10136.0
41,0.0,9564.0,10455.0,9064.0
42,0.0,9545.0,10370.0,9531.0
43,0.0,9504.0,10486.0,9433.0
44,0.0,9485.0,9642.0,10200.0
45,0.0,9437.0,10638.0,9503.0
46,0.0,9434.0,10399.0,9505.0
47,0.0,9414.0,10381.0,9628.0
48,0.0,9412.0,10255.0,9889.0
49,0.0,9365.0,9665.0,10307.0
50,0.0,9363.0,9287.0,10610.0
51,0.0,9355.0,10232.0,10090.0
52,0.0,9324.0,9781.0,10209.0
53,0.0,9316.0,10474.0,9731.0
54,0.0,9283.0,10104.0,10412.0
55,0.0,9246.0,10387.0,9803.0
56,0.0,9241.0,10559.0,9907.0
57,0.0,9239.0,10181.0,10210.0
58,0.0,9225.0,10660.0,9457.0
59,0.0,9136.0,9769.0,10507.0
60,0.0,9122.0,10258.0,10167.0
61,0.0,9120.0,9880.0,10470.0
62,0.0,9112.0,10340.0,9973.0
63,0.0,9051.0,10421.0,10466.0
64,0.0,9049.0,10043.0,10769.0
65,0.0,9037.0,10648.0,9755.0
66,0.0,9029.0,10581.0,9861.0
67,0.0,8929.0,10469.0,10175.0
68,0.0,8927.0,10091.0,10478.0
69,0.0,8903.0,10520.0,10298.0
70,0.0,8881.0,10680.0,9693.0
71,0.0,8828.0,10692.0,9161.0
72,0.0,8781.0,10165.0,10708.0
73,0.0,8765.0,10664.0,10224.0
74,0.0,8699.0,9597.0,10772.0
75,0.0,8691.0,10542.0,10252.0
76,0.0,8553.0,10686.0,10178.0
77,0.0,8530.0,10429.0,10303.0
78,0.0,8485.0,10725.0,9212.0
79,0.0,8463.0,10581.0,10373.0
80,0.0,8455.0,10514.0,10479.0
81,0.0,8435.0,9367.0,10820.0
82,0.0,8365.0,10674.0,10476.0
83,0.0,8334.0,10223.0,10595.0
84,0.0,8228.0,9772.0,10788.0
85,0.0,8218.0,10339.0,10571.0
86,0.0,8148.0,10252.0,10643.0
87,0.0,8143.0,10424.0,10747.0
88,0.0,8117.0,10475.0,10870.0
89,0.0,7995.0,10523.0,10579.0
90,0.0,7971.0,8917.0,10915.0
91,0.0,7813.0,10751.0,9933.0
92,0.0,7783.0,10545.0,10533.0
93,0.0,7648.0,10122.0,10883.0
94,0.0,7389.0,9795.0,11013.0
