,connected,z_0,z_1,z_2
0,0.0,11952.0,10243.0,11619.0
1,0.0,11810.0,10420.0,12069.0
2,0.0,11720.0,10665.0,11047.0
3,0.0,11719.0,10742.0,10860.0
4,0.0,11678.0,10282.0,12245.0
5,0.0,11677.0,10722.0,11412.0
6,0.0,11626.0,10957.0,11131.0
7,0.0,11623.0,10792.0,11348.0
8,0.0,11582.0,10821.0,11924.0
9,0.0,11578.0,10842.0,11497.0
10,0.0,11540.0,10801.0,12476.0
11,0.0,11536.0,10459.0,12695.0
12,0.0,11523.0,10989.0,11246.0
13,0.0,11484.0,11134.0,11581.0
14,0.0,11481.0,10969.0,11798.0
15,0.0,11476.0,11164.0,11391.0
16,0.0,11390.0,11008.0,12736.0
17,0.0,11340.0,11112.0,11799.0
18,0.0,11332.0,11142.0,11609.0
19,0.0,11328.0,11202.0,11183.0
20,0.0,11320.0,11232.0,10993.0
21,0.0,11286.0,11182.0,11735.0
22,0.0,11278.0,11212.0,11545.0
23,0.0,11275.0,11282.0,11142.0
24,0.0,11256.0,11535.0,11436.0
25,0.0,11252.0,11193.0,11655.0
26,0.0,11249.0,11028.0,11872.0
27,0.0,11248.0,11565.0,11246.0
28,0.0,11237.0,11241.0,12121.0
29,0.0,11233.0,11262.0,11694.0
30,0.0,11214.0,11515.0,11988.0
31,0.0,11210.0,11173.0,12207.0
32,0.0,11206.0,11545.0,11798.0
33,0.0,11195.0,11221.0,12673.0
34,0.0,11136.0,11389.0,11995.0
35,0.0,11106.0,11742.0,11696.0
36,0.0,11064.0,11722.0,12248.0
37,0.0,10968.0,10825.0,12745.0
38,0.0,10963.0,11280.0,12747.0
39,0.0,10911.0,11955.0,11633.0
40,0.0,10908.0,11790.0,11850.0
41,0.0,10869.0,11935.0,12185.0
42,0.0,10841.0,10564.0,12927.0
43,0.0,10832.0,11781.0,12322.0
44,0.0,10831.0,11310.0,12527.0
45,0.0,10824.0,11413.0,12476.0
46,0.0,10637.0,11994.0,12259.0
47,0.0,10599.0,11369.0,12601.0
48,0.0,10594.0,11535.0,12353.0
49,0.0,10571.0,11387.0,12499.0
50,0.0,10538.0,9378.0,12943.0
51,0.0,10503.0,10568.0,12812.0
52,0.0,10498.0,12127.0,11988.0
53,0.0,10399.0,10641.0,12770.0
54,0.0,10398.0,10185.0,12951.0
55,0.0,10395.0,10299.0,12989.0
56,0.0,10376.0,11600.0,12436.0
57,0.0,10245.0,12101.0,12011.0
58,0.0,10195.0,12071.0,12102.0
59,0.0,10167.0,10700.0,12844.0
60,0.0,10166.0,12247.0,11531.0
61,0.0,10157.0,11446.0,12444.0
62,0.0,10102.0,12288.0,11232.0
63,0.0,10050.0,12314.0,11948.0
64,0.0,9954.0,11417.0,12445.0
65,0.0,9900.0,12333.0,10844.0
66,0.0,9857.0,12390.0,11209.0
67,0.0,9803.0,12460.0,11145.0
68,0.0,9394.0,8799.0,13087.0
