,connected,z_0,z_1,z_2
0,0,679.0,573.8462205781275,552.6841065689534
1,0,48.0,465.60192264214993,770.7692870747669
2,0,-176.0,342.6697940014758,777.2665837827096
3,0,-237.0,382.2940803497554,827.1912365908827
4,0,-461.0,265.4113161791513,836.2194610433141
5,0,-807.0,231.53260468620056,945.6543575778214
0,1,1181.0,622.7927063339732,-436.4126679462572
1,1,1181.0,622.7875734676743,-436.22670025188904
2,1,1181.0,622.3259803921567,-435.00735294117646
3,1,1181.0,621.3358974358973,-434.45384615384614
4,1,1181.0,620.7569778633301,-434.33839356024146
5,1,1181.0,620.0340949660833,-434.2832406793492
6,0,1181.0,612.367816091954,-434.0896551724138
7,1,1144.0,934.792706333973,-373.4126679462572
8,1,1144.0,934.7875734676741,-373.22670025188904
9,1,1144.0,934.3259803921569,-372.00735294117646
10,1,1144.0,933.335897435898,-371.45384615384614
11,1,1144.0,932.7569778633297,-371.33839356024146
12,1,1144.0,932.0340949660836,-371.2832406793492
13,0,1144.0,924.367816091954,-371.0896551724138
14,1,1132.0,768.7927063339732,-214.41266794625722
15,1,1132.0,768.7875734676743,-214.22670025188904
16,1,1132.0,768.3259803921567,-213.00735294117646
17,1,1132.0,767.3358974358973,-212.45384615384614
18,1,1132.0,766.7569778633301,-212.33839356024146
19,1,1132.0,766.0340949660833,-212.2832406793492
20,0,1132.0,758.367816091954,-212.0896551724138
21,1,1117.0,821.7927063339732,-335.4126679462572
22,1,1117.0,821.7875734676743,-335.22670025188904
23,1,1117.0,821.3259803921567,-334.00735294117646
24,1,1117.0,820.3358974358973,-333.45384615384614
25,1,1117.0,819.7569778633301,-333.33839356024146
26,1,1117.0,819.0340949660833,-333.2832406793492
27,0,1117.0,811.367816091954,-333.0896551724138
28,1,1100.0,975.5801749271136,-436.63556851311955
29,1,1100.0,975.3041237113403,-426.63402061855675
30,1,1100.0,973.3573388203017,-424.5795610425239
31,1,1100.0,972.1712328767121,-423.61457036114564
32,1,1100.0,970.7261146496812,-422.531847133758
33,1,1100.0,964.0353445198143,-422.02136991890654
34,0,1100.0,948.3063415171196,-421.624188043598
35,1,1100.0,911.792706333973,-166.41266794625722
36,1,1100.0,911.7875734676745,-166.22670025188904
37,1,1100.0,911.3259803921569,-165.00735294117646
38,1,1100.0,910.3358974358976,-164.45384615384614
39,1,1100.0,909.7569778633301,-164.33839356024146
40,1,1100.0,909.0340949660836,-164.2832406793492
41,0,1100.0,901.367816091954,-164.0896551724138
42,1,1087.0,651.7927063339732,-123.41266794625722
43,1,1087.0,651.7875734676743,-123.22670025188904
44,1,1087.0,651.3259803921567,-122.00735294117646
45,1,1087.0,650.3358974358973,-121.45384615384614
46,1,1087.0,649.7569778633301,-121.33839356024146
47,1,1087.0,649.0340949660833,-121.2832406793492
48,0,1087.0,641.367816091954,-121.08965517241381
49,1,1076.0,643.5801749271138,-118.63556851311955
50,1,1076.0,643.30412371134,-108.63402061855675
51,1,1076.0,641.3573388203017,-106.57956104252389
52,1,1076.0,640.1712328767123,-105.61457036114564
53,1,1076.0,638.7261146496814,-104.53184713375799
54,1,1076.0,632.0353445198143,-104.02136991890654
55,0,1076.0,616.3063415171198,-103.624188043598
56,1,1056.0,1016.0291545189507,-487.59475218658895
57,1,1056.0,1015.8612209678577,-481.5103904508521
58,1,1056.0,1015.7449664429532,-481.2192393736018
59,1,1056.0,1015.5373126132558,-480.9733128329033
60,1,1056.0,1012.6766117969828,-477.95438957475994
61,1,1056.0,1011.0622540250451,-476.64098227354043
62,1,1056.0,1010.4499121265376,-476.1790133319131
63,1,1056.0,1008.5370758632494,-474.76948164629493
64,1,1056.0,1007.1387209926761,-473.88670147735957
65,1,1056.0,1006.9642137276151,-473.792768979407
66,1,1056.0,1006.7103598986987,-473.68920621206814
67,1,1056.0,1005.5127859092618,-473.5064959054971
68,1,1056.0,1004.7473220969237,-473.4512766272222
69,1,1056.0,991.0439659639915,-472.6334275063107
70,0,1056.0,988.3629307497522,-472.56572718264897
71,1,1056.0,952.5801749271136,-229.63556851311955
72,1,1056.0,952.3041237113403,-219.63402061855675
73,1,1056.0,950.3573388203017,-217.5795610425239
74,1,1056.0,949.1712328767121,-216.61457036114564
75,1,1056.0,947.7261146496812,-215.531847133758
76,1,1056.0,941.0353445198143,-215.02136991890654
77,0,1056.0,925.3063415171196,-214.624188043598
78,1,1044.0,786.5801749271138,-70.63556851311955
79,1,1044.0,786.30412371134,-60.63402061855686
80,1,1044.0,784.3573388203017,-58.57956104252412
81,1,1044.0,783.1712328767123,-57.61457036114575
82,1,1044.0,781.7261146496814,-56.53184713375799
83,1,1044.0,775.0353445198143,-56.0213699189062
84,0,1044.0,774.82801090513,-56.01613442153371
85,1,1044.0,774.4083323334646,-56.005536882574006
86,0,1044.0,759.3063415171198,-55.62418804359777
87,1,1031.0,526.5801749271138,-27.63556851311955
88,1,1031.0,526.30412371134,-17.63402061855686
89,1,1031.0,524.3573388203017,-15.57956104252412
90,1,1031.0,523.1712328767123,-14.614570361145752
91,1,1031.0,521.7261146496814,-13.531847133757992
92,1,1031.0,515.0353445198143,-13.021369918906203
93,0,1031.0,499.3063415171198,-12.62418804359777
94,1,1020.0,518.0291545189505,-10.594752186588948
95,1,1020.0,517.8612209678579,-4.510390450852128
96,1,1020.0,517.744966442953,-4.219239373601795
97,1,1020.0,517.5373126132558,-3.973312832903048
98,0,1020.0,515.5195554455695,-1.8439555760517123
99,1,1020.0,515.5089999959637,-1.8328163153034893
100,1,1020.0,514.6766117969821,-0.9543895747599436
101,1,1020.0,513.0622540250447,0.35901772645956953
102,1,1020.0,512.4499121265378,0.8209866680865616
103,1,1020.0,510.53707586324936,2.2305183537052926
104,1,1020.0,509.1387209926761,3.113298522640207
105,1,1020.0,508.9642137276155,3.207231020593099
106,1,1020.0,508.7103598986987,3.3107937879319707
107,1,1020.0,507.51278590926245,3.4935040945033506
108,1,1020.0,506.7473220969234,3.5487233727776584
109,1,1020.0,493.04396596399124,4.366572493689318
110,0,1020.0,491.5989342070575,4.40306180092648
111,1,1012.0,1055.848829401108,-538.9088545771356
112,1,1012.0,1055.7271534677343,-537.7049098099741
113,1,1012.0,1055.3088956859747,-536.1422927419868
114,1,1012.0,1054.8303571428569,-535.3273809523808
115,1,1012.0,1053.3857832988265,-533.9503105590063
116,1,1012.0,1050.6377965820475,-531.5125269620044
117,1,1012.0,1050.3967449391844,-531.3487420106453
118,1,1012.0,1047.1189434558073,-529.414328476037
119,1,1012.0,1045.964213727615,-528.792768979407
120,1,1012.0,1044.241742118521,-528.090065666789
121,1,1012.0,1040.0018747872796,-527.1188506962441
122,1,1012.0,1037.8254459095365,-526.8356797799095
123,1,1012.0,1035.9742003617898,-526.6954485819475
124,0,1012.0,1035.8880970537907,-526.6927026520252
125,1,1012.0,993.0291545189507,-280.59475218658895
126,1,1012.0,992.8612209678577,-274.5103904508521
127,1,1012.0,992.7449664429532,-274.2192393736018
128,1,1012.0,992.5373126132558,-273.9733128329033
129,1,1012.0,989.6766117969828,-270.95438957475994
130,1,1012.0,988.0622540250451,-269.64098227354043
131,1,1012.0,987.4499121265376,-269.1790133319131
132,1,1012.0,985.5370758632494,-267.76948164629493
133,1,1012.0,984.1387209926761,-266.88670147735957
134,1,1012.0,983.9642137276151,-266.792768979407
135,1,1012.0,983.7103598986987,-266.68920621206814
136,1,1012.0,982.5127859092618,-266.5064959054971
137,1,1012.0,981.7473220969237,-266.4512766272222
138,1,1012.0,968.0439659639915,-265.6334275063107
139,0,1012.0,965.3629307497522,-265.56572718264897
140,1,1012.0,929.3228115847705,-13.31109664822634
141,1,1012.0,929.3041237113403,-12.63402061855686
142,1,1012.0,927.3573388203017,-10.57956104252412
143,1,1012.0,926.1712328767121,-9.614570361145752
144,1,1012.0,924.7261146496812,-8.531847133757992
145,1,1012.0,918.0353445198143,-8.021369918906203
146,0,1012.0,903.854956336565,-7.663292984833788
147,1,1012.0,903.4161293083584,-7.652211917459681
148,0,1012.0,902.3063415171196,-7.624188043597769
149,1,999.0,669.5801749271138,20.36443148688045
150,1,999.0,669.30412371134,30.36597938144314
151,1,999.0,667.3573388203017,32.42043895747588
152,1,999.0,666.1712328767123,33.38542963885425
153,1,999.0,664.7261146496814,34.46815286624201
154,1,999.0,658.0353445198143,34.9786300810938
155,0,999.0,642.3063415171198,35.37581195640223
156,1,988.0,661.0291545189505,37.40524781341105
157,1,988.0,660.8612209678579,43.48960954914787
158,1,988.0,660.744966442953,43.780760626398205
159,1,988.0,660.5373126132558,44.02668716709695
160,0,988.0,658.769590844113,45.89217982275386
161,1,988.0,658.7585830517687,45.90379644485597
162,1,988.0,657.6766117969821,47.045610425240056
163,1,988.0,656.0622540250447,48.35901772645957
164,1,988.0,655.4499121265378,48.82098666808656
165,1,988.0,653.5370758632494,50.23051835370529
166,1,988.0,652.1387209926761,51.11329852264021
167,1,988.0,651.9642137276155,51.2072310205931
168,1,988.0,651.7103598986987,51.31079378793197
169,1,988.0,650.5127859092624,51.49350409450335
170,1,988.0,649.7473220969234,51.54872337277766
171,1,988.0,636.0439659639912,52.36657249368932
172,0,988.0,633.3629307497524,52.43427281735126
173,1,986.0,409.58017492711383,63.36443148688045
174,1,986.0,409.30412371134,73.36597938144314
175,1,986.0,407.3573388203017,75.42043895747588
176,1,986.0,406.17123287671234,76.38542963885425
177,1,986.0,404.72611464968145,77.46815286624201
178,1,986.0,398.0353445198143,77.9786300810938
179,0,986.0,382.3063415171198,78.37581195640223
180,1,975.0,401.02915451895046,80.40524781341105
181,1,975.0,400.8612209678579,86.48960954914787
182,1,975.0,400.744966442953,86.7807606263982
183,1,975.0,400.53731261325584,87.02668716709695
184,1,975.0,397.6766117969821,90.04561042524006
185,0,975.0,397.5302984728203,90.1646478477744
186,1,975.0,397.5154758810893,90.17670719455691
187,1,975.0,396.0622540250447,91.35901772645957
188,1,975.0,395.4499121265378,91.82098666808656
189,1,975.0,393.53707586324936,93.23051835370529
190,1,975.0,392.1387209926761,94.1132985226402
191,1,975.0,391.9642137276155,94.2072310205931
192,1,975.0,391.7103598986987,94.31079378793197
193,1,975.0,390.51278590926245,94.49350409450335
194,1,975.0,389.7473220969234,94.54872337277766
195,1,975.0,376.04396596399124,95.36657249368932
196,0,975.0,373.3629307497524,95.43427281735126
197,1,968.0,1094.5040541006797,-591.8714073767381
198,1,968.0,1094.3088956859747,-591.1422927419869
199,1,968.0,1093.8303571428569,-590.3273809523808
200,1,968.0,1092.3857832988265,-588.9503105590062
201,1,968.0,1089.6377965820475,-586.5125269620044
202,1,968.0,1089.3967449391844,-586.3487420106454
203,1,968.0,1086.8046060751221,-584.818976243055
204,1,968.0,1086.4640497328314,-584.6800715221324
205,1,968.0,1079.0938868690423,-583.1988202299223
206,0,968.0,1070.9617006864087,-583.0346654764901
207,1,968.0,1032.860674119554,-332.0260543092079
208,1,968.0,1032.7271534677343,-330.7049098099741
209,1,968.0,1032.3088956859747,-329.1422927419868
210,1,968.0,1031.8303571428569,-328.32738095238085
211,1,968.0,1030.3857832988265,-326.9503105590063
212,1,968.0,1027.6377965820475,-324.51252696200436
213,1,968.0,1027.3967449391844,-324.3487420106453
214,1,968.0,1024.1189434558073,-322.414328476037
215,1,968.0,1022.9642137276151,-321.792768979407
216,1,968.0,1020.380884225397,-320.7388681840572
217,1,968.0,1019.2454098110411,-320.4107526623525
218,1,968.0,1014.8254459095365,-319.83567977990947
219,1,968.0,1012.9742003617898,-319.6954485819475
220,1,968.0,1012.7821498468729,-319.6893238781727
221,0,968.0,1011.8872969309818,-319.6878277514128
222,1,968.0,968.6449115044247,-68.46017699115032
223,1,968.0,968.2459016393441,-66.0
224,1,968.0,967.9856763925732,-65.72148541114052
225,1,968.0,965.157165767605,-63.11741264518628
226,1,968.0,962.0894355290784,-60.53752213005987
227,1,968.0,961.0988038616006,-59.90380282763181
228,1,968.0,960.900408156946,-59.825130512228725
229,1,968.0,960.2566971057277,-59.61999222719942
230,1,968.0,959.5127859092618,-59.50649590549688
231,1,968.0,958.7473220969237,-59.451276627222114
232,1,968.0,945.0439659639915,-58.63342750631068
233,0,968.0,942.3629307497522,-58.56572718264874
234,1,964.0,391.860674119554,96.97394569079188
235,1,964.0,391.7271534677343,98.29509019002626
236,1,964.0,391.3088956859747,99.85770725801308
237,1,964.0,390.8303571428571,100.67261904761904
238,1,964.0,389.38578329882694,102.04968944099392
239,0,964.0,387.095400693368,104.08152500713868
240,1,964.0,387.0816499409434,104.0937235226927
241,1,964.0,386.6377965820475,104.48747303799587
