,connected,z_0,z_1,z_2
0,0.0,23451.0,13454.0,18962.0
1,0.0,23397.0,13648.0,18743.0
2,0.0,23370.0,14216.0,19032.0
3,0.0,23358.0,14295.0,18454.0
4,0.0,23354.0,14748.0,20249.0
5,0.0,23259.0,14835.0,19854.0
6,0.0,23254.0,15008.0,18752.0
7,0.0,23227.0,14369.0,20410.0
8,0.0,23223.0,14936.0,20490.0
9,0.0,23210.0,15328.0,20019.0
10,0.0,23196.0,15504.0,20779.0
11,0.0,23095.0,15671.0,19883.0
12,0.0,23090.0,15322.0,20971.0
13,0.0,23078.0,15329.0,20893.0
14,0.0,23067.0,15508.0,20343.0
15,0.0,23060.0,16120.0,19793.0
16,0.0,23058.0,15555.0,19953.0
17,0.0,23056.0,15530.0,21055.0
18,0.0,23052.0,15771.0,20389.0
19,0.0,23031.0,15609.0,20979.0
20,0.0,23024.0,16221.0,20429.0
21,0.0,22989.0,15625.0,21012.0
22,0.0,22961.0,16075.0,21052.0
23,0.0,22940.0,16114.0,20745.0
24,0.0,22929.0,16308.0,20034.0
25,0.0,22929.0,15151.0,21216.0
26,0.0,22925.0,15718.0,21296.0
27,0.0,22909.0,16264.0,20873.0
28,0.0,22907.0,15910.0,21086.0
29,0.0,22904.0,16215.0,21381.0
30,0.0,22859.0,16353.0,20190.0
31,0.0,22857.0,16788.0,21350.0
32,0.0,22782.0,16870.0,21275.0
33,0.0,22766.0,15588.0,21453.0
34,0.0,22743.0,16044.0,21626.0
35,0.0,22737.0,16981.0,20523.0
36,0.0,22726.0,17003.0,21235.0
37,0.0,22706.0,15810.0,21774.0
38,0.0,22666.0,16775.0,21866.0
39,0.0,22663.0,16857.0,21858.0
40,0.0,22642.0,16896.0,21551.0
41,0.0,22638.0,17266.0,19929.0
42,0.0,22623.0,16490.0,21873.0
43,0.0,22617.0,16975.0,21475.0
44,0.0,22606.0,16997.0,22187.0
45,0.0,22575.0,17120.0,20552.0
46,0.0,22560.0,17271.0,20409.0
47,0.0,22536.0,17214.0,20920.0
48,0.0,22518.0,17260.0,20881.0
49,0.0,22517.0,17371.0,20915.0
50,0.0,22511.0,17084.0,21792.0
51,0.0,22493.0,17218.0,21051.0
52,0.0,22456.0,17256.0,21015.0
53,0.0,22451.0,17207.0,21523.0
54,0.0,22448.0,17387.0,20830.0
55,0.0,22437.0,17409.0,21542.0
56,0.0,22429.0,17486.0,20294.0
57,0.0,22415.0,17758.0,20780.0
58,0.0,22372.0,17858.0,21286.0
59,0.0,22336.0,17250.0,21967.0
60,0.0,22318.0,17439.0,21779.0
61,0.0,22305.0,16893.0,22232.0
62,0.0,22292.0,17176.0,22270.0
63,0.0,22265.0,16230.0,22296.0
64,0.0,22231.0,17258.0,21791.0
65,0.0,22224.0,17745.0,21296.0
66,0.0,22223.0,17856.0,21330.0
67,0.0,22215.0,16819.0,22576.0
68,0.0,22212.0,16958.0,22328.0
69,0.0,22206.0,17978.0,21145.0
70,0.0,22198.0,17629.0,21741.0
71,0.0,22164.0,17967.0,21617.0
72,0.0,22163.0,18078.0,21651.0
73,0.0,22067.0,16706.0,22586.0
74,0.0,22064.0,17476.0,21928.0
75,0.0,22064.0,16845.0,22338.0
76,0.0,22050.0,17516.0,21751.0
77,0.0,22015.0,17965.0,21661.0
78,0.0,22015.0,17225.0,22066.0
79,0.0,22007.0,17616.0,22257.0
80,0.0,21958.0,17816.0,21866.0
81,0.0,21958.0,17365.0,22395.0
82,0.0,21957.0,17476.0,22429.0
83,0.0,21915.0,16604.0,22587.0
84,0.0,21869.0,16164.0,22644.0
85,0.0,21863.0,17863.0,21662.0
86,0.0,21832.0,18128.0,20715.0
87,0.0,21815.0,17140.0,22446.0
88,0.0,21810.0,17703.0,21876.0
89,0.0,21809.0,17363.0,22439.0
90,0.0,21789.0,18228.0,21221.0
91,0.0,21773.0,17789.0,22006.0
92,0.0,21770.0,17928.0,21758.0
93,0.0,21766.0,16602.0,22631.0
94,0.0,21765.0,17000.0,22618.0
95,0.0,21753.0,16885.0,22669.0
96,0.0,21726.0,15939.0,22695.0
97,0.0,21722.0,16239.0,22810.0
98,0.0,21693.0,17795.0,22340.0
99,0.0,21687.0,17051.0,22520.0
