,connected,z_0,z_1,z_2
0,0.0,19603.0,14658.0,14810.0
1,0.0,19520.0,14774.0,14456.0
2,0.0,19506.0,15159.0,14839.0
3,0.0,19483.0,14169.0,15354.0
4,0.0,19476.0,15243.0,13492.0
5,0.0,19462.0,15530.0,14083.0
6,0.0,19441.0,15307.0,15558.0
7,0.0,19438.0,14513.0,15668.0
8,0.0,19437.0,15325.0,14507.0
9,0.0,19433.0,15334.0,14590.0
10,0.0,19403.0,15701.0,15246.0
11,0.0,19387.0,15971.0,14069.0
12,0.0,19386.0,15922.0,14978.0
13,0.0,19365.0,16031.0,14112.0
14,0.0,19318.0,15276.0,15807.0
15,0.0,19318.0,14024.0,16212.0
16,0.0,19305.0,15634.0,16510.0
17,0.0,19280.0,15899.0,15259.0
18,0.0,19234.0,16057.0,14397.0
19,0.0,19233.0,16008.0,15306.0
20,0.0,19232.0,15809.0,16261.0
21,0.0,19214.0,15944.0,15353.0
22,0.0,19212.0,16117.0,14440.0
23,0.0,19212.0,16088.0,15482.0
24,0.0,19178.0,16317.0,13782.0
25,0.0,19178.0,16219.0,15192.0
26,0.0,19164.0,16107.0,15571.0
27,0.0,19136.0,15990.0,15661.0
28,0.0,19135.0,16310.0,16290.0
29,0.0,19131.0,14368.0,16560.0
30,0.0,19118.0,15067.0,16648.0
31,0.0,19084.0,16501.0,15492.0
32,0.0,19084.0,14870.0,16717.0
33,0.0,19080.0,15759.0,16346.0
34,0.0,19067.0,15664.0,17119.0
35,0.0,19060.0,15831.0,16636.0
36,0.0,19054.0,16585.0,14145.0
37,0.0,19053.0,16536.0,15054.0
38,0.0,19047.0,15943.0,16340.0
39,0.0,19041.0,16588.0,14675.0
40,0.0,19012.0,15113.0,17175.0
41,0.0,19011.0,16676.0,15243.0
42,0.0,18994.0,16414.0,15631.0
43,0.0,18989.0,16736.0,15286.0
44,0.0,18953.0,15775.0,17038.0
45,0.0,18948.0,16596.0,15960.0
46,0.0,18911.0,16649.0,15960.0
47,0.0,18909.0,15995.0,16555.0
48,0.0,18908.0,15781.0,16721.0
49,0.0,18899.0,16423.0,16337.0
50,0.0,18897.0,16787.0,15162.0
51,0.0,18895.0,15686.0,17494.0
52,0.0,18888.0,16442.0,16047.0
53,0.0,18880.0,16894.0,15270.0
54,0.0,18880.0,15950.0,16789.0
55,0.0,18879.0,16702.0,15558.0
56,0.0,18877.0,16100.0,16446.0
57,0.0,18875.0,15965.0,16715.0
58,0.0,18860.0,16201.0,16457.0
59,0.0,18846.0,16531.0,16101.0
60,0.0,18843.0,16003.0,16789.0
61,0.0,18842.0,15789.0,16955.0
62,0.0,18840.0,16301.0,16914.0
63,0.0,18840.0,15135.0,17550.0
64,0.0,18834.0,16314.0,16435.0
65,0.0,18828.0,16353.0,16535.0
66,0.0,18822.0,16083.0,16965.0
67,0.0,18820.0,16580.0,16135.0
68,0.0,18819.0,16381.0,17090.0
69,0.0,18818.0,16662.0,15766.0
70,0.0,18802.0,17022.0,14956.0
71,0.0,18797.0,16760.0,15879.0
72,0.0,18783.0,16451.0,16818.0
73,0.0,18748.0,16587.0,16256.0
74,0.0,18747.0,16755.0,15886.0
75,0.0,18739.0,16671.0,16335.0
76,0.0,18737.0,16815.0,16464.0
77,0.0,18734.0,16278.0,17195.0
78,0.0,18727.0,16980.0,15598.0
79,0.0,18726.0,16412.0,16833.0
80,0.0,18724.0,16935.0,15630.0
81,0.0,18717.0,15239.0,17529.0
82,0.0,18702.0,15594.0,17509.0
83,0.0,18679.0,15727.0,17251.0
84,0.0,18672.0,15066.0,17830.0
85,0.0,18670.0,15811.0,17330.0
86,0.0,18669.0,16169.0,17293.0
87,0.0,18666.0,16467.0,17418.0
88,0.0,18659.0,16817.0,15771.0
