,connected,z_0,z_1,z_2
0,0.0,19913.0,14921.0,14996.0
1,0.0,19899.0,15125.0,15611.0
2,0.0,19893.0,15060.0,15701.0
3,0.0,19883.0,15528.0,16712.0
4,0.0,19867.0,15676.0,16033.0
5,0.0,19852.0,15719.0,16369.0
6,0.0,19849.0,15970.0,15497.0
7,0.0,19822.0,15758.0,15659.0
8,0.0,19813.0,15567.0,16682.0
9,0.0,19812.0,16337.0,16978.0
10,0.0,19779.0,16365.0,15447.0
11,0.0,19775.0,16057.0,17038.0
12,0.0,19774.0,16459.0,15013.0
13,0.0,19755.0,16536.0,16942.0
14,0.0,19749.0,16471.0,17032.0
15,0.0,19729.0,16608.0,16934.0
16,0.0,19725.0,16902.0,16924.0
17,0.0,19716.0,15575.0,17056.0
18,0.0,19705.0,17381.0,16828.0
19,0.0,19701.0,16427.0,17591.0
20,0.0,19677.0,16700.0,17006.0
21,0.0,19659.0,17490.0,17037.0
22,0.0,19651.0,17272.0,17477.0
23,0.0,19605.0,17674.0,15733.0
24,0.0,19587.0,17719.0,17011.0
25,0.0,19579.0,17430.0,17275.0
26,0.0,19579.0,16911.0,17512.0
27,0.0,19561.0,17934.0,16820.0
28,0.0,19558.0,17495.0,17107.0
29,0.0,19555.0,16510.0,17555.0
30,0.0,19553.0,17716.0,17260.0
31,0.0,19544.0,17959.0,16665.0
32,0.0,19529.0,18002.0,17001.0
33,0.0,19523.0,17543.0,17714.0
34,0.0,19509.0,16623.0,17733.0
35,0.0,19498.0,18068.0,16874.0
36,0.0,19490.0,17850.0,17314.0
37,0.0,19478.0,18205.0,16776.0
38,0.0,19470.0,17987.0,17216.0
39,0.0,19469.0,17711.0,17688.0
40,0.0,19452.0,15767.0,17895.0
41,0.0,19451.0,17182.0,17749.0
42,0.0,19447.0,17819.0,17329.0
43,0.0,19447.0,17263.0,17731.0
44,0.0,19444.0,18252.0,15570.0
45,0.0,19440.0,18352.0,17117.0
46,0.0,19439.0,17045.0,18171.0
47,0.0,19432.0,17128.0,17772.0
48,0.0,19425.0,17987.0,17497.0
49,0.0,19424.0,17358.0,17780.0
50,0.0,19420.0,17319.0,17817.0
51,0.0,19419.0,18556.0,17574.0
52,0.0,19401.0,18027.0,17635.0
53,0.0,19397.0,18108.0,17617.0
54,0.0,19394.0,17605.0,17802.0
55,0.0,19370.0,18164.0,17703.0
56,0.0,19370.0,17645.0,17940.0
57,0.0,19364.0,18759.0,16551.0
58,0.0,19349.0,18802.0,16887.0
59,0.0,19331.0,17739.0,17856.0
60,0.0,19311.0,17876.0,17758.0
61,0.0,19310.0,18650.0,17200.0
62,0.0,19298.0,17955.0,17760.0
63,0.0,19279.0,18930.0,16954.0
64,0.0,19271.0,17979.0,17769.0
65,0.0,19271.0,17460.0,18006.0
66,0.0,19270.0,17744.0,17828.0
67,0.0,19260.0,17115.0,18284.0
68,0.0,19256.0,18983.0,16533.0
69,0.0,19236.0,19120.0,16435.0
70,0.0,19235.0,17809.0,17783.0
71,0.0,19233.0,18183.0,17639.0
72,0.0,19233.0,17950.0,18362.0
73,0.0,19229.0,16733.0,18589.0
74,0.0,19218.0,18178.0,17730.0
75,0.0,19209.0,18742.0,17540.0
76,0.0,19209.0,18223.0,17777.0
77,0.0,19198.0,17973.0,17802.0
78,0.0,19191.0,18234.0,17816.0
79,0.0,19179.0,18990.0,16582.0
80,0.0,19172.0,18955.0,16693.0
81,0.0,19170.0,18754.0,17270.0
82,0.0,19169.0,18397.0,17896.0
83,0.0,19161.0,18260.0,18182.0
84,0.0,19161.0,18179.0,18336.0
85,0.0,19157.0,18998.0,17029.0
86,0.0,19152.0,19092.0,16595.0
87,0.0,19150.0,18759.0,17765.0
88,0.0,19137.0,19135.0,16931.0
89,0.0,19127.0,18812.0,17344.0
90,0.0,19127.0,18276.0,18003.0
91,0.0,19122.0,18846.0,17206.0
92,0.0,19119.0,19242.0,17782.0
93,0.0,19116.0,16864.0,18385.0
94,0.0,19107.0,19300.0,16402.0
95,0.0,19089.0,18489.0,18156.0
96,0.0,19085.0,17001.0,18453.0
97,0.0,19085.0,16482.0,18690.0
98,0.0,19068.0,17311.0,18426.0
99,0.0,19067.0,17102.0,18486.0
100,0.0,19054.0,18020.0,18475.0
101,0.0,19047.0,19552.0,17602.0
102,0.0,19023.0,17638.0,18780.0
103,0.0,18993.0,18675.0,18017.0
104,0.0,18982.0,18330.0,18295.0
105,0.0,18982.0,18249.0,18449.0
106,0.0,18978.0,18330.0,18431.0
107,0.0,18971.0,18829.0,17878.0
108,0.0,18951.0,17948.0,18600.0
109,0.0,18951.0,17867.0,18754.0
110,0.0,18949.0,18711.0,17956.0
111,0.0,18940.0,19312.0,17895.0
112,0.0,18925.0,18082.0,18563.0
113,0.0,18921.0,18904.0,17991.0
114,0.0,18910.0,18559.0,18269.0
115,0.0,18906.0,16552.0,18803.0
116,0.0,18901.0,18641.0,18464.0
117,0.0,18895.0,19633.0,16446.0
118,0.0,18879.0,18177.0,18574.0
119,0.0,18868.0,19622.0,17715.0
120,0.0,18868.0,18757.0,18003.0
121,0.0,18862.0,18216.0,18617.0
122,0.0,18842.0,18353.0,18519.0
123,0.0,18837.0,19240.0,18020.0
124,0.0,18829.0,18951.0,18284.0
125,0.0,18829.0,18432.0,18521.0
126,0.0,18803.0,16328.0,18906.0
127,0.0,18790.0,18445.0,18591.0
128,0.0,18777.0,16614.0,18891.0
129,0.0,18770.0,18663.0,18339.0
130,0.0,18753.0,17173.0,18792.0
131,0.0,18748.0,19508.0,18037.0
132,0.0,18742.0,18974.0,18104.0
133,0.0,18738.0,19055.0,18086.0
134,0.0,18735.0,17926.0,18675.0
135,0.0,18718.0,18755.0,18411.0
136,0.0,18716.0,19703.0,16559.0
137,0.0,18714.0,16748.0,18945.0
138,0.0,18713.0,18533.0,18486.0
139,0.0,18698.0,18892.0,18313.0
140,0.0,18694.0,16885.0,18847.0
141,0.0,18689.0,19669.0,17196.0
142,0.0,18682.0,19016.0,18503.0
143,0.0,18676.0,19818.0,17857.0
144,0.0,18656.0,19955.0,17759.0
145,0.0,18656.0,18050.0,18700.0
146,0.0,18655.0,18149.0,18645.0
147,0.0,18642.0,16977.0,18919.0
148,0.0,18638.0,18446.0,18520.0
149,0.0,18624.0,17767.0,18950.0
150,0.0,18613.0,19036.0,18192.0
151,0.0,18610.0,19326.0,18323.0
152,0.0,18599.0,19825.0,17906.0
