,connected,z_0,z_1,z_2
0,0.0,20015.0,18182.0,17633.0
1,0.0,20009.0,17994.0,18228.0
2,0.0,19959.0,18027.0,18191.0
3,0.0,19942.0,18547.0,18058.0
4,0.0,19923.0,18465.0,18308.0
5,0.0,19892.0,18580.0,18021.0
6,0.0,19873.0,18498.0,18271.0
7,0.0,19865.0,18994.0,17924.0
8,0.0,19837.0,17473.0,18412.0
9,0.0,19827.0,19250.0,17974.0
10,0.0,19788.0,18881.0,18136.0
11,0.0,19787.0,17506.0,18375.0
12,0.0,19740.0,19256.0,17418.0
13,0.0,19738.0,18914.0,18099.0
14,0.0,19730.0,17667.0,18485.0
15,0.0,19720.0,18248.0,18477.0
16,0.0,19716.0,18480.0,18296.0
17,0.0,19700.0,19003.0,18615.0
18,0.0,19690.0,19476.0,17569.0
19,0.0,19674.0,18679.0,19023.0
20,0.0,19664.0,19152.0,17977.0
21,0.0,19650.0,19036.0,18578.0
22,0.0,19640.0,19509.0,17532.0
23,0.0,19622.0,19572.0,17586.0
24,0.0,19603.0,19614.0,17321.0
25,0.0,19603.0,19277.0,17924.0
26,0.0,19565.0,19533.0,17974.0
27,0.0,19548.0,19429.0,18003.0
28,0.0,19539.0,18799.0,18786.0
29,0.0,19523.0,19042.0,18150.0
30,0.0,19517.0,19259.0,18360.0
31,0.0,19507.0,19732.0,17314.0
32,0.0,19493.0,19018.0,18603.0
33,0.0,19488.0,18123.0,19042.0
34,0.0,19460.0,19352.0,18484.0
35,0.0,19451.0,19589.0,17781.0
36,0.0,19451.0,18929.0,18665.0
37,0.0,19432.0,19631.0,17516.0
38,0.0,19431.0,18961.0,18620.0
39,0.0,19428.0,19759.0,17569.0
40,0.0,19422.0,19608.0,18534.0
41,0.0,19413.0,19845.0,17831.0
42,0.0,19413.0,19185.0,18715.0
43,0.0,19401.0,19254.0,18640.0
44,0.0,19376.0,18701.0,18789.0
45,0.0,19367.0,19284.0,18743.0
46,0.0,19335.0,19614.0,17978.0
47,0.0,19326.0,19851.0,17275.0
48,0.0,19311.0,18838.0,18856.0
49,0.0,19302.0,18415.0,19037.0
50,0.0,19286.0,19850.0,17402.0
