,z_0,z_1,z_2,connected
0,1345.0,339.0,255.1980111642406,0.0
1,1343.0,561.0,53.1980111642406,0.0
2,1337.0,404.0,111.19801116424082,0.0
3,1335.0,595.0,54.1980111642406,0.0
4,1329.0,438.0,112.1980111642406,0.0
5,1327.0,660.0,-89.80198883575918,0.0
6,1322.0,289.0,293.1980111642406,0.0
7,1316.0,132.0,351.1980111642406,0.0
8,1315.0,404.0,395.1980111642406,0.0
9,1313.0,519.0,246.54465899508818,0.0
10,1309.0,247.0,453.1980111642406,0.0
11,1307.0,469.0,251.19801116424037,0.0
12,1305.0,584.0,104.19801116424014,0.0
13,1301.0,749.0,-311.8019888357594,0.0
14,1299.0,551.0,152.1980111642406,0.0
15,1299.0,503.0,252.1980111642406,0.0
16,1297.0,618.0,105.1980111642406,0.0
17,1291.0,585.0,153.1980111642406,0.0
18,1290.0,684.0,22.198011164240597,0.0
19,1289.0,807.0,-48.8019888357594,0.0
20,1286.0,197.0,491.1980111642406,0.0
21,1277.0,427.0,446.1980111642406,0.0
22,1272.0,429.0,280.1980111642406,0.0
23,1272.0,271.0,565.1980111642406,0.0
24,1271.0,394.0,494.1980111642406,0.0
25,1270.0,891.0,-257.8019888357594,0.0
26,1270.0,493.0,363.1980111642406,0.0
27,1269.0,616.0,292.1980111642406,0.0
28,1269.0,509.0,347.1980111642406,0.0
29,1267.0,731.0,145.1980111642406,0.0
30,1262.0,527.0,364.1980111642406,0.0
31,1261.0,650.0,293.1980111642406,0.0
32,1259.0,765.0,146.1980111642406,0.0
33,1253.0,715.0,149.1980111642406,0.0
34,1251.0,830.0,2.1980111642405973,0.0
35,1249.0,221.0,603.1980111642406,0.0
36,1248.0,344.0,532.1980111642406,0.0
37,1246.0,459.0,385.1980111642406,0.0
38,1243.0,64.0,661.1980111642406,0.0
39,1240.0,849.0,-62.8019888357594,0.0
40,1240.0,451.0,558.1980111642406,0.0
41,1239.0,574.0,427.9443511998861,0.0
42,1236.0,461.0,468.1980111642406,0.0
43,1235.0,786.0,7.198011164240597,0.0
44,1234.0,576.0,321.1980111642406,0.0
45,1234.0,294.0,616.1980111642406,0.0
46,1232.0,914.0,-206.8019888357594,0.0
47,1231.0,639.0,343.1980111642406,0.0
48,1231.0,562.0,463.1980111642406,0.0
49,1229.0,677.0,316.1980111642406,0.0
50,1226.0,881.0,-158.80198883575918,0.0
51,1225.0,919.0,-219.8019888357594,0.0
52,1223.0,673.0,344.1980111642406,0.0
53,1221.0,742.0,172.19801116424128,0.0
54,1220.0,704.0,206.73881677046074,0.0
55,1219.0,277.0,618.1980111642406,0.0
56,1217.0,-39.0,674.8302496756046,0.0
57,1216.0,739.0,261.1980111642406,0.0
58,1215.0,595.0,348.1980111642406,0.0
59,1215.0,501.0,486.1491331478219,0.0
60,1214.0,854.0,114.1980111642406,0.0
61,1213.0,776.0,173.19801116424037,0.0
62,1211.0,244.0,654.1980111642406,0.0
63,1210.0,367.0,583.1980111642406,0.0
64,1207.0,629.0,349.1980111642406,0.0
65,1207.0,583.0,387.14913314782234,0.0
66,1206.0,1003.0,-428.8019888357592,0.0
67,1205.0,805.0,185.14913314782189,0.0
