,z_0,z_1,z_2,connected
0,-0.0,-460.3596146985372,-57.5950767035319,1.0
1,-0.0,-460.2557651991613,-69.20545073375268,1.0
2,-0.0,-458.5266211353456,-74.25949181170591,1.0
3,-0.0,-452.02469135802454,-79.83950617283955,1.0
4,-0.0,-417.6666666666666,-101.50000000000017,1.0
5,-0.0,-416.5148809523809,-102.20982142857162,1.0
6,-0.0,-408.3770491803278,-105.74043715847012,1.0
7,-0.0,-373.7049180327868,-119.60928961748647,1.0
8,-0.0,-360.2105263157894,-124.71929824561408,1.0
9,-0.0,-319.3441295546558,-128.95141700404866,0.0
10,-0.0,-295.0786195508029,-128.95768187739242,1.0
11,-0.0,-278.3596146985372,-139.4979240668644,0.0
12,-0.0,-278.3596146985372,-216.5950767035319,1.0
13,-0.0,-278.3092235077814,-222.22881183004068,0.0
14,-0.0,-278.30915912810957,-222.23600947733274,1.0
15,-0.0,-278.2557651991613,-228.20545073375268,1.0
16,-0.0,-276.5266211353456,-233.2594918117059,1.0
17,-0.0,-270.02469135802454,-238.83950617283955,1.0
18,-0.0,-235.66666666666657,-260.50000000000017,1.0
19,-0.0,-234.5148809523809,-261.2098214285716,1.0
20,-0.0,-226.3770491803278,-264.7404371584701,1.0
21,-0.0,-191.7049180327868,-278.60928961748647,1.0
22,-0.0,-178.21052631578942,-283.7192982456141,1.0
23,-0.0,-162.27210793499938,-285.369878789903,0.0
24,-0.0,-162.27210793499938,-285.37833286707377,1.0
25,-0.0,-162.25576519916143,-287.2054507337527,1.0
26,-0.0,-160.52662113534558,-292.2594918117059,1.0
27,-0.0,-154.02469135802465,-297.83950617283955,1.0
28,-0.0,-147.6078332521859,-301.88491671782475,0.0
29,-0.0,-147.59515278378325,-301.8929109261657,1.0
30,-0.0,-119.66666666666657,-319.50000000000017,1.0
31,-0.0,-118.5148809523809,-320.2098214285716,1.0
32,-0.0,-110.37704918032779,-323.7404371584701,1.0
33,-0.0,-75.7049180327868,-337.60928961748647,1.0
34,-0.0,-62.21052631578948,-342.7192982456141,1.0
35,-0.0,-31.352226720647764,-345.91497975708506,0.0
