,z_0,z_1,z_2,connected
0,2314.0,541.7058560096862,581.2086724943206,0
1,2249.0,2104.866922109886,294.78506444440745,0
2,2170.0,1495.4954136803653,638.8421559433491,0
3,2133.0,732.4995747737012,775.0217028641082,0
4,2090.0,2138.5649554381325,568.4828164684754,0
5,2061.0,1781.4531002352305,690.2848973103614,0
6,2025.0,2069.2568864857412,695.3874378012824,0
7,1960.0,1087.7844402119717,875.4934679075327,0
8,1910.0,1899.3801421345333,824.8770495230233,0
9,1755.0,957.1097441632296,1105.8866715847175,0
10,1737.0,-1313.6325304211275,1323.8448255040157,0
11,1658.0,2420.1089999473716,338.87481139053307,0
12,1655.0,2335.2289538121786,951.1910745961372,0
13,1619.0,1953.2990767219862,1077.1457888653185,0
14,1611.0,-604.4722109719103,1351.8666730563332,0
15,1610.0,-862.6855512928068,1397.0200746901764,0
16,1579.0,-309.0710567963383,1342.9107256296202,0
17,1556.0,-1046.2175045360607,1423.0179700310978,0
18,1548.0,-253.94291206156095,1361.0147967842154,0
19,1537.0,1505.031221339516,1231.0224332615767,0
20,1463.0,1899.5077205072748,1210.6855460605834,0
21,1329.0,-900.1505809481494,1548.9255847143809,0
22,1324.0,2337.450399435973,1068.7639702901029,0
23,1275.0,2296.6235760911995,1185.497670124882,0
24,1266.0,-544.6591939414845,1560.8607942736012,0
25,1202.0,-472.40642672164086,1614.8338309634332,0
26,1170.0,1792.8511983618728,1414.9670599656783,0
27,1037.0,867.8748554598119,1577.0222184398312,0
28,1027.0,1979.8984655385275,1415.82192327838,0
29,984.0,-813.8282241388845,1761.0226263610407,0
30,921.0,-487.7236261102298,1769.7324745766177,0
31,863.0,2026.623925759146,1386.4222374706642,0
32,818.0,242.25002238977822,1768.0199861787055,0
33,732.0,1267.1898494475,1737.022651191261,0
34,708.0,253.17527827950425,1862.0226311728052,0
35,684.0,1603.6882933676734,1669.445535354394,0
36,664.0,1739.1865519889043,1587.848753969462,0
37,656.0,-451.49838149294646,1941.009895071758,0
38,619.0,1611.7359600740501,1677.6386947729766,0
39,614.0,442.88107138253963,1877.0194792989491,0
40,551.0,779.1585934762343,1885.9803947131281,0
41,496.0,1891.8623857495613,1496.4882511815035,0
42,458.0,1614.5814379298881,1680.5356156502362,0
43,439.0,1884.8303742674643,1507.488090749754,0
44,432.0,1616.3347774676704,1682.3205988201958,0
45,355.0,1750.8914177907736,1596.4883966812108,0
46,347.0,1757.019033885481,1587.557586347251,0
47,332.0,1498.6832499184911,1760.2548684919443,0
48,309.0,115.76973550457069,2096.761425256745,0
49,271.0,1618.2552991191578,1684.2758960947008,0
50,271.0,1616.930310206194,1685.4885915980935,0
51,229.0,1647.828198631757,1667.5476173414613,0
52,214.0,1609.8857680886003,1696.4883683666326,0
53,206.0,1618.9139637327899,1684.946468619603,0
