,z_0,z_1,z_2,connected
0,1303.0,1683.8418349066337,1471.236175869541,0
1,1145.0,1822.656981845305,1251.092833702899,0
2,1050.0,1368.8297562864295,2101.2064106983253,0
3,545.0,1960.8323702284993,1318.212852198425,0
4,317.0,2137.3843426507024,686.4815818629704,0
5,236.0,2076.3660078238213,1098.5206546573722,0
6,-45.0,1734.8413796896443,1852.2378439431695,0
7,-376.0,2125.648643177153,1068.6933998107097,0
8,-482.0,2223.7755159481644,519.8555324164827,0
9,-1026.0,2278.1055746733487,331.87088965174826,0
0,2368.0,942.8421052631579,2457.2368421052633,1
1,2368.0,941.2697368421054,2459.4078947368425,1
2,2368.0,940.0263157894738,2460.210526315789,1
3,2368.0,925.5,2467.7333333333336,1
4,2368.0,918.2722289890376,2467.799634591961,0
5,2352.0,980.8421052631579,2290.2368421052633,1
6,2352.0,979.2697368421054,2292.4078947368425,1
7,2352.0,978.0263157894738,2293.210526315789,1
8,2352.0,963.5,2300.7333333333336,1
9,2352.0,956.2722289890376,2300.799634591961,0
10,2349.0,1097.842105263158,2097.2368421052633,1
11,2349.0,1096.2697368421054,2099.4078947368425,1
12,2349.0,1095.0263157894738,2100.210526315789,1
13,2349.0,1080.5,2107.7333333333336,1
14,2349.0,1073.2722289890376,2107.799634591961,0
15,2336.0,1018.8421052631579,2123.2368421052633,1
16,2336.0,1017.2697368421054,2125.4078947368425,1
17,2336.0,1016.0263157894738,2126.210526315789,1
18,2336.0,1001.5,2133.7333333333336,1
19,2336.0,994.2722289890376,2133.799634591961,0
20,2333.0,1135.842105263158,1930.2368421052633,1
21,2333.0,1134.2697368421054,1932.4078947368425,1
22,2333.0,1133.0263157894738,1933.2105263157891,1
23,2333.0,1118.5,1940.7333333333336,1
24,2333.0,1111.2722289890376,1940.799634591961,0
25,2332.0,799.8421052631579,2474.2368421052633,1
26,2332.0,798.2697368421054,2476.4078947368425,1
27,2332.0,797.0263157894738,2477.210526315789,1
28,2332.0,782.5,2484.7333333333336,1
29,2332.0,775.2722289890376,2484.799634591961,0
30,2330.0,1252.842105263158,1737.2368421052633,1
31,2330.0,1251.2697368421054,1739.4078947368425,1
32,2330.0,1250.0263157894738,1740.2105263157891,1
33,2330.0,1235.5,1747.7333333333336,1
34,2330.0,1228.2722289890376,1747.799634591961,0
35,2317.0,1173.842105263158,1763.2368421052633,1
36,2317.0,1172.2697368421054,1765.4078947368425,1
37,2317.0,1171.0263157894738,1766.2105263157891,1
38,2317.0,1156.5,1773.7333333333336,1
39,2317.0,1149.2722289890376,1773.799634591961,0
40,2314.0,1290.842105263158,1570.2368421052633,1
41,2314.0,1289.2697368421054,1572.407894736842,1
42,2314.0,1288.0263157894738,1573.2105263157896,1
43,2314.0,1273.5,1580.7333333333331,1
44,2314.0,1266.2722289890376,1580.799634591961,0
45,2311.0,1407.842105263158,1377.2368421052633,1
46,2311.0,1406.2697368421054,1379.407894736842,1
47,2311.0,1405.0263157894738,1380.2105263157896,1
48,2311.0,1390.5,1387.7333333333331,1
49,2311.0,1383.2722289890376,1387.799634591961,0
50,2298.0,1328.842105263158,1403.2368421052633,1
51,2298.0,1327.2697368421054,1405.407894736842,1
52,2298.0,1326.0263157894738,1406.2105263157896,1
53,2298.0,1311.5,1413.7333333333331,1
54,2298.0,1304.2722289890376,1413.799634591961,0
55,2296.0,656.8421052631579,2491.2368421052633,1
56,2296.0,655.2697368421054,2493.4078947368425,1
57,2296.0,654.0263157894738,2494.210526315789,1
58,2296.0,639.5,2501.7333333333336,1
59,2296.0,632.2722289890376,2501.799634591961,0
60,2295.0,1445.842105263158,1210.2368421052633,1
61,2295.0,1444.2697368421054,1212.407894736842,1
62,2295.0,1443.0263157894738,1213.2105263157896,1
63,2295.0,1428.5,1220.7333333333331,1
64,2295.0,1421.2722289890376,1220.799634591961,0
65,2292.0,1562.842105263158,1017.2368421052633,1
66,2292.0,1561.2697368421054,1019.4078947368421,1
67,2292.0,1560.0263157894738,1020.2105263157896,1
68,2292.0,1545.5000000000005,1027.7333333333331,1
69,2292.0,1538.2722289890385,1027.799634591961,0
70,2279.0,1483.842105263158,1043.2368421052633,1
71,2279.0,1482.2697368421054,1045.407894736842,1
72,2279.0,1481.0263157894738,1046.2105263157896,1
73,2279.0,1466.5,1053.7333333333331,1
74,2279.0,1459.2722289890376,1053.799634591961,0
75,2276.0,1600.842105263158,850.2368421052633,1
76,2276.0,1599.2697368421054,852.4078947368421,1
77,2276.0,1598.0263157894738,853.2105263157896,1
78,2276.0,1583.5000000000005,860.7333333333331,1
79,2276.0,1576.2722289890385,860.799634591961,0
80,2273.0,1717.842105263158,657.2368421052633,1
81,2273.0,1716.2697368421054,659.4078947368421,1
82,2273.0,1715.0263157894738,660.2105263157896,1
83,2273.0,1700.5000000000005,667.7333333333331,1
84,2273.0,1693.2722289890385,667.799634591961,0
85,2260.0,1638.842105263158,683.2368421052633,1
86,2260.0,1637.2697368421054,685.4078947368421,1
87,2260.0,1636.0263157894738,686.2105263157896,1
88,2260.0,1621.5000000000005,693.7333333333331,1
89,2260.0,1614.2722289890385,693.799634591961,0
90,2260.0,513.8421052631579,2508.2368421052633,1
91,2260.0,512.2697368421054,2510.4078947368425,1
92,2260.0,511.02631578947376,2511.210526315789,1
93,2260.0,496.5,2518.7333333333336,1
94,2260.0,489.27222898903756,2518.799634591961,0
95,2257.0,1755.842105263158,490.23684210526335,1
96,2257.0,1754.2697368421054,492.4078947368421,1
97,2257.0,1753.0263157894738,493.2105263157896,1
98,2257.0,1738.5000000000005,500.7333333333331,1
99,2257.0,1731.2722289890385,500.79963459196097,0
100,2254.0,1872.842105263158,297.23684210526335,1
101,2254.0,1871.2697368421054,299.4078947368421,1
102,2254.0,1870.0263157894738,300.2105263157896,1
103,2254.0,1855.5000000000005,307.7333333333331,1
104,2254.0,1848.2722289890385,307.79963459196097,0
105,2241.0,1793.842105263158,323.23684210526335,1
106,2241.0,1792.2697368421054,325.4078947368421,1
107,2241.0,1791.0263157894738,326.2105263157896,1
108,2241.0,1776.5000000000005,333.7333333333331,1
109,2241.0,1769.2722289890385,333.79963459196097,0
110,2240.0,1036.842105263158,2233.2368421052633,1
111,2240.0,1035.2697368421054,2235.4078947368425,1
112,2240.0,1034.0263157894738,2236.210526315789,1
113,2240.0,1019.5,2243.7333333333336,1
114,2240.0,1012.2722289890376,2243.799634591961,0
115,2238.0,1910.842105263158,130.23684210526335,1
116,2238.0,1909.2697368421054,132.40789473684208,1
117,2238.0,1908.0263157894738,133.2105263157896,1
118,2238.0,1893.5000000000005,140.73333333333312,1
119,2238.0,1886.2722289890385,140.79963459196097,0
120,2235.0,2027.842105263158,-62.76315789473665,1
121,2235.0,2026.2697368421054,-60.59210526315792,1
122,2235.0,2025.0263157894738,-59.78947368421041,1
123,2235.0,2010.5000000000005,-52.26666666666688,1
124,2235.0,2003.2722289890385,-52.20036540803903,0
125,2224.0,370.8421052631579,2525.2368421052633,1
126,2224.0,369.26973684210543,2527.4078947368425,1
127,2224.0,368.02631578947376,2528.210526315789,1
128,2224.0,353.5,2535.7333333333336,1
129,2224.0,346.27222898903756,2535.799634591961,0
130,2221.0,1191.842105263158,1873.2368421052633,1
131,2221.0,1190.2697368421054,1875.4078947368425,1
132,2221.0,1189.0263157894738,1876.2105263157891,1
133,2221.0,1174.5,1883.7333333333336,1
134,2221.0,1167.2722289890376,1883.799634591961,0
135,2210.0,1113.842105263158,2227.2368421052633,1
136,2210.0,1112.2697368421054,2229.4078947368425,1
137,2210.0,1111.0263157894738,2230.210526315789,1
138,2210.0,1096.5,2237.7333333333336,1
139,2210.0,1089.2722289890376,2237.799634591961,0
140,2207.0,2077.7699392692125,-424.09893468918335,1
141,2207.0,2076.1273185304094,-421.6269395398608,1
142,2207.0,2073.9228142076504,-420.22046578194113,1
143,2207.0,2072.7016035796873,-419.6633339042562,1
144,2207.0,2071.358868112113,-419.0675169558467,1
145,2207.0,2070.163371313674,-418.5579758713136,1
146,2207.0,2069.8178571428566,-418.5214285714287,1
147,2207.0,2065.982517482518,-418.4032634032635,1
148,2207.0,2056.478075517661,-418.31607795371497,0
149,2203.0,986.8421052631579,2262.2368421052633,1
150,2203.0,985.2697368421054,2264.4078947368425,1
151,2203.0,984.0263157894738,2265.210526315789,1
152,2203.0,980.8781341398571,2266.8408889865086,0
153,2202.0,1346.842105263158,1513.2368421052633,1
154,2202.0,1345.2697368421054,1515.407894736842,1
155,2202.0,1344.0263157894738,1516.2105263157896,1
156,2202.0,1329.5,1523.7333333333331,1
157,2202.0,1322.2722289890376,1523.799634591961,0
158,2194.0,1151.842105263158,2060.2368421052633,1
159,2194.0,1150.2697368421054,2062.4078947368425,1
160,2194.0,1149.0263157894738,2063.210526315789,1
161,2194.0,1134.5,2070.7333333333336,1
162,2194.0,1127.2722289890376,2070.799634591961,0
163,2191.0,1268.842105263158,1867.2368421052633,1
164,2191.0,1267.2697368421054,1869.4078947368425,1
165,2191.0,1266.0263157894738,1870.2105263157891,1
166,2191.0,1251.5,1877.7333333333336,1
167,2191.0,1244.2722289890376,1877.799634591961,0
168,2188.0,227.84210526315792,2542.2368421052633,1
169,2188.0,226.26973684210543,2544.4078947368425,1
170,2188.0,225.02631578947376,2545.210526315789,1
171,2188.0,211.27139552814197,2552.3338473400154,1
172,2188.0,210.28286189683877,2552.67221297837,1
173,2188.0,208.65878023133564,2552.677357167893,0
174,2183.0,1501.842105263158,1153.2368421052633,1
175,2183.0,1500.2697368421054,1155.407894736842,1
176,2183.0,1499.0263157894738,1156.2105263157896,1
177,2183.0,1484.5000000000005,1163.7333333333331,1
178,2183.0,1477.2722289890376,1163.799634591961,0
179,2179.0,2122.5561467771254,-796.2328872012783,1
180,2179.0,2122.555602037263,-795.3817910896016,1
181,2179.0,2122.37517303295,-792.15437891136,1
182,2179.0,2122.2760622656338,-791.3223015498334,1
183,2179.0,2122.015709429505,-790.6338672929248,1
184,2179.0,2120.3348778543773,-788.691448382295,1
185,2179.0,2119.2663880067607,-787.8068568526844,1
186,2179.0,2118.285904134484,-787.2125624716039,1
187,2179.0,2116.040233959589,-786.4342431761786,1
188,2179.0,2104.2717340590993,-785.7461119751167,1
189,2179.0,2092.613165680474,-785.2366863905327,0
190,2178.0,1189.842105263158,1893.2368421052633,1
191,2178.0,1188.2697368421054,1895.4078947368425,1
192,2178.0,1187.0263157894738,1896.2105263157891,1
193,2178.0,1186.084989909125,1896.698014887641,0
194,2178.0,1186.0026986735725,1896.7406314115606,1
195,2178.0,1172.5,1903.7333333333336,1
196,2178.0,1165.2722289890376,1903.799634591961,0
197,2175.0,1306.842105263158,1700.2368421052633,1
198,2175.0,1305.2697368421054,1702.407894736842,1
199,2175.0,1304.0263157894738,1703.2105263157896,1
