,z_0,z_1,z_2,connected
0,1932.0,748.7680561405382,1073.222761450782,0
1,1862.0,794.2380675474083,1150.3852685900647,0
2,1844.0,1276.0592602045417,773.2711299751686,0
3,1844.0,1156.1575368724666,854.4635996493289,0
4,1818.0,937.2362849599676,1088.8800478780022,0
5,1766.0,614.9198896446828,1440.2611239929133,0
6,1759.0,1093.170094483381,1021.6050444025973,0
7,1748.0,858.9538745389987,1244.2634681060704,0
8,1730.0,1223.2366123368993,969.1564856713667,0
9,1722.0,512.7316792958209,1553.7074853707977,0
10,1530.0,1731.9997280222428,275.00190384430107,0
11,1507.0,1293.2362791478977,964.875140153908,0
12,1467.0,1864.1851524257945,-6.436281872778181,0
13,1456.0,1465.1285397522538,804.1852058867853,0
14,1446.0,2416.7822643822537,-1314.2323662032054,0
15,1270.0,2147.182526122502,-407.4575281946104,0
16,1258.0,906.8871491211976,1423.6988738868786,0
17,1241.0,1717.9802289710528,532.822060739476,0
18,1214.0,1284.952261584829,1116.1011170899874,0
19,1214.0,1048.6754263113426,1365.180571653164,0
20,1155.0,1237.4579436603804,1183.929199478032,0
21,1145.0,1573.1283512002092,842.1670244490983,0
22,1139.0,1921.9962134603102,92.96592114279247,0
23,1112.0,1626.0198953742038,771.3539427305454,0
24,1110.0,39.07902392935921,1944.0689677826808,0
25,1073.0,1992.9999989039115,24.00000767262145,0
26,1051.0,1959.769628611417,132.926657502755,0
27,1036.0,2112.339600416408,-194.6624830375872,0
28,991.0,748.4369313443021,1608.0773681537003,0
29,948.0,1715.069901740248,719.3013866288629,0
30,947.0,1375.7462311469153,1135.0128621945628,0
31,940.0,1527.517532600732,941.5387224137044,0
32,921.0,1274.9328611138617,1263.8719093458722,0
33,921.0,1152.746050066718,1349.9486191794158,0
34,896.0,1546.531360843952,962.2825107275453,0
35,859.0,1414.3406169151936,1194.464290925433,0
36,846.0,1711.6759160316897,731.3858739648249,0
37,799.0,2304.1997496062504,-601.6922790618983,0
38,776.0,1971.1852561055275,222.56455687764083,0
39,769.0,1975.0765217768485,283.1962866361978,0
40,758.0,1943.182940594308,372.5458248078453,0
41,752.0,-114.96795996195397,2027.1517558941428,0
42,739.0,-181.50694073324712,2080.838173693975,0
43,680.0,856.1455305405148,1645.6542127682028,0
44,659.0,461.07905829523224,1818.0802919478688,0
45,644.0,1695.8332366716081,929.0609402151472,0
46,627.0,1977.9981021515487,346.98291936393707,0
47,616.0,2133.996653984418,38.96988585975987,0
48,605.0,2099.9990662042846,126.99159583856135,0
49,567.0,2398.7421093354005,-871.7561617728034,0
50,554.0,2270.4163015246086,-360.28527159008945,0
51,501.0,2360.11583054127,-662.0278050666527,0
52,413.0,1188.0907411025091,1487.3817674738025,0
53,375.0,2272.6898684025646,-329.8954807376738,0
54,258.0,2137.9957839104027,102.96205519362593,0
55,249.0,149.80516865959225,1984.9442805145895,0
56,248.0,2039.9995502337288,285.9959521035544,0
57,244.0,389.1305323186739,1898.6067919469847,0
58,239.0,709.3275923882443,1727.8422979643942,0
59,190.0,1344.7219653160787,1412.9792630064703,0
60,146.0,1231.6383574355787,1517.18948385968,0
61,124.0,2087.5232665743097,246.50337099973513,0
62,-2.0,994.2035344308647,1653.0911840088133,0
63,-91.0,-242.0241430045362,2175.9368706625232,0
64,-108.0,1746.4520976557906,938.941021838788,0
65,-178.0,1664.5037835947628,1107.5996369375075,0
66,-276.0,1817.453597255454,818.2007025139537,0
0,2100.0,608.0,-491.0,1
1,2100.0,607.5500000000002,-487.8499999999999,1
2,2100.0,605.3529411764703,-483.0588235294117,0
3,2100.0,484.0,-410.0,1
4,2100.0,483.5500000000002,-406.8499999999999,1
5,2100.0,481.35294117647027,-402.0588235294117,0
6,2100.0,360.0,-329.0,1
7,2100.0,359.5500000000002,-325.8499999999999,1
8,2100.0,357.35294117647027,-321.0588235294117,0
9,2100.0,236.0,-248.0,1
10,2100.0,235.55000000000018,-244.8499999999999,1
11,2100.0,233.35294117647027,-240.0588235294117,0
12,2100.0,112.0,-167.0,1
13,2100.0,111.55000000000018,-163.8499999999999,1
14,2100.0,109.35294117647027,-159.0588235294117,0
15,2082.0,804.0,-253.0,1
16,2082.0,802.75,-244.25,1
17,2082.0,799.5329457364346,-237.234496124031,0
18,2082.0,680.0,-172.0,1
19,2082.0,678.75,-163.25,1
20,2082.0,673.7635658914728,-152.37596899224764,0
21,2082.0,556.0,-91.0,1
22,2082.0,554.75,-82.25,1
23,2082.0,548.6470588235297,-68.94117647058829,0
24,2082.0,432.0,-10.0,1
25,2082.0,430.75,-1.25,1
26,2082.0,424.64705882352973,12.058823529411711,0
27,2082.0,308.0,71.0,1
28,2082.0,306.75,79.75,1
