,connected,z_0,z_1,z_2
0,0.0,15236.0,12163.0,15017.0
1,0.0,15205.0,12390.0,13953.0
2,0.0,15172.0,12415.0,13472.0
3,0.0,15147.0,13088.0,15191.0
4,0.0,15139.0,12788.0,15800.0
5,0.0,15124.0,12920.0,15306.0
6,0.0,15116.0,12620.0,15915.0
7,0.0,15106.0,12813.0,15319.0
8,0.0,15094.0,13220.0,14400.0
9,0.0,15032.0,13134.0,15230.0
10,0.0,14984.0,11988.0,16032.0
11,0.0,14970.0,13273.0,13714.0
12,0.0,14963.0,13155.0,15153.0
13,0.0,14948.0,12887.0,15518.0
14,0.0,14946.0,13678.0,15091.0
15,0.0,14944.0,13237.0,15560.0
16,0.0,14908.0,13338.0,15103.0
17,0.0,14899.0,12922.0,15650.0
18,0.0,14897.0,12889.0,15907.0
19,0.0,14875.0,13258.0,15483.0
20,0.0,14852.0,13090.0,15598.0
21,0.0,14828.0,13575.0,15325.0
22,0.0,14794.0,13423.0,15809.0
23,0.0,14791.0,12209.0,16013.0
24,0.0,14782.0,12935.0,15946.0
25,0.0,14771.0,13255.0,15924.0
26,0.0,14771.0,13117.0,16079.0
27,0.0,14748.0,12949.0,16194.0
28,0.0,14702.0,13803.0,15497.0
29,0.0,14664.0,13463.0,15509.0
30,0.0,14656.0,13163.0,16118.0
31,0.0,14618.0,13833.0,14409.0
32,0.0,14610.0,13490.0,15771.0
33,0.0,14587.0,13322.0,15886.0
34,0.0,14587.0,13184.0,16041.0
35,0.0,14570.0,12569.0,16263.0
36,0.0,14565.0,13922.0,14371.0
37,0.0,14564.0,13016.0,16156.0
38,0.0,14541.0,13573.0,15514.0
39,0.0,14484.0,11990.0,16355.0
40,0.0,14481.0,12783.0,16198.0
41,0.0,14475.0,13772.0,16098.0
42,0.0,14468.0,13850.0,15569.0
43,0.0,14452.0,13604.0,16213.0
44,0.0,14444.0,12797.0,16435.0
45,0.0,14421.0,12629.0,16550.0
46,0.0,14415.0,13939.0,15531.0
47,0.0,14414.0,13264.0,16225.0
48,0.0,14386.0,13979.0,14487.0
