,connected,z_0,z_1,z_2
0,0.0,6830.0,5446.0,5707.0
1,0.0,6763.0,5497.0,6347.0
2,0.0,6684.0,5933.0,6213.0
3,0.0,6666.0,6054.0,5909.0
4,0.0,6619.0,6043.0,6247.0
5,0.0,6617.0,5984.0,6853.0
6,0.0,6599.0,6105.0,6549.0
7,0.0,6520.0,6112.0,6953.0
8,0.0,6473.0,6530.0,6753.0
9,0.0,6404.0,5981.0,6956.0
10,0.0,6376.0,6658.0,6853.0
11,0.0,6238.0,6568.0,6859.0
12,0.0,6220.0,6689.0,6555.0
13,0.0,6156.0,5996.0,7041.0
14,0.0,6123.0,6115.0,6960.0
15,0.0,6044.0,6122.0,7364.0
16,0.0,6014.0,6170.0,7053.0
17,0.0,5979.0,6696.0,6032.0
18,0.0,5940.0,6753.0,5868.0
19,0.0,5900.0,6703.0,6436.0
20,0.0,5846.0,5419.0,7549.0
21,0.0,5706.0,6257.0,6941.0
22,0.0,5572.0,6801.0,5870.0
23,0.0,5567.0,6848.0,5682.0
24,0.0,5493.0,7039.0,5705.0
25,0.0,5439.0,5524.0,7387.0
26,0.0,5434.0,6811.0,5968.0
27,0.0,5422.0,6709.0,6136.0
28,0.0,5252.0,7046.0,5182.0
29,0.0,5173.0,7053.0,5586.0
30,0.0,5155.0,7174.0,5282.0
