,connected,z_0,z_1,z_2
0,0.0,8346.0,5802.0,4895.0
1,0.0,8181.0,6308.0,4932.0
2,0.0,8117.0,6434.0,4657.0
3,0.0,7993.0,5875.0,5000.0
4,0.0,7868.0,5583.0,5369.0
5,0.0,7806.0,6874.0,4368.0
6,0.0,7804.0,5709.0,5094.0
7,0.0,7776.0,6298.0,5327.0
8,0.0,7680.0,5150.0,5437.0
9,0.0,7672.0,6636.0,4406.0
10,0.0,7660.0,6354.0,4794.0
11,0.0,7611.0,6804.0,5364.0
12,0.0,7547.0,6930.0,5089.0
13,0.0,7431.0,6986.0,4556.0
14,0.0,7428.0,5330.0,5592.0
15,0.0,7298.0,6079.0,5801.0
16,0.0,7234.0,6205.0,5526.0
17,0.0,7229.0,7179.0,4473.0
18,0.0,7102.0,7132.0,4838.0
19,0.0,7038.0,7258.0,4563.0
20,0.0,6832.0,7173.0,4759.0
21,0.0,6829.0,6106.0,5547.0
22,0.0,6812.0,6435.0,5539.0
23,0.0,6672.0,7314.0,4302.0
24,0.0,6618.0,7224.0,4585.0
25,0.0,6598.0,5067.0,5815.0
26,0.0,6560.0,7039.0,5037.0
27,0.0,6433.0,5573.0,5852.0
28,0.0,6392.0,6401.0,5561.0
29,0.0,6323.0,7501.0,4233.0
30,0.0,6259.0,5225.0,5890.0
31,0.0,6006.0,7286.0,4518.0
32,0.0,5919.0,6840.0,5095.0
33,0.0,5766.0,7636.0,4062.0
34,0.0,5667.0,7444.0,4593.0
