,connected,z_0,z_1,z_2
0,0.0,7962.0,5973.0,6178.0
1,0.0,7899.0,6231.0,6093.0
2,0.0,7891.0,6593.0,6597.0
3,0.0,7875.0,6035.0,6616.0
4,0.0,7828.0,6851.0,6512.0
5,0.0,7827.0,6431.0,6673.0
6,0.0,7777.0,6958.0,6604.0
7,0.0,7735.0,6969.0,6096.0
8,0.0,7720.0,6750.0,6846.0
9,0.0,7714.0,6787.0,6622.0
10,0.0,7651.0,7045.0,6537.0
11,0.0,7649.0,7370.0,7265.0
12,0.0,7633.0,6812.0,7284.0
13,0.0,7535.0,7205.0,7319.0
14,0.0,7371.0,7374.0,6965.0
15,0.0,7358.0,7399.0,7344.0
16,0.0,7296.0,7925.0,7538.0
17,0.0,7287.0,8019.0,7763.0
18,0.0,7271.0,7461.0,7782.0
19,0.0,7202.0,8168.0,7545.0
20,0.0,7152.0,7256.0,7792.0
21,0.0,7119.0,8119.0,7563.0
22,0.0,7032.0,8181.0,8001.0
23,0.0,6913.0,7976.0,8011.0
24,0.0,6897.0,7418.0,8030.0
25,0.0,6826.0,8307.0,7830.0
26,0.0,6470.0,8145.0,8097.0
27,0.0,6423.0,8309.0,7884.0
28,0.0,6351.0,7940.0,8107.0
29,0.0,6335.0,7382.0,8126.0
30,0.0,6264.0,8271.0,7926.0
