,connected,z_0,z_1,z_2
0,0.0,8294.0,4844.0,6189.0
1,0.0,8243.0,5312.0,6165.0
2,0.0,8229.0,5595.0,5577.0
3,0.0,8212.0,5818.0,5619.0
4,0.0,8113.0,5154.0,6172.0
5,0.0,8100.0,4874.0,6270.0
6,0.0,8094.0,5629.0,5659.0
7,0.0,8082.0,5660.0,5626.0
8,0.0,7993.0,6047.0,6189.0
9,0.0,7976.0,6270.0,6231.0
10,0.0,7966.0,5420.0,6610.0
11,0.0,7962.0,6553.0,5643.0
12,0.0,7936.0,6361.0,6226.0
13,0.0,7922.0,6644.0,5638.0
14,0.0,7864.0,5326.0,6882.0
15,0.0,7858.0,6081.0,6271.0
16,0.0,7850.0,5609.0,6294.0
17,0.0,7844.0,6364.0,5683.0
18,0.0,7833.0,5832.0,6336.0
19,0.0,7827.0,6587.0,5725.0
20,0.0,7772.0,6448.0,6167.0
21,0.0,7755.0,6671.0,6209.0
22,0.0,7741.0,6954.0,5621.0
23,0.0,7715.0,5643.0,6376.0
24,0.0,7686.0,7096.0,6250.0
25,0.0,7643.0,5727.0,6860.0
26,0.0,7505.0,7406.0,6233.0
27,0.0,7392.0,6415.0,6586.0
28,0.0,7375.0,6638.0,6628.0
29,0.0,7349.0,5965.0,6733.0
30,0.0,7332.0,6188.0,6775.0
31,0.0,7214.0,5999.0,6815.0
32,0.0,7202.0,6030.0,6782.0
33,0.0,7173.0,4888.0,7150.0
34,0.0,7089.0,5039.0,7135.0
35,0.0,6944.0,5559.0,7228.0
36,0.0,6911.0,6190.0,6630.0
37,0.0,6846.0,5773.0,6867.0
38,0.0,6829.0,5996.0,6909.0
39,0.0,6641.0,5750.0,7043.0
40,0.0,6541.0,6228.0,6788.0
41,0.0,6523.0,5561.0,7083.0
42,0.0,6370.0,7439.0,4902.0
