,connected,z_0,z_1,z_2
0,0.0,6720.0,5216.0,5789.0
1,0.0,6654.0,6071.0,4844.0
2,0.0,6591.0,5300.0,5679.0
3,0.0,6536.0,5538.0,6355.0
4,0.0,6528.0,5682.0,5627.0
5,0.0,6489.0,5702.0,5048.0
6,0.0,6399.0,5766.0,5517.0
7,0.0,6365.0,5564.0,5688.0
8,0.0,6360.0,5786.0,4938.0
9,0.0,6352.0,6372.0,5585.0
10,0.0,6332.0,6417.0,5690.0
11,0.0,6257.0,5732.0,6255.0
12,0.0,6233.0,6372.0,6022.0
13,0.0,6223.0,6456.0,5475.0
14,0.0,6220.0,5472.0,6426.0
15,0.0,6191.0,6587.0,5310.0
16,0.0,6181.0,5886.0,6254.0
17,0.0,6145.0,5010.0,6432.0
18,0.0,6073.0,6566.0,5485.0
19,0.0,6065.0,6198.0,6093.0
20,0.0,6055.0,5768.0,6588.0
21,0.0,6054.0,6592.0,5889.0
22,0.0,6046.0,6736.0,5161.0
23,0.0,6034.0,6637.0,5994.0
24,0.0,6003.0,6325.0,6355.0
25,0.0,5935.0,6592.0,6326.0
26,0.0,5889.0,6888.0,6051.0
27,0.0,5881.0,7032.0,5323.0
28,0.0,5869.0,6933.0,6156.0
29,0.0,5783.0,6022.0,6430.0
30,0.0,5770.0,6888.0,6488.0
31,0.0,5743.0,6436.0,6493.0
32,0.0,5691.0,5950.0,6725.0
33,0.0,5583.0,7252.0,5627.0
34,0.0,5532.0,6985.0,6093.0
35,0.0,5522.0,6555.0,6588.0
36,0.0,5445.0,6656.0,6797.0
37,0.0,5383.0,7006.0,5642.0
38,0.0,5375.0,7372.0,5401.0
39,0.0,5370.0,6194.0,6803.0
40,0.0,5256.0,7372.0,5838.0
41,0.0,5247.0,7022.0,6133.0
42,0.0,5237.0,6776.0,6571.0
43,0.0,5234.0,7097.0,5951.0
44,0.0,5228.0,6426.0,6866.0
45,0.0,5216.0,6919.0,6164.0
46,0.0,5214.0,7142.0,6056.0
47,0.0,5090.0,7004.0,6696.0
48,0.0,4998.0,7406.0,5102.0
49,0.0,4931.0,7140.0,6147.0
50,0.0,4925.0,7260.0,6533.0
51,0.0,4912.0,6360.0,6937.0
52,0.0,4889.0,7445.0,4887.0
53,0.0,4873.0,6774.0,6765.0
54,0.0,4869.0,7490.0,4992.0
55,0.0,4837.0,5898.0,6943.0
56,0.0,4720.0,7581.0,5301.0
57,0.0,4700.0,7626.0,5406.0
58,0.0,4627.0,7480.0,6837.0
59,0.0,4419.0,7600.0,6611.0
60,0.0,4177.0,7652.0,4605.0
61,0.0,4048.0,7736.0,4495.0
