,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.2,0.11,0.08,2,16
1,0.0,1.48,1.4,0.08,17,30
2,0.0,1.56,1.47,0.08,16,45
3,0.04,3.13,3.04,0.08,17,45
4,0.04,1.63,1.53,0.08,16,45
5,0.05,1.94,1.85,0.08,17,59
6,0.04,2.26,2.17,0.08,16,73
7,0.03,1.19,1.09,0.08,16,88
8,0.07,1.14,1.05,0.07,17,58
9,0.04,1.24,1.16,0.07,16,57
10,0.0,2.35,2.26,0.08,16,72
11,0.0,2.39,2.33,0.05,17,81
12,0.01,2.1,2.02,0.07,11,90
13,0.02,1.98,1.89,0.08,17,104
14,0.02,1.63,1.53,0.07,17,119
15,0.03,2.75,2.67,0.06,18,122
16,0.04,2.33,2.24,0.07,14,113
17,0.04,2.38,2.28,0.08,16,113
18,0.06,3.47,3.38,0.07,17,113
19,0.06,1.82,1.73,0.07,16,113
20,0.06,1.36,1.26,0.08,16,127
21,0.08,1.19,1.15,0.02,16,117
22,0.07,0.87,0.79,0.06,6,130
23,0.04,2.16,2.11,0.03,15,136
24,0.07,1.22,1.12,0.07,8,122
25,0.04,2.2,2.1,0.07,17,137
26,0.03,1.46,1.36,0.08,17,151
27,0.03,1.65,1.56,0.07,16,154
28,0.02,2.57,2.47,0.07,16,123
29,0.01,2.15,2.05,0.08,16,138
30,0.02,2.29,2.2,0.07,17,133
31,0.06,1.86,1.81,0.03,16,118
32,0.06,1.66,1.59,0.05,8,120
33,0.06,2.32,2.23,0.07,12,120
34,0.06,1.64,1.55,0.07,16,120
35,0.05,2.83,2.76,0.05,16,129
36,0.05,1.96,1.87,0.07,11,129
37,0.05,2.11,2.01,0.08,16,143
38,0.04,2.24,2.15,0.07,16,157
39,0.02,2.58,2.49,0.07,16,171
40,0.02,2.76,2.65,0.08,16,186
41,0.02,2.03,1.94,0.07,17,200
42,0.04,2.05,1.99,0.04,16,155
43,0.04,1.16,1.11,0.04,9,162
44,0.04,1.3,1.2,0.07,9,152
45,0.04,1.74,1.65,0.07,16,166
46,0.02,2.04,1.99,0.03,16,172
47,0.03,1.29,1.25,0.02,8,147
48,0.02,1.24,1.15,0.07,6,161
49,0.02,2.27,2.18,0.07,16,161
50,0.02,2.13,2.03,0.07,16,164
51,0.03,3.03,2.99,0.03,16,161
52,0.02,1.5,1.43,0.05,8,170
53,0.02,1.21,1.11,0.07,11,185
54,0.02,1.98,1.92,0.04,17,192
55,0.03,1.64,1.54,0.07,9,184
56,0.04,3.57,3.52,0.03,16,182
57,0.03,2.08,2.01,0.05,9,191
58,0.03,2.29,2.21,0.05,11,202
59,0.03,2.2,2.14,0.04,13,210
60,0.03,1.74,1.63,0.08,10,225
61,0.05,3.17,3.13,0.02,17,207
62,0.05,1.0,0.91,0.06,6,220
63,0.03,2.59,2.5,0.06,15,232
64,0.05,3.44,3.34,0.07,14,204
65,0.06,1.81,1.76,0.01,15,188
66,0.06,0.94,0.84,0.07,3,200
67,0.06,1.97,1.88,0.07,16,214
68,0.06,2.66,2.57,0.07,16,228
69,0.07,2.08,1.98,0.07,16,230
70,0.05,2.88,2.81,0.04,16,238
71,0.05,1.46,1.36,0.08,10,252
72,0.05,1.4,1.33,0.05,16,246
73,0.03,1.29,1.24,0.02,11,250
74,0.03,1.17,1.11,0.04,6,257
75,0.04,1.7,1.59,0.08,9,242
76,0.05,2.52,2.47,0.02,17,238
77,0.04,0.62,0.53,0.06,6,251
78,0.03,1.68,1.59,0.07,15,265
79,0.05,2.29,2.2,0.06,16,261
80,0.05,2.31,2.21,0.07,13,239
81,0.09,1.73,1.62,0.07,16,185
82,0.08,2.84,2.74,0.07,16,185
83,0.09,1.29,1.2,0.07,16,172
84,0.1,2.39,2.35,0.02,16,166
85,0.08,0.78,0.7,0.06,5,179
86,0.09,2.26,2.22,0.02,15,169
87,0.08,0.98,0.89,0.07,6,180
88,0.08,3.61,3.52,0.06,15,179
89,0.08,1.35,1.27,0.06,13,190
90,0.06,1.81,1.73,0.06,13,201
91,0.08,1.37,1.27,0.07,13,186
92,0.08,2.8,2.74,0.04,16,193
93,0.09,0.73,0.68,0.03,9,175
94,0.06,1.23,1.15,0.05,8,185
95,0.09,1.47,1.43,0.02,12,163
96,0.05,0.71,0.62,0.07,6,175
97,0.04,1.61,1.56,0.03,14,181
98,0.04,1.32,1.26,0.04,8,189
99,0.05,1.97,1.88,0.07,10,189
100,0.05,2.87,2.79,0.06,16,184
101,0.06,1.73,1.64,0.07,13,198
102,0.07,2.21,2.13,0.06,16,192
103,0.06,2.49,2.4,0.07,13,198
104,0.06,3.44,3.33,0.08,16,212
105,0.06,2.82,2.74,0.06,16,209
106,0.05,1.97,1.87,0.07,13,211
107,0.05,3.4,3.31,0.07,16,225
108,0.05,2.17,2.11,0.03,16,230
109,0.05,1.02,0.93,0.06,7,238
110,0.05,1.73,1.63,0.07,13,252
111,0.07,2.07,1.96,0.07,16,241
112,0.09,3.09,3.04,0.02,16,223
113,0.08,0.79,0.69,0.06,6,236
114,0.07,1.79,1.74,0.02,15,241
115,0.08,0.62,0.59,0.01,6,224
116,0.08,1.0,0.91,0.06,4,236
117,0.09,2.44,2.36,0.04,14,239
118,0.08,2.1,2.0,0.07,10,253
119,0.07,2.54,2.44,0.07,16,262
120,0.05,2.38,2.29,0.06,16,273
121,0.05,2.51,2.46,0.02,13,277
122,0.05,1.79,1.7,0.06,6,281
123,0.05,3.0,2.9,0.07,14,280
124,0.08,2.44,2.4,0.01,15,253
125,0.07,0.72,0.62,0.07,4,265
126,0.09,1.84,1.79,0.02,16,247
127,0.08,1.08,1.0,0.05,6,256
128,0.07,1.56,1.45,0.08,11,270
129,0.07,2.48,2.4,0.06,16,281
130,0.07,2.07,2.0,0.04,13,289
131,0.07,2.37,2.29,0.05,10,298
132,0.07,2.63,2.57,0.02,11,289
133,0.07,1.3,1.2,0.07,6,302
134,0.07,2.12,2.06,0.03,15,293
135,0.07,1.66,1.59,0.04,7,300
136,0.06,1.87,1.77,0.07,9,300
137,0.06,1.82,1.75,0.04,16,306
138,0.06,1.69,1.61,0.05,9,315
139,0.05,2.15,2.05,0.06,11,326
140,0.05,1.62,1.54,0.04,13,333
141,0.07,0.9,0.81,0.01,8,287
142,0.06,0.7,0.6,0.07,3,301
143,0.06,3.41,3.3,0.07,16,307
144,0.06,2.81,2.77,0.01,15,309
145,0.05,0.74,0.63,0.07,4,311
146,0.06,1.83,1.76,0.04,16,318
147,0.07,1.12,1.06,0.03,9,304
148,0.07,1.46,1.37,0.05,8,305
149,0.07,1.77,1.73,0.01,11,293
150,0.07,0.48,0.39,0.06,4,304
151,0.07,1.39,1.3,0.01,12,286
152,0.06,0.74,0.64,0.07,2,299
153,0.07,2.5,2.45,0.02,16,291
154,0.06,1.28,1.2,0.05,5,301
155,0.06,2.11,2.0,0.07,12,287
156,0.04,1.83,1.74,0.06,16,297
157,0.04,2.56,2.45,0.07,13,298
158,0.03,3.35,3.25,0.07,16,302
159,0.03,2.48,2.41,0.04,15,309
160,0.04,1.82,1.73,0.05,9,299
161,0.05,1.24,1.16,0.04,13,292
162,0.05,2.33,2.27,0.02,12,296
163,0.06,1.48,1.38,0.07,6,285
164,0.08,3.66,3.57,0.06,16,261
165,0.07,2.48,2.37,0.07,13,267
166,0.07,3.19,3.1,0.06,16,279
167,0.08,2.62,2.58,0.01,13,278
168,0.07,0.69,0.61,0.05,4,288
169,0.06,2.23,2.14,0.06,12,299
170,0.07,3.14,3.09,0.02,13,301
171,0.07,0.87,0.78,0.06,6,299
172,0.07,2.02,1.93,0.05,13,302
173,0.07,1.1,1.02,0.05,13,312
174,0.06,1.7,1.59,0.08,12,326
175,0.07,1.52,1.43,0.06,16,297
176,0.09,2.9,2.85,0.02,13,270
177,0.08,1.58,1.48,0.07,6,283
178,0.07,3.08,2.98,0.07,15,288
179,0.07,2.67,2.58,0.06,16,292
180,0.07,2.84,2.77,0.04,14,299
181,0.07,2.18,2.13,0.02,9,303
182,0.09,1.02,0.96,0.02,6,274
183,0.09,0.91,0.83,0.05,5,272
184,0.08,1.43,1.37,0.03,11,278
185,0.09,1.71,1.67,0.01,7,262
186,0.08,0.61,0.53,0.05,4,272
187,0.09,1.33,1.22,0.07,12,282
188,0.09,1.99,1.9,0.05,16,273
189,0.09,2.02,1.97,0.02,13,273
190,0.08,1.17,1.1,0.04,6,280
191,0.08,1.57,1.47,0.07,9,275
192,0.08,2.41,2.32,0.06,16,265
193,0.09,2.13,2.04,0.05,13,258
194,0.07,1.08,0.99,0.06,13,258
195,0.07,1.58,1.47,0.08,13,272
196,0.05,2.94,2.85,0.05,16,283
197,0.06,2.95,2.9,0.02,14,287
198,0.07,0.56,0.47,0.01,5,251
199,0.06,0.73,0.63,0.07,3,265
200,0.08,1.88,1.8,0.05,16,257
201,0.07,1.69,1.63,0.02,11,258
202,0.09,1.12,1.04,0.06,6,249
203,0.12,2.08,2.03,0.02,13,203
204,0.11,0.87,0.8,0.04,6,211
205,0.1,1.27,1.16,0.07,10,222
206,0.12,2.11,2.05,0.03,17,200
207,0.11,1.77,1.7,0.05,8,210
208,0.1,2.66,2.57,0.06,12,219
209,0.09,2.11,2.06,0.02,13,223
210,0.09,1.03,0.99,0.02,6,227
211,0.07,0.96,0.87,0.07,6,240
212,0.09,2.61,2.51,0.01,14,222
213,0.06,0.21,0.13,0.06,2,231
214,0.05,1.45,1.36,0.06,13,239
215,0.05,2.05,1.99,0.04,14,246
216,0.06,1.57,1.51,0.04,9,227
217,0.06,1.69,1.63,0.03,9,233
218,0.06,1.23,1.13,0.07,8,233
219,0.07,3.26,3.18,0.05,16,238
220,0.08,2.08,2.03,0.02,13,220
221,0.07,1.23,1.14,0.07,6,233
222,0.08,2.55,2.47,0.06,15,227
223,0.08,2.78,2.7,0.06,14,231
224,0.07,2.46,2.36,0.07,13,245
225,0.06,2.31,2.2,0.07,16,245
226,0.07,2.68,2.64,0.01,15,247
227,0.06,0.67,0.56,0.08,4,262
228,0.06,1.82,1.75,0.04,17,257
229,0.06,2.3,2.25,0.02,10,255
230,0.06,1.27,1.22,0.03,6,260
231,0.06,1.2,1.13,0.04,7,268
232,0.06,2.21,2.13,0.05,10,278
233,0.06,1.39,1.34,0.02,12,282
234,0.05,1.09,1.01,0.05,6,280
235,0.05,1.62,1.57,0.02,11,284
236,0.05,0.91,0.81,0.07,6,291
237,0.07,1.48,1.43,0.02,16,275
238,0.06,1.02,0.93,0.06,6,287
239,0.05,2.56,2.46,0.06,14,293
240,0.06,2.65,2.54,0.01,13,280
241,0.06,0.83,0.74,0.06,3,291
242,0.05,2.02,1.97,0.02,13,294
243,0.05,1.07,0.96,0.07,5,308
244,0.04,2.93,2.83,0.07,16,317
245,0.05,1.72,1.64,0.05,16,326
246,0.05,1.92,1.82,0.06,11,331
247,0.06,2.47,2.39,0.04,13,315
248,0.06,1.96,1.9,0.03,10,316
249,0.07,1.29,1.23,0.03,7,309
250,0.06,1.14,1.06,0.05,7,318
251,0.06,2.37,2.28,0.05,11,324
252,0.06,2.28,2.19,0.06,13,319
253,0.05,2.61,2.51,0.06,13,330
254,0.06,1.47,1.38,0.06,13,320
255,0.07,1.2,1.09,0.01,12,304
256,0.07,0.57,0.46,0.07,3,318
257,0.06,2.7,2.62,0.05,16,320
258,0.06,2.62,2.52,0.07,11,319
259,0.06,2.48,2.39,0.06,15,310
260,0.07,1.78,1.72,0.02,13,302
261,0.07,0.98,0.91,0.05,6,311
262,0.07,1.37,1.32,0.02,11,315
263,0.06,0.64,0.57,0.03,6,321
264,0.06,1.62,1.56,0.02,8,325
265,0.06,0.88,0.78,0.06,6,331
266,0.07,1.91,1.85,0.02,15,315
