,connected,z_0,z_1,z_2
0,0,-128.0,339.24893746901614,540.4095933007337
0,1,409.0,-164.17291666666668,240.69270833333337
1,1,409.0,-164.18888888888887,240.77777777777777
2,1,409.0,-164.21381381381383,240.9069069069069
3,1,409.0,-164.46666666666667,241.33333333333337
4,1,409.0,-173.47058823529412,252.58823529411762
5,1,409.0,-177.39743589743588,257.10256410256414
6,0,409.0,-188.83442088091354,264.7559543230017
7,1,389.0,-57.94166666666666,287.64583333333337
8,1,389.0,-58.133333333333326,288.6666666666667
9,1,389.0,-58.43243243243239,290.2162162162162
10,1,389.0,-61.46666666666667,295.33333333333337
11,1,389.0,-70.47058823529412,306.5882352941176
12,1,389.0,-74.39743589743588,311.10256410256414
13,0,389.0,-92.50081566068513,323.21696574225126
14,1,381.0,-167.15555555555557,331.94444444444446
15,1,381.0,-176.47058823529412,343.5882352941176
16,0,381.0,-187.09217877094972,355.7988826815643
17,1,357.0,105.05833333333334,216.64583333333337
18,1,357.0,104.86666666666667,217.66666666666669
19,1,357.0,104.56756756756755,219.2162162162162
20,1,357.0,101.53333333333336,224.33333333333337
21,1,357.0,92.52941176470586,235.58823529411762
22,1,357.0,88.60256410256409,240.10256410256414
23,0,357.0,70.49918433931481,252.21696574225126
24,1,349.0,-4.155555555555566,260.94444444444446
25,1,349.0,-13.470588235294144,272.5882352941176
26,0,349.0,-24.092178770949715,284.7988826815643
27,1,333.0,-51.17291666666665,398.69270833333337
28,1,333.0,-51.21381381381383,398.9069069069069
29,1,333.0,-51.4666666666667,399.33333333333337
30,0,333.0,-53.961490781176735,402.451863476471
31,1,333.0,-53.96581258937982,402.4572657367248
32,1,333.0,-60.470588235294144,410.5882352941177
33,1,333.0,-64.39743589743588,415.1025641025641
34,0,333.0,-75.83442088091354,422.7559543230017
35,1,329.0,102.26666666666665,310.66666666666663
36,1,329.0,89.52941176470586,326.5882352941176
37,1,329.0,77.46153846153845,340.46153846153845
38,0,329.0,73.26590538336046,343.26916802610117
39,1,301.0,111.82708333333335,327.69270833333337
40,1,301.0,111.78618618618623,327.9069069069069
41,1,301.0,111.53333333333336,328.33333333333337
42,1,301.0,102.52941176470586,339.5882352941176
43,0,301.0,101.71834854746226,340.5206386777206
44,1,301.0,101.7141880378955,340.52542162572644
45,1,301.0,98.60256410256409,344.10256410256414
46,0,301.0,87.16557911908649,351.7559543230017
47,1,281.0,218.05833333333328,374.64583333333337
48,1,281.0,217.86666666666667,375.66666666666663
49,1,281.0,217.5675675675675,377.21621621621625
50,1,281.0,214.5333333333333,382.33333333333337
51,1,281.0,205.52941176470586,393.5882352941177
52,1,281.0,201.6025641025641,398.1025641025641
53,0,281.0,186.16435172228302,408.4334916873229
54,1,281.0,186.15618936736297,408.4389537638589
55,0,281.0,183.4991843393148,410.2169657422512
56,1,273.0,108.84444444444443,418.94444444444434
57,1,273.0,99.52941176470586,430.5882352941177
58,0,273.0,88.90782122905028,442.79888268156424
59,1,170.0,280.26666666666665,286.66666666666663
60,1,170.0,267.52941176470586,302.5882352941176
61,1,170.0,255.46153846153845,316.46153846153845
62,0,170.0,251.26590538336052,319.26916802610117
63,1,154.0,233.05833333333328,421.64583333333337
64,1,154.0,232.86666666666667,422.66666666666663
65,1,154.0,232.5675675675675,424.21621621621625
66,0,154.0,230.3987734259083,427.8738025358791
67,1,154.0,230.3954193724852,427.8794590155236
68,1,154.0,229.5333333333333,429.33333333333337
69,1,154.0,220.52941176470586,440.5882352941177
70,0,154.0,218.2167312174838,443.2469074192703
71,1,154.0,218.20991435241967,443.25474413028905
72,1,154.0,216.6025641025641,445.1025641025641
73,0,154.0,201.84992738157325,454.9747188504467
74,1,154.0,201.84106952923185,454.98064633925424
75,0,154.0,198.49918433931487,457.2169657422512
76,1,146.0,123.84444444444443,465.94444444444434
77,1,146.0,114.52941176470586,477.5882352941177
78,0,146.0,103.90782122905028,489.79888268156424
79,1,122.0,396.0583333333333,350.64583333333337
80,1,122.0,395.8666666666667,351.6666666666667
81,1,122.0,395.5675675675675,353.2162162162162
82,1,122.0,392.5333333333333,358.33333333333337
83,0,122.0,388.3765669985954,363.5292912517558
84,1,122.0,388.3725565709701,363.5343042862874
85,1,122.0,383.52941176470586,369.5882352941176
86,1,122.0,379.6025641025641,374.10256410256414
87,0,122.0,361.49918433931487,386.2169657422512
88,1,114.0,286.84444444444443,394.94444444444434
89,1,114.0,277.52941176470586,406.5882352941177
90,0,114.0,266.9078212290502,418.79888268156424
91,1,94.0,393.26666666666665,444.66666666666663
92,1,94.0,380.52941176470586,460.5882352941177
93,0,94.0,372.142532246221,470.2298448193051
94,1,94.0,372.13724344424463,470.2359248593723
95,1,94.0,368.46153846153845,474.46153846153845
96,0,94.0,364.2659053833605,477.26916802610117
97,1,59.0,161.16069144872165,477.2753184594005
98,1,59.0,160.53333333333336,478.33333333333337
99,1,59.0,151.52941176470586,489.5882352941177
100,1,59.0,147.6025641025641,494.1025641025641
101,0,59.0,132.96663753029736,503.8966188693621
102,1,59.0,132.95704860451087,503.9030355771698
103,0,59.0,129.4991843393148,506.2169657422512
104,1,51.0,54.844444444444434,514.9444444444443
105,1,51.0,45.529411764705856,526.5882352941177
106,0,51.0,34.907821229050285,538.7988826815642
107,1,-1.0,324.26666666666665,493.66666666666663
108,0,-1.0,315.1242745614139,505.09465679823245
109,1,-1.0,315.0996849550352,505.1253938062059
110,1,-1.0,311.52941176470586,509.5882352941177
111,0,-1.0,310.5386661465998,510.72720269760975
112,1,-1.0,310.5330250730857,510.7336877112558
113,1,-1.0,299.46153846153845,523.4615384615385
114,0,-1.0,295.2659053833605,526.2691680261012
115,1,-128.0,324.9168200520163,558.4420808850837
116,0,-128.0,324.6054215928556,558.8000665152999
117,1,-128.0,324.5972489933183,558.809461787209
118,1,-128.0,314.46153846153845,570.4615384615385
119,0,-128.0,310.2659053833605,573.2691680261012
120,1,-149.0,348.7797452324796,477.2753184594005
121,1,-149.0,340.52941176470586,487.5882352941177
122,0,-149.0,339.25549719659284,489.0527355062792
123,1,-160.0,502.26666666666665,469.66666666666663
124,1,-160.0,489.52941176470586,485.5882352941177
125,1,-160.0,477.46153846153845,499.46153846153845
126,0,-160.0,473.2659053833605,502.26916802610117
127,1,-181.0,516.2666666666667,400.66666666666663
128,1,-181.0,503.52941176470586,416.5882352941177
129,0,-181.0,502.27485657153545,418.03047984689624
130,1,-403.0,457.7795452324797,502.27556845940046
131,1,-403.0,449.52941176470586,512.5882352941177
132,1,-403.0,437.46153846153845,526.4615384615385
133,0,-403.0,436.54655707454003,527.0738247948033
134,1,-403.0,436.53662179589696,527.0804732746703
135,0,-403.0,433.2659053833605,529.2691680261012
