,z_0,z_1,z_2,connected
0,-0.0,-784.4898674064466,554.9898167770871,1.0
1,-0.0,-784.1257273662154,551.3860644825761,1.0
2,-0.0,-783.3511719893913,548.1084507797452,1.0
3,-0.0,-782.2496778674001,544.5862998745755,1.0
4,-0.0,-774.9080433341394,525.2121516895725,1.0
5,-0.0,-774.4898674064466,524.1447226807829,0.0
6,-0.0,-774.4898674064466,269.9898167770872,1.0
7,-0.0,-774.1257273662154,266.3860644825761,1.0
8,-0.0,-773.3511719893913,263.1084507797452,1.0
9,-0.0,-772.2496778674001,259.5862998745756,1.0
10,-0.0,-764.9080433341394,240.21215168957235,1.0
11,-0.0,-763.2912402954987,236.08512679250225,1.0
12,-0.0,-758.1058563012477,224.54969638924229,1.0
13,-0.0,-755.851867087161,220.6504410622058,1.0
14,-0.0,-753.5378884327583,216.9515303471211,1.0
15,-0.0,-753.00700345723,216.26330989800022,1.0
16,-0.0,-751.7244549476852,215.5181674798912,1.0
17,-0.0,-745.9202807627933,213.14442745219128,1.0
18,-0.0,-738.0307122831334,210.3555159321329,1.0
19,-0.0,-734.1961687080975,209.21047661481282,1.0
20,-0.0,-733.1113405462881,209.01553919632477,1.0
21,-0.0,-730.3408444499839,208.6378731043991,1.0
22,-0.0,-725.4674288592853,208.14452929146773,1.0
23,-0.0,-722.3611634620702,207.8747249989152,1.0
24,-0.0,-720.8263488369932,207.7575603433139,1.0
25,-0.0,-717.3976265923889,207.58662481507326,1.0
26,-0.0,-716.7859075814749,207.58326301325008,0.0
27,-0.0,-715.5305063475564,-1.7634647937086356,1.0
28,-0.0,-715.096548771302,-6.058174076858904,1.0
29,-0.0,-714.375414413634,-9.109731038436394,1.0
30,-0.0,-713.2739202916423,-12.631881943606004,1.0
31,-0.0,-706.2226437770016,-31.239792139785095,1.0
32,-0.0,-704.4732142857142,-35.70535714285734,1.0
33,-0.0,-699.3326336390692,-47.088769907062215,1.0
34,-0.0,-697.0234237687446,-51.07532440821183,1.0
35,-0.0,-694.5378884327583,-55.048469652878566,1.0
36,-0.0,-694.00700345723,-55.73669010199933,1.0
37,-0.0,-692.7244549476852,-56.481832520108355,1.0
38,-0.0,-686.3804243557845,-59.07635826541559,1.0
39,-0.0,-679.5764287611071,-61.48152677942835,1.0
40,-0.0,-675.9717591108274,-62.557923068778564,1.0
41,-0.0,-675.7675574220914,-62.58409567037961,1.0
42,-0.0,-675.5699794604186,-62.59829307856103,1.0
43,-0.0,-660.9726928799043,-63.61394033458623,1.0
44,-0.0,-660.5193734828192,-63.640564454689866,1.0
45,-0.0,-658.8384022382261,-63.64463442790179,0.0
46,-0.0,-648.3927925435066,-63.65565260618564,1.0
47,-0.0,-648.2912402954987,-63.914873207497976,1.0
48,-0.0,-647.4898674064466,-65.69761122631576,0.0
49,-0.0,-647.4898674064466,-84.01018322291293,1.0
50,-0.0,-647.4367073688015,-84.53628743138438,0.0
51,-0.0,-647.4355729304652,-84.54751452619826,1.0
52,-0.0,-647.1257273662154,-87.6139355174239,1.0
53,-0.0,-646.3511719893913,-90.891549220255,1.0
54,-0.0,-645.8881625551858,-92.37207377797199,0.0
55,-0.0,-645.8846269628716,-92.38337923064933,1.0
56,-0.0,-645.2496778674001,-94.41370012542416,1.0
57,-0.0,-637.9080433341394,-113.78784831042731,1.0
58,-0.0,-636.2912402954987,-117.91487320749798,1.0
59,-0.0,-631.1058563012477,-129.45030361075783,1.0
60,-0.0,-628.851867087161,-133.3495589377942,1.0
61,-0.0,-626.5378884327583,-137.04846965287857,1.0
62,-0.0,-626.00700345723,-137.73669010199933,1.0
63,-0.0,-624.7244549476852,-138.48183252010836,1.0
64,-0.0,-618.9202807627933,-140.8555725478086,1.0
65,-0.0,-611.0307122831334,-143.64448406786732,1.0
66,-0.0,-607.9717591108274,-144.55792306877856,1.0
67,-0.0,-607.7675574220914,-144.5840956703796,1.0
68,-0.0,-607.5699794604186,-144.59829307856103,1.0
69,-0.0,-592.9726928799043,-145.61394033458623,1.0
70,-0.0,-592.5193734828192,-145.64056445468987,1.0
71,-0.0,-590.8384022382261,-145.6446344279018,0.0
72,-0.0,-568.5789633407992,-145.65647260618562,1.0
73,-0.0,-568.2739202916423,-146.631881943606,1.0
74,-0.0,-561.2226437770016,-165.2397921397851,1.0
75,-0.0,-559.4732142857142,-169.70535714285734,1.0
76,-0.0,-559.3893415486514,-169.89836635661254,1.0
77,-0.0,-558.5305063475564,-171.79895319204638,0.0
78,-0.0,-558.5305063475564,-189.76346479370864,1.0
79,-0.0,-558.4252448961622,-190.8051964218596,0.0
80,-0.0,-558.4240030787341,-190.81748620576354,1.0
81,-0.0,-558.096548771302,-194.0581740768589,1.0
82,-0.0,-557.375414413634,-197.10973103843662,1.0
83,-0.0,-556.2739202916423,-200.631881943606,1.0
84,-0.0,-554.215066954504,-206.0650766176525,0.0
85,-0.0,-554.2103520413284,-206.07751900035828,1.0
86,-0.0,-549.2226437770016,-219.2397921397851,1.0
87,-0.0,-547.4732142857142,-223.70535714285734,1.0
88,-0.0,-542.3326336390692,-235.08876990706221,1.0
89,-0.0,-540.0234237687446,-239.07532440821183,1.0
90,-0.0,-537.5378884327583,-243.04846965287857,1.0
91,-0.0,-537.00700345723,-243.73669010199933,1.0
92,-0.0,-535.7244549476852,-244.48183252010836,1.0
93,-0.0,-534.991454841313,-244.78160844642935,0.0
94,-0.0,-534.991454841313,-258.35590423997496,1.0
95,-0.0,-534.6787615297931,-261.46448982787774,0.0
96,-0.0,-534.6774483149,-261.47748620471566,1.0
97,-0.0,-534.4185278127115,-264.03992167120305,1.0
98,-0.0,-533.8403174249645,-266.4866806076277,1.0
99,-0.0,-532.6759232339562,-270.2099615330119,1.0
100,-0.0,-526.2226437770016,-287.2397921397851,1.0
