,z_0,z_1,z_2,connected
0,-0.0,-773.8706861526338,9.616209360117978,1.0
1,-0.0,-771.752623816754,-10.151378671999169,1.0
2,-0.0,-771.5062817083543,-12.224917853530883,1.0
3,-0.0,-771.0822772718585,-13.904588295230155,1.0
4,-0.0,-765.8706861526338,-24.84128348768229,0.0
5,-0.0,-765.8706861526338,-169.38379063988202,1.0
6,-0.0,-763.5482702893661,-191.05858238073142,1.0
7,-0.0,-763.0822772718585,-192.90458829523016,1.0
8,-0.0,-762.8706861526338,-193.34861921082836,0.0
9,-0.0,-762.8706861526338,-200.3837906398819,1.0
10,-0.0,-762.4518802582155,-204.29244915575214,0.0
11,-0.0,-762.45080739036,-204.3024620856961,1.0
12,-0.0,-760.5482702893661,-222.0585823807313,1.0
13,-0.0,-760.0822772718585,-223.90458829523004,1.0
14,-0.0,-758.092215679335,-228.08079793135346,0.0
15,-0.0,-758.0873309269206,-228.0910487447851,1.0
16,-0.0,-753.7371314366834,-237.22008530246546,1.0
17,-0.0,-751.3431720357622,-242.00797423423467,0.0
18,-0.0,-751.3379769607551,-242.01836431942945,1.0
19,-0.0,-744.189091416821,-256.3079154160554,1.0
20,-0.0,-743.3158329487363,-257.46108957041736,1.0
21,-0.0,-731.7247964572076,-263.19639294475576,1.0
22,-0.0,-728.0598933825642,-263.9751064774001,1.0
23,-0.0,-719.5609040246444,-264.09250500353994,0.0
24,-0.0,-669.0792398148536,-264.1031159340424,1.0
25,-0.0,-668.752623816754,-267.15137867199917,1.0
26,-0.0,-668.5062817083543,-269.22491785353066,1.0
27,-0.0,-668.0822772718585,-270.90458829523016,1.0
28,-0.0,-667.8706861526338,-271.34861921082836,0.0
29,-0.0,-667.8706861526338,-278.38379063988157,1.0
30,-0.0,-667.4220511409002,-282.5708402552317,0.0
31,-0.0,-667.4208943991233,-282.5816359690865,1.0
32,-0.0,-665.752623816754,-298.15137867199917,1.0
33,-0.0,-665.5062817083543,-300.22491785353066,1.0
34,-0.0,-665.0822772718585,-301.90458829523016,1.0
35,-0.0,-662.8135917453598,-306.6654994110921,0.0
36,-0.0,-662.8083325184588,-306.67653607153864,1.0
37,-0.0,-659.8706861526338,-312.8412834876834,0.0
38,-0.0,-659.8706861526338,-457.38379063988157,1.0
39,-0.0,-657.5482702893661,-479.0585823807313,1.0
40,-0.0,-657.0822772718585,-480.90458829523016,1.0
41,-0.0,-652.6736570436295,-490.1562226910215,1.0
42,-0.0,-642.4956014711046,-510.5122068417453,1.0
43,-0.0,-640.4121984952002,-514.333834855331,1.0
44,-0.0,-640.3158329487363,-514.4610895704174,1.0
45,-0.0,-628.7247964572076,-520.1963929447558,1.0
46,-0.0,-625.0598933825642,-520.9751064774001,1.0
47,-0.0,-616.5609040246444,-521.0925050035399,0.0
48,-0.0,-544.8706861526338,-521.3837906398816,1.0
49,-0.0,-542.752623816754,-541.1513786719992,1.0
50,-0.0,-542.5062817083543,-543.2249178535307,1.0
51,-0.0,-542.0822772718585,-544.9045882952302,1.0
52,-0.0,-537.6736570436295,-554.1562226910215,1.0
53,-0.0,-527.4956014711046,-574.5122068417453,1.0
54,-0.0,-525.4121984952002,-578.333834855331,1.0
55,-0.0,-525.3158329487363,-578.4610895704174,1.0
56,-0.0,-513.7247964572076,-584.1963929447558,1.0
57,-0.0,-513.0551088372944,-584.3386872433088,0.0
58,-0.0,-513.0551088372944,-584.3557335692757,1.0
59,-0.0,-512.6736570436295,-585.1562226910215,1.0
60,-0.0,-511.9184860883032,-586.6665551792036,0.0
