,connected,z_0,z_1,z_2
0,0.0,3280.0,2308.0,2368.0
1,0.0,3031.0,2809.0,2241.0
2,0.0,3031.0,2809.0,2241.0
3,0.0,3031.0,2809.0,2241.0
4,0.0,3012.0,2602.0,2893.0
5,0.0,2888.0,2840.0,2446.0
6,0.0,2888.0,2840.0,2446.0
7,0.0,2888.0,2840.0,2446.0
8,0.0,2740.0,3127.0,2036.0
9,0.0,2740.0,3127.0,2036.0
10,0.0,2740.0,3127.0,2036.0
11,0.0,2689.0,1654.0,2958.0
12,0.0,2689.0,1654.0,2958.0
13,0.0,2689.0,1654.0,2958.0
14,0.0,2597.0,3158.0,2241.0
15,0.0,2597.0,3158.0,2241.0
16,0.0,2597.0,3158.0,2241.0
17,0.0,2491.0,3628.0,1909.0
18,0.0,2491.0,3628.0,1909.0
19,0.0,2491.0,3628.0,1909.0
20,0.0,2472.0,3421.0,2561.0
21,0.0,2472.0,3421.0,2561.0
22,0.0,2472.0,3421.0,2561.0
23,0.0,2348.0,3659.0,2114.0
24,0.0,2329.0,3452.0,2766.0
25,0.0,2329.0,3452.0,2766.0
26,0.0,2329.0,3452.0,2766.0
