,connected,z_0,z_1,z_2
0,0.0,3894.0,3111.0,2347.0
1,0.0,3685.0,3352.0,2847.0
2,0.0,3685.0,3352.0,2847.0
3,0.0,3685.0,3352.0,2847.0
4,0.0,3651.0,2126.0,3202.0
5,0.0,3651.0,2126.0,3202.0
6,0.0,3651.0,2126.0,3202.0
7,0.0,3442.0,2367.0,3702.0
8,0.0,3368.0,3395.0,1943.0
9,0.0,3362.0,3391.0,2944.0
10,0.0,3362.0,3391.0,2944.0
11,0.0,3362.0,3391.0,2944.0
12,0.0,3242.0,3173.0,2950.0
13,0.0,3242.0,3173.0,2950.0
14,0.0,3242.0,3173.0,2950.0
15,0.0,3045.0,3434.0,2040.0
16,0.0,3045.0,3434.0,2040.0
17,0.0,3045.0,3434.0,2040.0
18,0.0,2919.0,3212.0,3047.0
19,0.0,2323.0,3450.0,662.0
