,connected,z_0,z_1,z_2
0,0.0,39586.0,28212.0,31539.0
1,0.0,39546.0,28616.0,32315.0
2,0.0,39543.0,29262.0,31547.0
3,0.0,39503.0,28670.0,31668.0
4,0.0,39500.0,29041.0,32238.0
5,0.0,39492.0,29326.0,31333.0
6,0.0,39487.0,28340.0,32381.0
7,0.0,39476.0,29621.0,31573.0
8,0.0,39460.0,29840.0,29887.0
9,0.0,39460.0,29720.0,31676.0
10,0.0,39443.0,29786.0,29927.0
11,0.0,39430.0,28129.0,32792.0
12,0.0,39426.0,28401.0,32406.0
13,0.0,39421.0,29227.0,32753.0
14,0.0,39417.0,29499.0,32367.0
15,0.0,39398.0,28306.0,32790.0
16,0.0,39397.0,28871.0,32932.0
17,0.0,39389.0,29741.0,31307.0
18,0.0,39380.0,29835.0,30582.0
19,0.0,39379.0,29766.0,32355.0
20,0.0,39378.0,28033.0,32999.0
21,0.0,39375.0,28306.0,33037.0
22,0.0,39369.0,29131.0,32960.0
23,0.0,39367.0,29870.0,31624.0
24,0.0,39365.0,28606.0,33312.0
25,0.0,39358.0,28962.0,33012.0
26,0.0,39358.0,28643.0,33403.0
27,0.0,39353.0,29986.0,30456.0
28,0.0,39342.0,28606.0,33559.0
29,0.0,39340.0,30095.0,29103.0
30,0.0,39340.0,29200.0,32759.0
31,0.0,39336.0,29545.0,33046.0
32,0.0,39332.0,28085.0,33728.0
33,0.0,39330.0,29225.0,33807.0
34,0.0,39328.0,29830.0,32141.0
35,0.0,39323.0,30235.0,30717.0
36,0.0,39322.0,29884.0,30798.0
37,0.0,39311.0,29776.0,32181.0
38,0.0,39308.0,29895.0,32001.0
39,0.0,39306.0,30181.0,30757.0
40,0.0,39305.0,30008.0,31616.0
41,0.0,39298.0,29739.0,32361.0
42,0.0,39294.0,29782.0,32188.0
43,0.0,39280.0,30014.0,31408.0
44,0.0,39280.0,29894.0,33197.0
45,0.0,39271.0,28949.0,33873.0
46,0.0,39267.0,28562.0,34248.0
47,0.0,39264.0,30113.0,31511.0
48,0.0,39262.0,29049.0,34095.0
49,0.0,39261.0,30066.0,32005.0
50,0.0,39259.0,29354.0,33453.0
51,0.0,39258.0,29321.0,33709.0
52,0.0,39255.0,30245.0,30543.0
53,0.0,39252.0,30364.0,30363.0
54,0.0,39252.0,30244.0,32152.0
55,0.0,39251.0,29963.0,32996.0
56,0.0,39247.0,28289.0,34457.0
57,0.0,39236.0,30463.0,30466.0
58,0.0,39229.0,29390.0,33508.0
59,0.0,39225.0,29346.0,33649.0
60,0.0,39223.0,30313.0,31951.0
61,0.0,39221.0,29976.0,32710.0
62,0.0,39219.0,30409.0,30506.0
63,0.0,39216.0,30339.0,31390.0
64,0.0,39214.0,28738.0,34284.0
65,0.0,39213.0,29751.0,33229.0
66,0.0,39210.0,28953.0,34302.0
67,0.0,39209.0,30023.0,32843.0
