,connected,z_0,z_1,z_2
0,0.0,34061.0,29140.0,24893.0
1,0.0,34060.0,29135.0,26526.0
2,0.0,34051.0,29260.0,27186.0
3,0.0,34050.0,30026.0,25634.0
4,0.0,34048.0,29873.0,26362.0
5,0.0,34039.0,30129.0,26411.0
6,0.0,34026.0,30369.0,25461.0
7,0.0,34026.0,29862.0,26879.0
8,0.0,34023.0,30833.0,25559.0
9,0.0,34022.0,30445.0,25604.0
10,0.0,34021.0,29801.0,27231.0
11,0.0,34019.0,30909.0,25702.0
12,0.0,34019.0,30258.0,26624.0
13,0.0,34015.0,30334.0,26767.0
14,0.0,34014.0,29083.0,27331.0
15,0.0,34008.0,30361.0,27401.0
16,0.0,34006.0,30380.0,25861.0
17,0.0,34004.0,30437.0,27544.0
18,0.0,34002.0,30456.0,26004.0
19,0.0,33997.0,29863.0,27646.0
20,0.0,33995.0,30483.0,26638.0
21,0.0,33994.0,30476.0,26822.0
22,0.0,33993.0,30830.0,25866.0
23,0.0,33991.0,30765.0,26764.0
24,0.0,33991.0,30559.0,26781.0
25,0.0,33987.0,30841.0,26907.0
26,0.0,33986.0,29429.0,28102.0
27,0.0,33982.0,30933.0,26643.0
28,0.0,33979.0,30556.0,26979.0
29,0.0,33978.0,30517.0,28203.0
30,0.0,33972.0,30972.0,25921.0
31,0.0,33971.0,29666.0,28240.0
32,0.0,33969.0,31090.0,26715.0
33,0.0,33965.0,31166.0,26858.0
34,0.0,33963.0,30590.0,27999.0
35,0.0,33962.0,30198.0,28337.0
36,0.0,33956.0,31013.0,27302.0
37,0.0,33952.0,31089.0,27445.0
38,0.0,33951.0,29811.0,28451.0
39,0.0,33949.0,30328.0,28216.0
40,0.0,33947.0,30799.0,27468.0
41,0.0,33945.0,29699.0,28518.0
42,0.0,33944.0,31242.0,26769.0
43,0.0,33943.0,30875.0,27611.0
44,0.0,33942.0,30210.0,28441.0
45,0.0,33939.0,30823.0,27617.0
46,0.0,33937.0,31162.0,27241.0
47,0.0,33936.0,30902.0,28245.0
48,0.0,33935.0,31334.0,25714.0
49,0.0,33932.0,30978.0,28388.0
50,0.0,33930.0,31382.0,26091.0
51,0.0,33924.0,31437.0,26491.0
52,0.0,33923.0,31384.0,26824.0
53,0.0,33923.0,31024.0,27482.0
54,0.0,33921.0,31097.0,27741.0
55,0.0,33921.0,30352.0,28496.0
56,0.0,33919.0,31460.0,26967.0
57,0.0,33919.0,31100.0,27625.0
58,0.0,33917.0,31318.0,27012.0
59,0.0,33917.0,31173.0,27884.0
60,0.0,33914.0,31212.0,27096.0
61,0.0,33913.0,31526.0,27821.0
62,0.0,33912.0,29471.0,28692.0
63,0.0,33909.0,31602.0,27964.0
64,0.0,33909.0,30221.0,28621.0
65,0.0,33902.0,29252.0,28819.0
66,0.0,33901.0,30627.0,28544.0
67,0.0,33897.0,30703.0,28687.0
68,0.0,33896.0,31034.0,28059.0
69,0.0,33895.0,31669.0,26983.0
70,0.0,33891.0,31131.0,28843.0
71,0.0,33887.0,32098.0,27063.0
72,0.0,33887.0,29489.0,28957.0
73,0.0,33877.0,31219.0,28059.0
74,0.0,33870.0,31606.0,27301.0
75,0.0,33869.0,31627.0,27942.0
76,0.0,33866.0,31155.0,28265.0
77,0.0,33865.0,31703.0,28085.0
78,0.0,33860.0,29819.0,28970.0
79,0.0,33859.0,30748.0,28938.0
80,0.0,33856.0,31361.0,28114.0
81,0.0,33855.0,31316.0,28260.0
82,0.0,33855.0,30824.0,29081.0
83,0.0,33855.0,29411.0,29180.0
84,0.0,33852.0,31823.0,27362.0
85,0.0,33852.0,31437.0,28257.0
86,0.0,33851.0,31392.0,28403.0
87,0.0,33834.0,30522.0,29174.0
88,0.0,33832.0,31989.0,27735.0
89,0.0,33831.0,32043.0,27677.0
90,0.0,33830.0,30598.0,29317.0
91,0.0,33828.0,31464.0,28391.0
92,0.0,33827.0,32119.0,27820.0
93,0.0,33826.0,31778.0,27942.0
94,0.0,33817.0,31625.0,28386.0
95,0.0,33817.0,31162.0,28556.0
96,0.0,33816.0,32512.0,26142.0
97,0.0,33815.0,32171.0,26264.0
98,0.0,33813.0,31701.0,28529.0
99,0.0,33813.0,31331.0,28823.0
100,0.0,33807.0,31482.0,28547.0
101,0.0,33805.0,32615.0,26919.0
102,0.0,33804.0,32274.0,27041.0
103,0.0,33804.0,30903.0,29034.0
104,0.0,33802.0,31721.0,28080.0
105,0.0,33802.0,31358.0,28575.0
106,0.0,33800.0,30979.0,29177.0
107,0.0,33798.0,31774.0,28325.0
108,0.0,33798.0,31434.0,28718.0
109,0.0,33798.0,29978.0,29558.0
110,0.0,33797.0,31785.0,27824.0
111,0.0,33797.0,31328.0,28929.0
112,0.0,33792.0,30098.0,29423.0
113,0.0,33791.0,32197.0,27628.0
114,0.0,33789.0,31851.0,27959.0
115,0.0,33789.0,31805.0,28174.0
116,0.0,33789.0,30995.0,29037.0
117,0.0,33787.0,31595.0,28713.0
118,0.0,33785.0,31881.0,28317.0
119,0.0,33785.0,30742.0,29190.0
120,0.0,33783.0,31671.0,28856.0
121,0.0,33782.0,31228.0,28985.0
122,0.0,33780.0,32217.0,27179.0
123,0.0,33778.0,31930.0,28096.0
124,0.0,33778.0,31304.0,29128.0
125,0.0,33776.0,32270.0,27424.0
126,0.0,33775.0,31917.0,28304.0
127,0.0,33771.0,30110.0,29477.0
128,0.0,33770.0,32460.0,26947.0
129,0.0,33770.0,32340.0,27218.0
130,0.0,33769.0,31816.0,28574.0
131,0.0,33769.0,30423.0,29324.0
132,0.0,33767.0,32347.0,27058.0
133,0.0,33766.0,29859.0,29668.0
134,0.0,33765.0,32060.0,27975.0
135,0.0,33765.0,31892.0,28717.0
136,0.0,33763.0,32377.0,27416.0
137,0.0,33763.0,32376.0,27712.0
138,0.0,33763.0,30465.0,29390.0
139,0.0,33761.0,32167.0,27955.0
140,0.0,33761.0,31943.0,28732.0
141,0.0,33760.0,30271.0,29472.0
142,0.0,33758.0,31460.0,28899.0
143,0.0,33756.0,30347.0,29615.0
144,0.0,33755.0,31321.0,29144.0
145,0.0,33754.0,31993.0,28215.0
146,0.0,33753.0,32413.0,27403.0
147,0.0,33752.0,32638.0,26944.0
148,0.0,33752.0,32448.0,27756.0
149,0.0,33750.0,32506.0,27591.0
150,0.0,33750.0,32062.0,28085.0
151,0.0,33748.0,32187.0,27908.0
152,0.0,33748.0,32065.0,27969.0
153,0.0,33748.0,32063.0,28009.0
154,0.0,33746.0,32138.0,28228.0
155,0.0,33745.0,30613.0,29288.0
156,0.0,33743.0,32388.0,27816.0
157,0.0,33743.0,31149.0,29156.0
158,0.0,33742.0,32203.0,27954.0
159,0.0,33741.0,32150.0,28287.0
160,0.0,33741.0,30689.0,29431.0
161,0.0,33741.0,29813.0,29851.0
162,0.0,33740.0,30719.0,29260.0
