,connected,z_0,z_1,z_2
0,0.0,38776.0,31749.0,31267.0
1,0.0,38773.0,32163.0,31906.0
2,0.0,38773.0,31945.0,32470.0
3,0.0,38760.0,32342.0,32177.0
4,0.0,38757.0,32496.0,31692.0
5,0.0,38749.0,32851.0,32575.0
6,0.0,38722.0,32867.0,31766.0
7,0.0,38719.0,32661.0,32775.0
8,0.0,38696.0,33135.0,31940.0
9,0.0,38694.0,32919.0,31942.0
10,0.0,38688.0,33287.0,32556.0
11,0.0,38680.0,33526.0,32196.0
12,0.0,38675.0,32966.0,32988.0
13,0.0,38674.0,33894.0,32810.0
14,0.0,38665.0,32379.0,33611.0
15,0.0,38655.0,32674.0,33707.0
16,0.0,38651.0,33638.0,33654.0
17,0.0,38649.0,33785.0,32889.0
18,0.0,38624.0,34140.0,32266.0
19,0.0,38616.0,33154.0,33672.0
20,0.0,38611.0,33095.0,33916.0
21,0.0,38598.0,33938.0,33022.0
22,0.0,38587.0,33025.0,34023.0
23,0.0,38584.0,32767.0,34046.0
24,0.0,38583.0,33989.0,33970.0
25,0.0,38580.0,33731.0,33993.0
26,0.0,38554.0,34459.0,32834.0
27,0.0,38554.0,32603.0,34402.0
28,0.0,38551.0,32345.0,34425.0
29,0.0,38548.0,34100.0,32920.0
30,0.0,38537.0,34374.0,33003.0
31,0.0,38535.0,34012.0,33347.0
32,0.0,38533.0,34235.0,33426.0
33,0.0,38532.0,34368.0,33516.0
34,0.0,38526.0,34479.0,32454.0
35,0.0,38523.0,34521.0,32744.0
36,0.0,38511.0,33289.0,34052.0
37,0.0,38509.0,32926.0,34210.0
38,0.0,38508.0,34243.0,33563.0
39,0.0,38508.0,34183.0,33745.0
40,0.0,38508.0,33031.0,34075.0
41,0.0,38507.0,34723.0,32893.0
42,0.0,38507.0,34033.0,34182.0
43,0.0,38507.0,31790.0,34636.0
44,0.0,38504.0,33775.0,34205.0
45,0.0,38489.0,34372.0,33162.0
46,0.0,38488.0,33326.0,34268.0
47,0.0,38486.0,32629.0,34404.0
48,0.0,38483.0,34689.0,33602.0
49,0.0,38483.0,32696.0,34741.0
50,0.0,38476.0,33388.0,34660.0
51,0.0,38467.0,33551.0,34292.0
52,0.0,38457.0,34044.0,33917.0
53,0.0,38457.0,33478.0,34310.0
54,0.0,38453.0,32506.0,34941.0
55,0.0,38448.0,33987.0,34184.0
56,0.0,38445.0,34023.0,34309.0
57,0.0,38443.0,33225.0,34720.0
58,0.0,38441.0,34229.0,33994.0
59,0.0,38440.0,34756.0,33047.0
60,0.0,38438.0,33581.0,34388.0
61,0.0,38438.0,33396.0,34410.0
62,0.0,38437.0,33404.0,34465.0
63,0.0,38437.0,33186.0,35029.0
64,0.0,38434.0,32928.0,35052.0
65,0.0,38433.0,33854.0,34493.0
66,0.0,38432.0,34316.0,33637.0
67,0.0,38432.0,33345.0,34709.0
68,0.0,38430.0,34469.0,33658.0
69,0.0,38427.0,34211.0,34255.0
70,0.0,38425.0,34463.0,34171.0
71,0.0,38425.0,33949.0,34464.0
72,0.0,38425.0,33731.0,35028.0
73,0.0,38423.0,34617.0,33635.0
74,0.0,38423.0,34100.0,34329.0
75,0.0,38420.0,33890.0,34708.0
76,0.0,38416.0,34818.0,34053.0
77,0.0,38413.0,35008.0,34170.0
78,0.0,38413.0,33061.0,35076.0
79,0.0,38410.0,32803.0,35099.0
80,0.0,38409.0,32811.0,35154.0
81,0.0,38408.0,33739.0,34976.0
82,0.0,38404.0,35363.0,34052.0
83,0.0,38401.0,34338.0,34218.0
84,0.0,38401.0,33981.0,34786.0
85,0.0,38397.0,33870.0,34860.0
86,0.0,38392.0,34784.0,34762.0
87,0.0,38389.0,34526.0,34785.0
88,0.0,38369.0,35474.0,33002.0
89,0.0,38369.0,33212.0,35031.0
90,0.0,38366.0,33279.0,35368.0
91,0.0,38357.0,34082.0,35344.0
92,0.0,38354.0,33824.0,35367.0
93,0.0,38350.0,34134.0,34919.0
94,0.0,38348.0,34921.0,34498.0
95,0.0,38342.0,35147.0,34276.0
96,0.0,38342.0,33154.0,35415.0
97,0.0,38341.0,34937.0,34895.0
98,0.0,38338.0,34679.0,34918.0
99,0.0,38316.0,32585.0,35428.0
100,0.0,38315.0,34292.0,35210.0
101,0.0,38292.0,33394.0,35781.0
102,0.0,38291.0,33803.0,35383.0
103,0.0,38288.0,34462.0,35054.0
104,0.0,38288.0,33545.0,35406.0
105,0.0,38286.0,35388.0,33494.0
106,0.0,38286.0,34669.0,34929.0
107,0.0,38285.0,34459.0,35548.0
108,0.0,38283.0,34197.0,35757.0
109,0.0,38282.0,34201.0,35571.0
110,0.0,38281.0,34999.0,34775.0
111,0.0,38280.0,33939.0,35780.0
112,0.0,38276.0,35007.0,35053.0
113,0.0,38268.0,35403.0,33697.0
114,0.0,38268.0,33269.0,35828.0
115,0.0,38265.0,35201.0,34924.0
116,0.0,38263.0,34838.0,35082.0
117,0.0,38261.0,35452.0,33205.0
118,0.0,38261.0,34791.0,35083.0
119,0.0,38258.0,34533.0,35106.0
120,0.0,38256.0,35446.0,33718.0
121,0.0,38255.0,34632.0,35165.0
122,0.0,38248.0,34984.0,35459.0
123,0.0,38247.0,34774.0,36078.0
124,0.0,38241.0,35076.0,34971.0
125,0.0,38241.0,35016.0,35153.0
126,0.0,38237.0,35465.0,33607.0
127,0.0,38232.0,35473.0,33885.0
128,0.0,38232.0,35371.0,35035.0
129,0.0,38229.0,35113.0,35058.0
130,0.0,38226.0,35563.0,32155.0
131,0.0,38221.0,35667.0,33756.0
132,0.0,38212.0,35138.0,35066.0
133,0.0,38208.0,35451.0,34077.0
134,0.0,38204.0,35450.0,34291.0
135,0.0,38204.0,35396.0,34407.0
136,0.0,38203.0,35488.0,34027.0
137,0.0,38199.0,35806.0,33959.0
138,0.0,38189.0,35168.0,35287.0
139,0.0,38188.0,35456.0,34362.0
140,0.0,38187.0,35690.0,34176.0
141,0.0,38182.0,35507.0,34306.0
