,connected,z_0,z_1,z_2
0,0.0,42073.0,35998.0,34288.0
1,0.0,42060.0,36455.0,34809.0
2,0.0,42058.0,37397.0,34789.0
3,0.0,42054.0,38054.0,36174.0
4,0.0,42045.0,38131.0,35274.0
5,0.0,42035.0,38778.0,35749.0
6,0.0,42017.0,37712.0,36267.0
7,0.0,41998.0,38436.0,35842.0
8,0.0,41942.0,38765.0,35873.0
9,0.0,41939.0,38805.0,35752.0
10,0.0,41939.0,38208.0,35925.0
11,0.0,41936.0,38402.0,36125.0
12,0.0,41909.0,37024.0,36467.0
13,0.0,41905.0,38423.0,35966.0
14,0.0,41899.0,38060.0,36218.0
15,0.0,41897.0,36999.0,36495.0
16,0.0,41889.0,37830.0,36314.0
17,0.0,41869.0,38852.0,34207.0
18,0.0,41868.0,38848.0,35135.0
19,0.0,41860.0,38158.0,36493.0
20,0.0,41855.0,38815.0,35968.0
21,0.0,41850.0,38961.0,35016.0
22,0.0,41850.0,38222.0,36371.0
23,0.0,41849.0,39052.0,35083.0
24,0.0,41835.0,39260.0,34888.0
25,0.0,41831.0,38946.0,35946.0
26,0.0,41831.0,38496.0,36041.0
27,0.0,41827.0,38965.0,35383.0
28,0.0,41825.0,38963.0,36150.0
29,0.0,41824.0,39591.0,35356.0
30,0.0,41824.0,39380.0,35551.0
31,0.0,41823.0,38290.0,36594.0
32,0.0,41822.0,39038.0,36055.0
33,0.0,41821.0,39153.0,35703.0
34,0.0,41821.0,39143.0,36516.0
35,0.0,41803.0,39266.0,35584.0
36,0.0,41784.0,38801.0,36609.0
37,0.0,41782.0,37555.0,36654.0
38,0.0,41778.0,37315.0,36787.0
39,0.0,41777.0,37666.0,36905.0
40,0.0,41776.0,38168.0,36709.0
41,0.0,41769.0,37673.0,36816.0
42,0.0,41746.0,39278.0,35618.0
43,0.0,41746.0,38196.0,36636.0
44,0.0,41744.0,39049.0,36558.0
45,0.0,41744.0,38943.0,36980.0
46,0.0,41728.0,39130.0,36640.0
47,0.0,41691.0,39194.0,36513.0
