,connected,z_0,z_1,z_2
0,0,292.0,456.6357899604184,344.7401674098336
1,0,-32.0,180.77968285517932,678.7616629551839
0,1,896.0,386.5992907801419,-125.75886524822681
1,0,896.0,386.96859799713866,-129.9361945636623
2,1,896.0,384.9908675799088,-114.21004566210036
3,0,896.0,386.5992907801419,-125.75886524822681
4,1,896.0,384.2857142857142,-110.28571428571422
5,0,896.0,384.9908675799088,-114.21004566210036
6,1,896.0,383.0864197530864,-108.19753086419746
7,0,896.0,384.2857142857142,-110.28571428571422
8,1,896.0,381.17813765182177,-107.19230769230762
9,0,896.0,383.0864197530864,-108.19753086419746
10,1,896.0,375.7368421052631,-106.3421052631578
11,0,896.0,381.17813765182177,-107.19230769230762
12,1,896.0,359.0970772442588,-104.17640918580366
13,0,896.0,375.7368421052631,-106.3421052631578
14,1,896.0,355.8314794215796,-104.17116240266955
15,0,896.0,359.0970772442588,-104.17640918580366
16,1,887.0,269.5992907801419,35.24113475177319
17,0,887.0,269.96859799713866,31.063805436337702
18,1,887.0,267.9908675799088,46.789954337899644
19,0,887.0,269.5992907801419,35.24113475177319
20,1,887.0,267.2857142857142,50.71428571428578
21,0,887.0,267.9908675799088,46.789954337899644
22,1,887.0,266.0864197530864,52.80246913580254
23,0,887.0,267.2857142857142,50.71428571428578
24,1,887.0,264.17813765182177,53.80769230769238
25,0,887.0,266.0864197530864,52.80246913580254
26,1,887.0,258.7368421052631,54.657894736842195
27,0,887.0,264.17813765182177,53.80769230769238
28,1,887.0,242.0970772442588,56.823590814196336
29,0,887.0,258.7368421052631,54.657894736842195
30,1,887.0,238.83147942157962,56.82883759733045
31,0,887.0,242.0970772442588,56.823590814196336
32,1,834.0,302.5992907801419,70.24113475177319
33,0,834.0,302.96859799713866,66.0638054363377
34,1,834.0,302.27872480617225,72.5428664093912
35,0,834.0,302.5992907801419,70.24113475177319
36,1,834.0,300.9908675799088,81.78995433789964
37,0,834.0,302.27733641920304,72.55283532218925
38,1,834.0,300.2857142857142,85.71428571428578
39,0,834.0,300.9908675799088,81.78995433789964
40,1,834.0,299.0864197530864,87.80246913580254
41,0,834.0,300.2857142857142,85.71428571428578
42,1,834.0,297.17813765182177,88.80769230769238
43,0,834.0,299.0864197530864,87.80246913580254
44,1,834.0,291.7368421052631,89.6578947368422
45,0,834.0,297.17813765182177,88.80769230769238
46,1,834.0,275.0970772442588,91.82359081419634
47,0,834.0,291.7368421052631,89.6578947368422
48,1,834.0,271.8314794215796,91.82883759733045
49,0,834.0,275.0970772442588,91.82359081419634
50,1,803.0,466.8995370370369,-7.887037037036976
51,0,803.0,466.93888888888887,-8.422222222222103
52,1,803.0,466.52303360581277,-5.232624886466738
53,0,803.0,466.8995370370369,-7.887037037036976
54,1,803.0,464.5380331030683,3.776623172147879
55,0,803.0,466.52303360581277,-5.232624886466738
56,1,803.0,464.034188034188,5.829059829059929
57,0,803.0,464.5380331030683,3.776623172147879
58,1,803.0,463.494623655914,7.50537634408613
59,0,803.0,464.034188034188,5.829059829059929
60,1,803.0,461.7543859649122,10.56140350877206
61,0,803.0,463.494623655914,7.50537634408613
62,1,803.0,454.7368421052631,11.657894736842195
63,0,803.0,461.7543859649122,10.56140350877206
64,1,803.0,438.0970772442588,13.823590814196336
65,0,803.0,454.7368421052631,11.657894736842195
66,1,803.0,434.8314794215796,13.828837597330448
67,0,803.0,438.0970772442588,13.823590814196336
68,1,791.0,204.59929078014193,124.2411347517733
69,0,791.0,204.96859799713866,120.0638054363377
70,1,791.0,202.9908675799088,135.78995433789976
71,0,791.0,204.59929078014193,124.2411347517733
72,1,791.0,202.28571428571422,139.7142857142859
73,0,791.0,202.9908675799088,135.78995433789976
74,1,791.0,201.08641975308637,141.80246913580265
75,0,791.0,202.28571428571422,139.7142857142859
76,1,791.0,199.17813765182177,142.80769230769226
77,0,791.0,201.08641975308637,141.80246913580265
78,1,791.0,193.73684210526312,143.6578947368422
79,0,791.0,199.17813765182177,142.80769230769226
80,1,791.0,177.0970772442588,145.82359081419634
81,0,791.0,193.73684210526312,143.6578947368422
82,1,791.0,173.83147942157962,145.82883759733033
83,0,791.0,177.0970772442588,145.82359081419634
84,1,788.0,502.8995370370369,-181.88703703703698
85,0,788.0,502.93888888888887,-182.4222222222221
86,1,788.0,502.52303360581277,-179.23262488646674
87,0,788.0,502.8995370370369,-181.88703703703698
88,1,788.0,500.5380331030683,-170.22337682785212
89,0,788.0,502.52303360581277,-179.23262488646674
90,1,788.0,500.034188034188,-168.17094017094007
91,0,788.0,500.5380331030683,-170.22337682785212
92,1,788.0,499.494623655914,-166.49462365591387
93,0,788.0,500.034188034188,-168.17094017094007
94,1,788.0,497.7543859649122,-163.43859649122794
95,0,788.0,499.494623655914,-166.49462365591387
96,1,788.0,490.7368421052631,-162.3421052631578
97,0,788.0,497.7543859649122,-163.43859649122794
98,1,788.0,474.0970772442588,-160.17640918580366
99,0,788.0,490.7368421052631,-162.3421052631578
100,1,788.0,470.8314794215796,-160.17116240266955
