,connected,z_0,z_1,z_2
0,0,486.0,418.11821346486545,445.54363933823856
1,0,385.0,497.59791409967715,472.3059216970057
2,0,98.0,348.59675594431155,802.6960151959145
0,1,915.0,-84.36782092060241,-113.60577327011936
1,0,915.0,-84.24940541407227,-114.10226877956222
2,1,915.0,-86.63476783691954,-104.87882219705546
3,0,915.0,-84.36782092060241,-113.60577327011936
4,1,915.0,-87.5625,-101.75
5,0,915.0,-86.63476783691954,-104.87882219705546
6,1,915.0,-89.25882987328123,-99.09787004583438
7,0,915.0,-87.5625,-101.75
8,1,915.0,-92.51516963084737,-95.16434015842185
9,0,915.0,-89.25882987328123,-99.09787004583438
10,1,915.0,-95.95199274932497,-92.01411319214765
11,0,915.0,-92.51516963084737,-95.16434015842185
12,1,900.0,-18.568565084318607,-235.76408809938187
13,0,900.0,-18.24940541407227,-237.10226877956222
14,1,900.0,-20.49037372593432,-228.365798414496
15,0,900.0,-18.568565084318607,-235.76408809938187
16,1,900.0,-21.5625,-224.75
17,0,900.0,-20.49037372593432,-228.365798414496
18,1,900.0,-23.25882987328123,-222.09787004583438
19,0,900.0,-21.5625,-224.75
20,1,900.0,-26.515169630847367,-218.16434015842185
21,0,900.0,-23.25882987328123,-222.09787004583438
22,1,900.0,-29.951992749324972,-215.01411319214765
23,0,900.0,-26.515169630847367,-218.16434015842185
24,1,853.0,60.63217907939759,-363.60577327011947
25,0,853.0,60.75059458592773,-364.1022687795622
26,1,853.0,58.365232163080464,-354.87882219705546
27,0,853.0,60.63217907939759,-363.60577327011947
28,1,853.0,57.4375,-351.75
29,0,853.0,58.365232163080464,-354.87882219705546
30,1,853.0,55.74117012671877,-349.0978700458344
31,0,853.0,57.4375,-351.75
32,1,853.0,52.48483036915263,-345.16434015842185
33,0,853.0,55.74117012671877,-349.0978700458344
34,1,853.0,49.04800725067503,-342.01411319214765
35,0,853.0,52.48483036915263,-345.16434015842185
36,1,852.0,-12.367820920602412,-142.60577327011936
37,0,852.0,-12.249405414072271,-143.10226877956222
38,1,852.0,-14.634767836919536,-133.87882219705546
39,0,852.0,-12.367820920602412,-142.60577327011936
40,1,852.0,-15.5625,-130.75
41,0,852.0,-14.634767836919536,-133.87882219705546
42,1,852.0,-17.25882987328123,-128.09787004583438
43,0,852.0,-15.5625,-130.75
44,1,852.0,-20.515169630847367,-124.16434015842185
45,0,852.0,-17.25882987328123,-128.09787004583438
46,1,852.0,-23.951992749324972,-121.01411319214765
47,0,852.0,-20.515169630847367,-124.16434015842185
48,1,850.0,31.632179079397588,-268.60577327011936
49,0,850.0,31.75059458592773,-269.1022687795622
50,1,850.0,29.365232163080464,-259.87882219705546
51,0,850.0,31.632179079397588,-268.60577327011936
52,1,850.0,28.4375,-256.75
53,0,850.0,29.365232163080464,-259.87882219705546
54,1,850.0,26.74117012671877,-254.09787004583438
55,0,850.0,28.4375,-256.75
56,1,850.0,23.484830369152633,-250.16434015842185
57,0,850.0,26.74117012671877,-254.09787004583438
58,1,850.0,20.048007250675028,-247.01411319214765
59,0,850.0,23.484830369152633,-250.16434015842185
60,1,841.0,94.4314349156814,146.23591190061802
61,0,841.0,94.75059458592773,144.8977312204379
62,1,841.0,94.32468223810065,146.64687229296942
63,0,841.0,94.4314349156814,146.23591190061802
64,1,841.0,92.50962627406568,153.6342015855039
65,0,841.0,94.3219659958819,146.65732887347963
66,1,841.0,91.4375,157.25
67,0,841.0,92.50962627406568,153.6342015855039
68,1,841.0,89.74117012671877,159.9021299541655
69,0,841.0,91.4375,157.25
70,1,841.0,86.48483036915263,163.83565984157826
71,0,841.0,89.74117012671877,159.9021299541655
72,1,841.0,83.04800725067503,166.98588680785247
73,0,841.0,86.48483036915263,163.83565984157826
74,1,815.0,-6.367820920602412,266.39422672988053
75,0,815.0,-6.249405414072271,265.8977312204379
76,1,815.0,-8.634767836919536,275.12117780294466
77,0,815.0,-6.367820920602412,266.39422672988053
78,1,815.0,-9.5625,278.25
79,0,815.0,-8.634767836919536,275.12117780294466
80,1,815.0,-11.258829873281229,280.9021299541655
81,0,815.0,-9.5625,278.25
82,1,815.0,-14.515169630847367,284.83565984157826
83,0,815.0,-11.258829873281229,280.9021299541655
84,1,815.0,-17.951992749324972,287.98588680785247
85,0,815.0,-14.515169630847367,284.83565984157826
86,1,811.0,138.4314349156814,38.235911900618134
87,0,811.0,138.75059458592773,36.89773122043778
88,1,811.0,136.50962627406568,45.634201585504
89,0,811.0,138.4314349156814,38.235911900618134
90,1,811.0,135.4375,49.25
91,0,811.0,136.50962627406568,45.634201585504
92,1,811.0,133.74117012671877,51.902129954165616
93,0,811.0,135.4375,49.25
94,1,811.0,130.48483036915263,55.83565984157815
95,0,811.0,133.74117012671877,51.902129954165616
96,1,811.0,127.04800725067503,58.98588680785235
97,0,811.0,130.48483036915263,55.83565984157815
98,1,794.0,173.6321790793976,18.394226729880643
99,0,794.0,173.75059458592773,17.897731220437777
100,1,794.0,171.36523216308046,27.121177802944544
101,0,794.0,173.6321790793976,18.394226729880643
102,1,794.0,170.4375,30.25
103,0,794.0,171.36523216308046,27.121177802944544
104,1,794.0,168.74117012671877,32.902129954165616
105,0,794.0,170.4375,30.25
106,1,794.0,165.48483036915263,36.83565984157815
107,0,794.0,168.74117012671877,32.902129954165616
108,1,794.0,162.04800725067503,39.98588680785235
109,0,794.0,165.48483036915263,36.83565984157815
110,1,793.0,100.63217907939759,239.39422672988053
111,0,793.0,100.75059458592773,238.8977312204379
112,1,793.0,98.36523216308046,248.12117780294466
113,0,793.0,100.63217907939759,239.39422672988053
114,1,793.0,97.4375,251.25
115,0,793.0,98.36523216308046,248.12117780294466
116,1,793.0,95.74117012671877,253.9021299541655
117,0,793.0,97.4375,251.25
118,1,793.0,92.48483036915263,257.83565984157826
119,0,793.0,95.74117012671877,253.9021299541655
120,1,793.0,89.04800725067503,260.98588680785247
121,0,793.0,92.48483036915263,257.83565984157826
122,1,791.0,144.6321790793976,113.39422672988064
123,0,791.0,144.75059458592773,112.89773122043778
124,1,791.0,142.36523216308046,122.12117780294454
125,0,791.0,144.6321790793976,113.39422672988064
126,1,791.0,141.4375,125.25
127,0,791.0,142.36523216308046,122.12117780294454
128,1,791.0,139.74117012671877,127.9021299541655
129,0,791.0,141.4375,125.25
130,1,791.0,136.48483036915263,131.83565984157826
131,0,791.0,139.74117012671877,127.9021299541655
132,1,791.0,133.04800725067503,134.98588680785224
133,0,791.0,136.48483036915263,131.83565984157826
134,1,779.0,239.4314349156814,-103.76408809938187
135,0,779.0,239.75059458592773,-105.10226877956222
136,1,779.0,237.50962627406568,-96.365798414496
137,0,779.0,239.4314349156814,-103.76408809938187
138,1,779.0,236.4375,-92.75
139,0,779.0,237.50962627406568,-96.365798414496
140,1,779.0,234.74117012671877,-90.09787004583438
141,0,779.0,236.4375,-92.75
142,1,779.0,231.48483036915263,-86.16434015842185
143,0,779.0,234.74117012671877,-90.09787004583438
144,1,779.0,228.04800725067503,-83.01411319214765
145,0,779.0,231.48483036915263,-86.16434015842185
146,1,778.0,166.4314349156814,117.23591190061813
147,0,778.0,166.75059458592773,115.89773122043778
148,1,778.0,164.50962627406568,124.63420158550412
149,0,778.0,166.4314349156814,117.23591190061813
150,1,778.0,163.4375,128.25
151,0,778.0,164.50962627406568,124.63420158550412
152,1,778.0,161.74117012671877,130.9021299541655
153,0,778.0,163.4375,128.25
154,1,778.0,160.63984813745003,132.23248344396598
155,0,778.0,161.74117012671877,130.9021299541655
156,1,778.0,158.48483036915263,134.83565984157826
157,0,778.0,160.63131107320226,132.24279588058766
158,1,778.0,155.04800725067503,137.98588680785224
159,0,778.0,158.48483036915263,134.83565984157826
160,1,776.0,210.4314349156814,-8.764088099381866
161,0,776.0,210.75059458592773,-10.102268779562223
162,1,776.0,208.50962627406568,-1.3657984144959983
163,0,776.0,210.4314349156814,-8.764088099381866
164,1,776.0,207.4375,2.25
165,0,776.0,208.50962627406568,-1.3657984144959983
166,1,776.0,205.74117012671877,4.902129954165616
167,0,776.0,207.4375,2.25
168,1,776.0,202.48483036915263,8.835659841578149
169,0,776.0,205.74117012671877,4.902129954165616
170,1,776.0,199.04800725067503,11.985886807852353
171,0,776.0,202.48483036915263,8.835659841578149
172,1,764.0,215.36523216308046,-80.87882219705546
173,0,764.0,215.91778403097533,-83.00595322149229
174,1,764.0,214.4375,-77.75
175,0,764.0,215.36523216308046,-80.87882219705546
176,1,764.0,212.74117012671877,-75.09787004583438
177,0,764.0,214.4375,-77.75
178,1,764.0,210.75957042936614,-72.7041758324732
179,0,764.0,212.74117012671877,-75.09787004583438
