,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.28,0.11,0.16,2,31
1,0.0,3.29,3.11,0.17,32,61
2,0.01,2.1,1.92,0.17,32,88
3,0.02,2.44,2.27,0.15,32,91
4,0.07,3.72,3.69,0.02,32,61
5,0.06,0.68,0.5,0.16,6,89
6,0.05,3.91,3.74,0.15,30,114
7,0.03,3.64,3.45,0.15,32,93
8,0.04,4.65,4.52,0.1,32,113
9,0.03,2.4,2.22,0.15,22,141
10,0.03,2.16,1.99,0.15,30,143
11,0.07,5.61,5.43,0.15,32,129
12,0.04,4.85,4.7,0.12,32,153
13,0.02,3.7,3.49,0.16,26,156
14,0.01,2.4,2.21,0.16,35,186
15,0.03,3.84,3.79,0.02,32,154
16,0.03,0.92,0.74,0.14,5,154
17,0.02,4.51,4.34,0.13,30,181
18,0.02,3.91,3.73,0.15,29,210
19,0.03,4.51,4.48,0.01,30,208
20,0.03,0.65,0.55,0.06,4,221
21,0.04,2.21,2.17,0.02,15,188
22,0.03,0.85,0.66,0.13,5,185
23,0.04,3.83,3.7,0.1,29,180
24,0.04,2.16,2.1,0.03,21,181
25,0.03,1.31,1.12,0.14,9,209
26,0.04,3.74,3.64,0.07,30,217
27,0.04,3.35,3.31,0.02,16,220
28,0.05,1.3,1.12,0.15,6,225
29,0.04,5.61,5.4,0.17,32,257
30,0.05,2.91,2.85,0.03,34,257
31,0.05,1.66,1.59,0.04,8,256
32,0.05,3.01,2.95,0.03,9,254
33,0.05,3.03,2.85,0.14,8,232
34,0.07,1.51,1.46,0.02,30,205
35,0.06,0.88,0.7,0.15,5,233
36,0.07,4.03,3.85,0.15,30,256
37,0.09,2.75,2.57,0.14,31,188
38,0.08,3.34,3.15,0.15,31,214
39,0.1,3.42,3.39,0.01,30,210
40,0.09,0.56,0.44,0.08,4,217
41,0.19,2.14,2.08,0.02,19,126
42,0.18,0.89,0.73,0.12,6,119
43,0.2,4.22,4.19,0.02,27,116
44,0.21,0.75,0.71,0.03,5,114
45,0.21,1.0,0.92,0.06,7,118
46,0.22,3.06,3.03,0.02,14,115
47,0.24,1.16,1.09,0.06,5,106
48,0.24,3.98,3.9,0.06,13,107
49,0.23,1.75,1.72,0.02,14,108
50,0.18,0.68,0.57,0.09,5,120
51,0.18,2.5,2.31,0.15,19,117
52,0.24,3.35,3.31,0.03,32,96
53,0.14,1.32,1.17,0.13,7,122
54,0.11,2.28,2.08,0.18,28,155
55,0.07,4.02,3.84,0.15,35,182
56,0.09,3.23,3.16,0.01,28,152
57,0.08,0.82,0.65,0.14,3,180
58,0.03,4.0,3.87,0.1,30,201
59,0.03,3.37,3.26,0.07,23,212
60,0.05,1.53,1.49,0.02,16,192
61,0.04,0.73,0.56,0.14,5,220
62,0.05,4.12,4.05,0.04,30,225
63,0.05,1.18,1.12,0.03,10,225
64,0.05,0.75,0.7,0.02,7,228
65,0.05,0.75,0.57,0.15,6,242
66,0.06,3.12,2.93,0.16,32,270
67,0.07,2.71,2.66,0.02,30,237
68,0.06,0.68,0.5,0.14,5,265
69,0.06,1.83,1.64,0.15,30,266
70,0.04,3.79,3.63,0.12,32,290
71,0.02,4.57,4.38,0.15,26,318
72,0.02,5.61,5.41,0.16,33,306
73,0.02,3.53,3.35,0.14,34,334
74,0.02,2.34,2.21,0.08,30,350
75,0.03,2.05,1.96,0.05,19,356
76,0.03,0.94,0.88,0.02,12,358
77,0.02,0.92,0.73,0.14,6,387
78,0.03,4.07,4.02,0.02,31,381
79,0.03,0.78,0.6,0.13,5,407
80,0.03,2.87,2.75,0.07,29,416
81,0.04,1.79,1.69,0.01,15,389
82,0.04,0.49,0.3,0.13,3,413
83,0.04,3.43,3.37,0.01,28,406
84,0.04,0.61,0.53,0.04,4,410
85,0.04,1.33,1.18,0.1,10,429
86,0.07,2.98,2.89,0.02,22,264
87,0.06,0.88,0.69,0.13,5,266
88,0.06,4.86,4.79,0.04,29,266
89,0.06,1.41,1.27,0.1,9,273
90,0.06,3.53,3.48,0.01,23,269
91,0.04,0.68,0.56,0.08,4,285
92,0.05,2.22,2.08,0.11,18,281
93,0.04,2.08,2.04,0.02,21,281
94,0.05,0.67,0.62,0.02,5,277
95,0.05,0.7,0.6,0.07,5,291
