,connected,z_0,z_1,z_2
0,0,-0.0,-6743.659669311824,-1329.781524305703
1,0,-0.0,-6513.412196412429,-2047.7412802948384
2,0,-0.0,-4885.407385412537,-4563.3528660916
0,1,-0.0,-6939.710489883727,160.6549938557173
1,1,-0.0,-6939.683449143461,159.52481322617132
2,1,-0.0,-6939.467681948748,156.99861371635416
3,1,-0.0,-6938.844527206321,152.91643640833263
4,0,-0.0,-6938.707898212581,152.1871937046335
5,1,-0.0,-6938.707898212581,54.3095877331707
6,1,-0.0,-6938.507747968785,51.36472413151478
7,1,-0.0,-6938.0195896533705,47.95688811428954
8,1,-0.0,-6937.070328611798,42.78423385881342
9,0,-0.0,-6936.736263931441,41.31941173621817
10,1,-0.0,-6936.736263931441,-52.51262023631898
11,0,-0.0,-6936.6959186263675,-55.3461538501806
12,1,-0.0,-6931.710489883727,-113.3450061442827
13,1,-0.0,-6931.683449143461,-114.47518677382868
14,1,-0.0,-6931.467681948748,-117.00138628364584
15,1,-0.0,-6930.844527206321,-121.08356359166737
16,1,-0.0,-6930.0703286118,-125.21576614118749
17,1,-0.0,-6928.380298591371,-132.59742969872514
18,1,-0.0,-6927.049429172958,-137.05370958966432
19,1,-0.0,-6925.718020067373,-141.0443215783962
20,0,-0.0,-6924.736263931441,-143.42235833869563
21,1,-0.0,-6924.736263931441,-183.51262023631898
22,1,-0.0,-6924.713082346289,-185.50419331202193
23,1,-0.0,-6924.640385913542,-187.17115236991867
24,1,-0.0,-6924.365443709367,-189.81171350721888
25,1,-0.0,-6923.769757815363,-193.51420380938907
26,1,-0.0,-6923.0703286118,-197.2157661411875
27,1,-0.0,-6921.311474698013,-204.8513417741642
28,1,-0.0,-6920.049429172958,-209.05370958966432
29,0,-0.0,-6919.736263931441,-209.99494269762909
30,1,-0.0,-6919.736263931441,-226.51262023631898
31,1,-0.0,-6919.67971121169,-229.6402225988959
32,1,-0.0,-6919.270951468151,-233.45969373678872
33,1,-0.0,-6918.0703286118,-240.2157661411875
34,0,-0.0,-6917.736263931441,-241.68058826380275
35,1,-0.0,-6917.736263931441,-303.512620236319
36,1,-0.0,-6917.7133603093525,-305.48518836368476
37,1,-0.0,-6917.672586888139,-306.7440495841138
38,1,-0.0,-6917.443914738503,-309.2099661144857
39,1,-0.0,-6916.769757815361,-313.51420380938816
40,1,-0.0,-6916.070328611801,-317.2157661411884
41,1,-0.0,-6914.380298591371,-324.59742969872605
42,1,-0.0,-6913.049429172962,-329.05370958966614
43,0,-0.0,-6911.718020067371,-333.0443215783953
44,1,-0.0,-6911.736263931441,-333.512620236319
45,1,-0.0,-6911.699888608454,-336.27412214817923
46,1,-0.0,-6911.580438921507,-337.88344336716455
47,1,-0.0,-6911.365443709367,-339.8117135072189
48,1,-0.0,-6910.873596582977,-342.9107950565094
49,1,-0.0,-6910.0703286118,-347.2157661411875
50,0,-0.0,-6909.253553952881,-350.8370517469193
51,1,-0.0,-6907.736263931441,-357.512620236319
52,1,-0.0,-6907.733407795186,-357.8338333629317
53,1,-0.0,-6907.699888608454,-360.27412214817923
54,1,-0.0,-6907.535700862306,-362.3629509837792
55,1,-0.0,-6906.846716498064,-367.0705519356725
56,1,-0.0,-6906.0703286118,-371.2157661411875
57,1,-0.0,-6904.435981128717,-378.38212789687896
58,1,-0.0,-6903.9078934364525,-380.26377760360265
59,1,-0.0,-6902.326383853285,-385.25470696993034
60,1,-0.0,-6901.718020067373,-387.0443215783962
61,0,-0.0,-6901.355938681335,-387.9264256323904
62,1,-0.0,-6901.355938681335,-393.87738189433185
63,0,-0.0,-6900.8717704701185,-396.92164822506675
64,1,-0.0,-6900.749547942337,-416.6491619708513
65,1,-0.0,-6900.711622879754,-419.17515496615124
66,1,-0.0,-6900.5405235223125,-421.36065998527556
67,0,-0.0,-6900.323150806059,-423.10366773748774
68,1,-0.0,-6899.323150806055,-423.10366773748774
69,1,-0.0,-6898.769757815363,-426.5142038093891
70,1,-0.0,-6898.00877181074,-430.49583125859044
71,1,-0.0,-6896.435981128717,-437.38212789687896
72,1,-0.0,-6895.347866280587,-441.0847432525761
73,0,-0.0,-6894.749688915989,-442.9049809341459
74,1,-0.0,-6894.749688915989,-446.63330747952295
75,0,-0.0,-6894.729515585955,-448.04478016638404
76,1,-0.0,-6894.729515585955,-508.2715676251655
77,1,-0.0,-6894.699888608454,-510.27412214817923
78,0,-0.0,-6894.6145011695235,-511.4813287016159
79,1,-0.0,-6887.7522325043565,-566.3472448068942
80,1,-0.0,-6887.711622879754,-569.1751549661512
81,1,-0.0,-6887.365443709367,-572.8117135072189
82,1,-0.0,-6886.26736090579,-579.2292442397002
83,1,-0.0,-6885.402122311917,-583.187652079705
84,1,-0.0,-6884.380298591371,-587.5974296987251
85,1,-0.0,-6883.049429172958,-592.0537095896643
86,1,-0.0,-6881.718020067373,-596.0443215783962
87,1,-0.0,-6880.144736746922,-599.8810837897172
88,1,-0.0,-6878.2530710540495,-604.4372165394425
89,0,-0.0,-6877.7522325043565,-605.4517523276018
90,1,-0.0,-6877.7522325043565,-620.3472448068942
91,1,-0.0,-6877.744996499668,-621.1610364057369
92,1,-0.0,-6877.7139679479305,-623.1326058440809
93,1,-0.0,-6877.527762198629,-625.4812643483283
94,1,-0.0,-6877.270951468151,-627.4596937367887
95,1,-0.0,-6876.722148489739,-630.771492899833
96,1,-0.0,-6876.070328611801,-634.2157661411884
97,1,-0.0,-6874.435981128715,-641.382127896879
98,1,-0.0,-6873.056363803234,-646.0315903603059
99,1,-0.0,-6872.185458974532,-648.6720751601424
100,1,-0.0,-6871.718020067373,-650.0443215783962
101,0,-0.0,-6870.382259214229,-653.2798383177224
102,1,-0.0,-6870.382259214229,-659.6896310123248
103,1,-0.0,-6869.606877917667,-664.3944351545306
104,1,-0.0,-6868.946720931571,-667.7712851582437
105,1,-0.0,-6867.81512443836,-672.7534489034824
106,1,-0.0,-6867.380298591371,-674.5974296987251
107,0,-0.0,-6866.750536260698,-676.7442071931573
108,1,-0.0,-6866.750536260698,-677.538011521603
109,1,-0.0,-6866.711622879754,-680.1751549661512
110,1,-0.0,-6866.427747109002,-683.3468895104861
111,1,-0.0,-6865.769757815363,-687.5142038093891
112,0,-0.0,-6864.899306034266,-691.9817675645581
113,1,-0.0,-6863.7522325043565,-704.3472448068942
114,1,-0.0,-6863.711622879754,-707.1751549661512
115,1,-0.0,-6863.382776379142,-710.6858763357077
116,1,-0.0,-6862.26736090579,-717.2292442396983
117,1,-0.0,-6860.663212622042,-724.4163003490548
118,1,-0.0,-6859.956971311888,-727.1021458501355
119,0,-0.0,-6858.7522325043565,-730.959056423696
120,1,-0.0,-6858.7522325043565,-736.3472448068942
121,1,-0.0,-6858.7139679479305,-739.1326058440809
