,connected,z_0,z_1,z_2
0,0,-0.0,-7817.396885603423,-1153.0125782328823
1,0,-0.0,-7418.9778388162595,-2358.1427936119917
2,0,-0.0,-7222.38701811958,-2749.6003399301817
3,0,-0.0,-6688.067800669403,-3564.416599574074
4,0,-0.0,-5327.762081482031,-5122.450731309459
5,0,-0.0,-4027.559330451353,-5980.380572779714
0,1,-0.0,-7914.6244798927855,-246.4331593368306
1,1,-0.0,-7914.584136962538,-248.2865765561246
2,1,-0.0,-7914.412564285627,-250.60981614538105
3,1,-0.0,-7913.840840285564,-255.13771193295543
4,1,-0.0,-7913.486337211436,-257.0828467141682
5,1,-0.0,-7912.7755781865635,-260.3500189477436
6,1,-0.0,-7911.376557272195,-265.86828654903184
7,1,-0.0,-7910.44913414489,-268.9480293008892
8,1,-0.0,-7909.219835073336,-272.51626441650296
9,0,-0.0,-7908.6244798927855,-274.1112835208751
10,1,-0.0,-7908.6244798927855,-279.4331593368306
11,1,-0.0,-7908.612670214723,-280.5571058022788
12,1,-0.0,-7908.435749357599,-283.37164573596965
13,1,-0.0,-7908.181979846164,-285.52820779888225
14,0,-0.0,-7907.733673658164,-288.5861756816421
15,1,-0.0,-7907.733673658164,-433.7493235396714
16,1,-0.0,-7907.706645436279,-437.32782342860446
17,1,-0.0,-7907.569123595453,-439.86246537579063
18,1,-0.0,-7906.460006816878,-448.93864473343
19,1,-0.0,-7906.057594307073,-451.1726571222871
20,1,-0.0,-7905.618688888771,-453.0173432219535
21,1,-0.0,-7904.559316401779,-457.06420122755026
22,1,-0.0,-7904.2315161438,-458.1313210463186
23,1,-0.0,-7904.165394928985,-458.6596939932533
24,1,-0.0,-7903.737872027345,-461.7695324196966
25,1,-0.0,-7902.857088519715,-465.9974304264779
26,1,-0.0,-7902.368846136569,-467.98155435217996
27,1,-0.0,-7901.501029710564,-471.41041447320003
28,1,-0.0,-7900.549281411542,-474.63380051105014
29,1,-0.0,-7899.829352645924,-476.77184355921963
30,1,-0.0,-7898.095477165125,-481.56367379701896
31,1,-0.0,-7897.632315345827,-482.79036423634443
32,1,-0.0,-7896.517453353603,-486.28233400415775
33,0,-0.0,-7895.6244798927855,-488.7499340638424
34,1,-0.0,-7895.6244798927855,-583.4331593368306
35,1,-0.0,-7895.584136962538,-585.2865765561246
36,1,-0.0,-7895.412564285627,-587.609816145381
37,1,-0.0,-7894.840840285564,-592.1377119329554
38,1,-0.0,-7894.486337211436,-594.0828467141682
39,1,-0.0,-7893.7755781865635,-597.3500189477436
40,1,-0.0,-7892.376557272195,-602.8682865490318
41,0,-0.0,-7891.723839869495,-605.0357995544682
42,1,-0.0,-7891.723839869495,-653.2099010610891
43,1,-0.0,-7891.717696888834,-654.0988732497217
44,1,-0.0,-7891.569123595453,-657.8624653757906
