,z_0,z_1,z_2,connected
0,-0.0,-1466.2718151202544,168.62180477782886,1.0
1,-0.0,-1466.2471314107502,167.6461122068422,1.0
2,-0.0,-1466.0031147999866,165.84246211743084,1.0
3,-0.0,-1464.265136643483,155.71105943691896,1.0
4,-0.0,-1463.4666513818042,151.855099270942,1.0
5,-0.0,-1462.6861065266066,148.48564353872598,1.0
6,-0.0,-1462.3268378627308,147.17159225347405,1.0
7,-0.0,-1461.888998250055,145.72626598791976,1.0
8,-0.0,-1460.777820231775,142.36795697882985,1.0
9,-0.0,-1459.8936533040342,140.565624794943,1.0
10,-0.0,-1459.5910423766823,140.00850103827383,1.0
11,-0.0,-1457.7239645691088,137.18340347181766,1.0
12,-0.0,-1456.5247173456028,135.57708576848836,1.0
13,-0.0,-1455.249122217207,134.0131953771811,1.0
14,-0.0,-1453.9805917310746,132.51799333420195,1.0
15,-0.0,-1453.2718151202544,131.68900099253256,0.0
16,-0.0,-1453.2718151202544,28.621804777828856,1.0
17,-0.0,-1453.2471314107502,27.64611220684219,1.0
18,-0.0,-1453.0031147999866,25.84246211743084,1.0
19,-0.0,-1451.265136643483,15.711059436918958,1.0
20,-0.0,-1450.4666513818042,11.855099270941992,1.0
21,-0.0,-1449.6861065266066,8.48564353872598,1.0
22,-0.0,-1449.3268378627308,7.171592253474046,1.0
23,-0.0,-1448.888998250055,5.72626598791976,1.0
24,-0.0,-1447.777820231775,2.3679569788298522,1.0
25,-0.0,-1446.8936533040342,0.5656247949430053,1.0
26,-0.0,-1446.685592018322,0.18257225243337416,0.0
27,-0.0,-1446.685592018322,-38.78214685804187,1.0
28,-0.0,-1446.629957901699,-41.940412377416806,1.0
29,-0.0,-1446.560407490536,-43.97077790877165,1.0
30,-0.0,-1446.4282848713965,-45.10371352709126,0.0
31,-0.0,-1446.4259410967466,-45.12381111371201,1.0
32,-0.0,-1446.2692902882081,-46.46707301532592,1.0
33,-0.0,-1445.265136643483,-52.28894056308104,1.0
34,-0.0,-1444.4666513818042,-56.14490072905801,1.0
35,-0.0,-1443.6861065266066,-59.51435646127402,1.0
36,-0.0,-1443.3268378627308,-60.828407746525954,1.0
37,-0.0,-1442.888998250055,-62.27373401208024,1.0
38,-0.0,-1441.777820231775,-65.63204302117015,1.0
39,-0.0,-1440.8936533040342,-67.434375205057,1.0
40,-0.0,-1440.5910423766823,-67.99149896172617,1.0
41,-0.0,-1438.6247664681591,-70.95669210111282,1.0
42,-0.0,-1437.5247173456028,-72.42291423151164,1.0
43,-0.0,-1436.249122217207,-73.98680462281891,1.0
44,-0.0,-1431.7813154528417,-79.2192699874031,0.0
45,-0.0,-1431.7813154528417,-94.04939707007179,1.0
46,-0.0,-1431.764227839224,-95.01943531590041,1.0
47,-0.0,-1431.6262619849454,-99.047033576599,0.0
48,-0.0,-1431.6255550613937,-99.06767059642016,1.0
49,-0.0,-1431.5867695355487,-100.1999255101423,1.0
50,-0.0,-1431.3834429439275,-101.8777668113803,1.0
51,-0.0,-1430.265136643483,-108.28894056308127,1.0
52,-0.0,-1429.4666513818042,-112.1449007290571,1.0
53,-0.0,-1428.8267350615943,-114.93450178770354,1.0
54,-0.0,-1428.3650911358254,-116.68849361615867,0.0
55,-0.0,-1428.3594006313078,-116.70930705058026,1.0
56,-0.0,-1427.888998250055,-118.2737340120807,1.0
57,-0.0,-1426.777820231775,-121.63204302117083,1.0
58,-0.0,-1425.8936533040342,-123.43437520505768,1.0
59,-0.0,-1425.5910423766823,-123.99149896172594,1.0
60,-0.0,-1423.6247664681591,-126.95669210111328,1.0
61,-0.0,-1422.5247173456028,-128.4229142315112,1.0
62,-0.0,-1421.249122217207,-129.986804622818,1.0
63,-0.0,-1418.7813154528417,-132.87697290941878,0.0
64,-0.0,-1418.7813154528417,-234.04939707007225,1.0
65,-0.0,-1418.764227839224,-235.01943531590086,1.0
66,-0.0,-1418.5867695355487,-240.1999255101423,1.0
67,-0.0,-1418.3834429439275,-241.8777668113803,1.0
68,-0.0,-1417.265136643483,-248.28894056308127,1.0
69,-0.0,-1416.4666513818042,-252.1449007290571,1.0
70,-0.0,-1415.6861065266066,-255.51435646127402,1.0
71,-0.0,-1415.3268378627308,-256.82840774652595,1.0
72,-0.0,-1414.888998250055,-258.2737340120807,1.0
73,-0.0,-1413.777820231775,-261.63204302117083,1.0
74,-0.0,-1412.8936533040342,-263.4343752050577,1.0
75,-0.0,-1412.5910423766823,-263.99149896172594,1.0
76,-0.0,-1410.7239645691088,-266.81659652818234,1.0
77,-0.0,-1409.5247173456028,-268.4229142315112,1.0
78,-0.0,-1408.249122217207,-269.986804622818,1.0
79,-0.0,-1400.7632927926848,-278.75382281649036,1.0
80,-0.0,-1398.8726076291496,-280.93047731106026,1.0
81,-0.0,-1395.3192564775923,-284.7612388722673,1.0
82,-0.0,-1391.9505163350555,-288.211046476481,1.0
83,-0.0,-1384.9620397683693,-293.5084450335894,1.0
84,-0.0,-1377.4430325410367,-299.1406867361188,1.0
85,-0.0,-1376.8038240355686,-299.6120665907165,1.0
86,-0.0,-1374.1306130938601,-301.4702108831275,1.0
87,-0.0,-1373.4540038927717,-301.91838041282745,1.0
88,-0.0,-1371.3925423104279,-303.0670640062199,1.0
89,-0.0,-1367.3879778123733,-305.1830307009009,1.0
90,-0.0,-1365.7588411735505,-305.984609945006,1.0
91,-0.0,-1362.8572369880399,-307.2939705488616,0.0
92,-0.0,-1362.8572369880399,-307.33228536693014,1.0
93,-0.0,-1362.6149859510801,-307.51374767326706,0.0
94,-0.0,-1362.5846526419828,-307.53646936022915,1.0
95,-0.0,-1361.0164431233984,-308.711163675825,0.0
96,-0.0,-1360.9860938288707,-308.7338973369474,1.0
97,-0.0,-1359.8038240355686,-309.6120665907165,1.0
98,-0.0,-1357.1306130938601,-311.4702108831275,1.0
99,-0.0,-1356.4540038927717,-311.91838041282745,1.0
100,-0.0,-1354.3925423104279,-313.0670640062199,1.0
101,-0.0,-1350.3879778123733,-315.1830307009009,1.0
102,-0.0,-1348.7588411735505,-315.984609945006,1.0
103,-0.0,-1345.5153605270025,-317.44824368222135,1.0
104,-0.0,-1343.272453435679,-318.2215041090667,1.0
105,-0.0,-1342.3648186673122,-318.41113090128965,1.0
106,-0.0,-1341.2722401534106,-318.4952322964691,1.0
107,-0.0,-1341.0808521710928,-318.50101352617867,0.0
108,-0.0,-1341.0808521710928,-320.7634738105485,1.0
109,-0.0,-1339.6247664681591,-322.9566921011133,1.0
110,-0.0,-1338.5247173456028,-324.4229142315112,1.0
111,-0.0,-1337.249122217207,-325.986804622818,1.0
112,-0.0,-1329.7632927926848,-334.75382281649036,1.0
113,-0.0,-1327.8726076291496,-336.93047731106026,1.0
