,z_0,z_1,z_2,connected
0,-0.0,-1965.1448122015647,34.317683920291984,1.0
1,-0.0,-1964.9471115223312,30.140626098680514,1.0
2,-0.0,-1964.6907568710005,25.75000464614004,1.0
3,-0.0,-1962.1077351713982,6.391937807968134,1.0
4,-0.0,-1961.6861421005362,3.6582929310645795,1.0
5,-0.0,-1961.040234536623,0.7446515699823522,1.0
6,-0.0,-1960.0287684597722,-3.4102817327720913,1.0
7,-0.0,-1959.674936092398,-4.697288967505983,1.0
8,-0.0,-1958.8300868402891,-7.45681940301165,1.0
9,-0.0,-1957.9801126228983,-10.128661855481369,1.0
10,-0.0,-1957.228224989554,-12.269974862816298,1.0
11,-0.0,-1956.477373880696,-14.264525470147873,1.0
12,-0.0,-1954.8319495428502,-18.476392353318715,1.0
13,-0.0,-1952.7229032643584,-21.904291991668288,1.0
14,-0.0,-1949.9320824615268,-25.552173080720877,1.0
15,-0.0,-1946.6204602299742,-29.594486616530276,1.0
16,-0.0,-1944.3029207286902,-32.24520352584568,1.0
17,-0.0,-1943.7127836246584,-32.760894146621695,1.0
18,-0.0,-1943.2906548969506,-33.046988069748295,1.0
19,-0.0,-1939.6908576289927,-35.21037645423439,0.0
20,-0.0,-1939.6908576289927,-35.248269657834044,1.0
21,-0.0,-1939.041477111279,-40.11592465956369,0.0
22,-0.0,-1939.0390522159867,-40.13409767187318,1.0
23,-0.0,-1938.3677305486888,-45.16521673195871,0.0
24,-0.0,-1938.3652989159307,-45.18344023718896,1.0
25,-0.0,-1937.1077351713982,-54.608062192031866,1.0
26,-0.0,-1936.6861421005362,-57.34170706893542,1.0
27,-0.0,-1936.4034880165711,-58.61673878543911,0.0
28,-0.0,-1936.399418337843,-58.635096805889816,1.0
29,-0.0,-1935.9241215297754,-60.749053032383244,1.0
30,-0.0,-1935.0287684597722,-64.41028173277209,1.0
31,-0.0,-1934.674936092398,-65.69728896750598,1.0
32,-0.0,-1933.8300868402891,-68.45681940301165,1.0
33,-0.0,-1932.9801126228983,-71.12866185548137,1.0
34,-0.0,-1932.228224989554,-73.2699748628163,1.0
35,-0.0,-1931.477373880696,-75.26452547014787,1.0
36,-0.0,-1930.560825494869,-77.6106557079811,1.0
37,-0.0,-1928.5407586332233,-81.09491609893121,1.0
38,-0.0,-1926.3133871679686,-84.58406266864745,1.0
39,-0.0,-1922.4284018573483,-89.6082770949979,1.0
40,-0.0,-1921.6204602299742,-90.59448661653028,1.0
41,-0.0,-1921.1448122015647,-91.13851543290662,0.0
42,-0.0,-1921.1448122015647,-216.68231607970802,1.0
43,-0.0,-1920.9471115223312,-220.8593739013195,1.0
44,-0.0,-1920.6907568710005,-225.24999535385996,1.0
45,-0.0,-1918.1077351713982,-244.60806219203187,1.0
46,-0.0,-1917.6861421005362,-247.34170706893542,1.0
