,z_0,z_1,z_2,connected
0,-0.0,-1812.328193583438,1067.4274037752728,1.0
1,-0.0,-1812.32460592193,1066.5208126953958,1.0
2,-0.0,-1812.082384408658,1063.8786799440018,1.0
3,-0.0,-1811.4374046290704,1058.472711858996,1.0
4,-0.0,-1810.1514774101238,1049.2282574898013,1.0
5,-0.0,-1809.7017603973127,1046.2610186176082,1.0
6,-0.0,-1809.2718655767344,1044.167653774363,1.0
7,-0.0,-1806.2823682509434,1037.972602976412,0.0
8,-0.0,-1806.2823682509434,876.2362259612885,1.0
9,-0.0,-1806.2518474145763,867.3373565306106,1.0
10,-0.0,-1805.6005385203694,860.8400362897069,1.0
11,-0.0,-1805.4374046290704,859.4727118589958,1.0
12,-0.0,-1804.1514774101238,850.2282574898009,1.0
13,-0.0,-1803.7017603973127,847.2610186176084,1.0
14,-0.0,-1803.2718655767344,845.1676537743633,1.0
15,-0.0,-1800.0113056108107,838.4108875299523,1.0
16,-0.0,-1798.2662603198428,835.6518968363914,1.0
17,-0.0,-1796.4563678473473,833.0950133188983,1.0
18,-0.0,-1794.579610948269,830.6661647782862,1.0
19,-0.0,-1794.0344757312432,830.0006989296487,1.0
20,-0.0,-1792.8960755089183,829.0595951581302,1.0
21,-0.0,-1789.0471927523208,826.4607312978264,1.0
22,-0.0,-1788.0075614621983,825.8643934908735,1.0
23,-0.0,-1783.9814853727871,823.6878479869658,1.0
24,-0.0,-1781.747380512812,822.5261770006616,1.0
25,-0.0,-1780.328193583438,821.9101353341412,0.0
26,-0.0,-1780.328193583438,812.4274037752725,1.0
27,-0.0,-1780.3281658043857,812.4203840938551,0.0
28,-0.0,-1780.3281160193128,812.4078035582643,1.0
29,-0.0,-1780.32460592193,811.5208126953958,1.0
30,-0.0,-1780.082384408658,808.878679944002,1.0
31,-0.0,-1779.4374046290704,803.4727118589958,1.0
32,-0.0,-1779.2823682509434,802.3581645486606,0.0
33,-0.0,-1779.2823682509434,761.2362259612885,1.0
34,-0.0,-1779.2769829380632,758.8927359721836,0.0
35,-0.0,-1779.2769463633645,758.8796201601115,1.0
36,-0.0,-1779.2518474145763,752.3373565306106,1.0
37,-0.0,-1778.6005385203694,745.8400362897069,1.0
38,-0.0,-1778.4374046290704,744.4727118589958,1.0
39,-0.0,-1777.1514774101238,735.2282574898009,1.0
40,-0.0,-1776.7017603973127,732.2610186176084,1.0
41,-0.0,-1776.2718655767344,730.1676537743633,1.0
42,-0.0,-1773.0113056108107,723.4108875299523,1.0
43,-0.0,-1771.2662603198428,720.6518968363914,1.0
44,-0.0,-1769.4563678473473,718.0950133188983,1.0
45,-0.0,-1769.2823682509434,717.8698276989599,0.0
46,-0.0,-1769.2823682509434,652.2362259612885,1.0
47,-0.0,-1769.2518474145763,643.3373565306106,1.0
48,-0.0,-1768.6005385203694,636.8400362897069,1.0
49,-0.0,-1768.4374046290704,635.4727118589958,1.0
50,-0.0,-1767.1514774101238,626.2282574898009,1.0
51,-0.0,-1766.7017603973127,623.2610186176084,1.0
52,-0.0,-1766.2718655767344,621.1676537743633,1.0
53,-0.0,-1763.0113056108107,614.4108875299523,1.0
54,-0.0,-1761.2662603198428,611.6518968363914,1.0
55,-0.0,-1759.4563678473473,609.0950133188983,1.0
56,-0.0,-1757.579610948269,606.6661647782862,1.0
57,-0.0,-1757.0344757312432,606.0006989296487,1.0
58,-0.0,-1755.8960755089183,605.0595951581302,1.0
59,-0.0,-1752.0471927523208,602.4607312978264,1.0
60,-0.0,-1751.0075614621983,601.8643934908735,1.0
61,-0.0,-1746.9814853727871,599.6878479869658,1.0
62,-0.0,-1744.747380512812,598.5261770006616,1.0
63,-0.0,-1743.0958254238876,597.8092687990195,0.0
64,-0.0,-1743.0958254238876,597.7809140389645,1.0
65,-0.0,-1743.0064656065656,596.8894793372838,0.0
66,-0.0,-1743.0049884457794,596.8747434926454,1.0
67,-0.0,-1742.6005385203694,592.8400362897069,1.0
68,-0.0,-1742.3871442137815,591.1093864109964,0.0
69,-0.0,-1742.3850977433954,591.0945927654288,1.0
70,-0.0,-1741.1514774101238,582.2282574898009,1.0
71,-0.0,-1740.7017603973127,579.2610186176084,1.0
