,connected,z_0,z_1,z_2
0,0.0,3172.0,1043.0,2021.0
1,0.0,2883.0,603.0,2455.0
2,0.0,2840.0,1126.0,2201.0
3,0.0,2833.0,1368.0,2707.0
4,0.0,2794.0,1108.0,2777.0
5,0.0,2752.0,1760.0,2284.0
6,0.0,2751.0,1631.0,2523.0
7,0.0,2716.0,1666.0,2298.0
8,0.0,2663.0,2265.0,2606.0
9,0.0,2427.0,1226.0,2732.0
10,0.0,2338.0,1731.0,3054.0
11,0.0,2326.0,1991.0,2679.0
12,0.0,2315.0,1734.0,2715.0
13,0.0,2291.0,1326.0,3081.0
14,0.0,2248.0,1849.0,2827.0
15,0.0,2177.0,1864.0,2701.0
16,0.0,2065.0,2372.0,2684.0
17,0.0,2048.0,2422.0,1917.0
18,0.0,1948.0,2670.0,2275.0
19,0.0,1823.0,2209.0,2983.0
20,0.0,1780.0,2732.0,2729.0
21,0.0,1752.0,2224.0,2857.0
22,0.0,1740.0,1838.0,3132.0
23,0.0,1709.0,2747.0,2603.0
24,0.0,1167.0,2705.0,2977.0
