,connected,z_0,z_1,z_2
0,0.0,3599.0,1410.0,2539.0
1,0.0,3457.0,1618.0,2577.0
2,0.0,3210.0,1685.0,1286.0
3,0.0,3202.0,1872.0,1385.0
4,0.0,3169.0,1252.0,2670.0
5,0.0,3163.0,1862.0,2020.0
6,0.0,3007.0,1363.0,2900.0
7,0.0,3001.0,1973.0,2250.0
8,0.0,2935.0,1685.0,2281.0
9,0.0,2926.0,2077.0,2214.0
10,0.0,2887.0,2067.0,2849.0
11,0.0,2862.0,2212.0,1496.0
12,0.0,2799.0,1283.0,2969.0
13,0.0,2725.0,2178.0,3079.0
14,0.0,2700.0,2323.0,1726.0
15,0.0,2659.0,1890.0,3110.0
16,0.0,2653.0,2500.0,2460.0
17,0.0,2517.0,2098.0,3148.0
18,0.0,2114.0,1962.0,3390.0
